都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
12,千葉県,12441,大多喜町,83 ,1 ,7 ,90 ,17 ,11 ,28 ,13 ,16 ,1 ,0 ,30 ,0 ,148 
12,千葉県,12443,御宿町,4 ,0 ,2 ,7 ,8 ,10 ,18 ,8 ,6 ,0 ,0 ,15 ,5 ,44 
12,千葉県,12463,鋸南町,6 ,0 ,1 ,8 ,9 ,10 ,20 ,9 ,9 ,1 ,0 ,18 ,1 ,47 
13,東京都,13101,千代田区,23 ,40 ,9 ,72 ,"3,054 ",68 ,"3,122 ",51 ,40 ,3 ,0 ,93 ,17 ,"3,305 "
13,東京都,13102,中央区,46 ,44 ,16 ,106 ,"2,276 ",173 ,"2,448 ",67 ,60 ,7 ,41 ,175 ,26 ,"2,755 "
13,東京都,13103,港区,43 ,81 ,12 ,136 ,"3,015 ",298 ,"3,313 ",128 ,73 ,13 ,41 ,255 ,37 ,"3,740 "
13,東京都,13104,新宿区,181 ,46 ,3 ,230 ,"2,089 ",435 ,"2,523 ",102 ,76 ,17 ,0 ,195 ,45 ,"2,994 "
13,東京都,13105,文京区,94 ,14 ,0 ,108 ,687 ,262 ,949 ,64 ,39 ,12 ,0 ,115 ,24 ,"1,196 "
13,東京都,13106,台東区,64 ,18 ,3 ,84 ,755 ,240 ,995 ,62 ,64 ,10 ,0 ,137 ,26 ,"1,242 "
13,東京都,13107,墨田区,208 ,14 ,1 ,222 ,472 ,320 ,792 ,89 ,87 ,15 ,0 ,191 ,27 ,"1,232 "
13,東京都,13108,江東区,231 ,30 ,8 ,269 ,992 ,573 ,"1,565 ",171 ,201 ,28 ,41 ,441 ,46 ,"2,320 "
13,東京都,13109,品川区,88 ,32 ,3 ,123 ,"1,073 ",488 ,"1,561 ",131 ,105 ,21 ,41 ,298 ,38 ,"2,020 "
13,東京都,13110,目黒区,37 ,7 ,10 ,54 ,427 ,357 ,784 ,110 ,43 ,16 ,0 ,169 ,26 ,"1,032 "
13,東京都,13111,大田区,358 ,29 ,11 ,398 ,983 ,879 ,"1,862 ",292 ,232 ,41 ,41 ,606 ,72 ,"2,938 "
13,東京都,13112,世田谷区,30 ,21 ,18 ,69 ,833 ,"1,101 ","1,935 ",408 ,163 ,51 ,0 ,622 ,88 ,"2,714 "
13,東京都,13113,渋谷区,18 ,25 ,10 ,52 ,"1,460 ",299 ,"1,759 ",100 ,45 ,12 ,0 ,157 ,34 ,"2,003 "
13,東京都,13114,中野区,13 ,14 ,31 ,57 ,384 ,447 ,831 ,100 ,55 ,18 ,0 ,173 ,30 ,"1,091 "
13,東京都,13115,杉並区,18 ,16 ,9 ,43 ,564 ,738 ,"1,302 ",205 ,92 ,32 ,0 ,329 ,48 ,"1,721 "
13,東京都,13116,豊島区,41 ,18 ,3 ,62 ,876 ,368 ,"1,244 ",85 ,57 ,15 ,0 ,157 ,33 ,"1,496 "
13,東京都,13117,北区,152 ,15 ,3 ,169 ,403 ,426 ,829 ,111 ,70 ,19 ,0 ,201 ,33 ,"1,232 "
13,東京都,13118,荒川区,70 ,9 ,0 ,79 ,236 ,243 ,479 ,64 ,60 ,12 ,0 ,136 ,23 ,717 
13,東京都,13119,板橋区,419 ,20 ,10 ,449 ,576 ,676 ,"1,251 ",219 ,159 ,31 ,0 ,409 ,57 ,"2,166 "
13,東京都,13120,練馬区,53 ,29 ,12 ,94 ,571 ,846 ,"1,417 ",341 ,185 ,42 ,0 ,568 ,64 ,"2,143 "
13,東京都,13121,足立区,185 ,33 ,11 ,229 ,650 ,771 ,"1,422 ",352 ,308 ,39 ,0 ,699 ,73 ,"2,423 "
13,東京都,13122,葛飾区,136 ,16 ,4 ,156 ,405 ,522 ,927 ,211 ,145 ,26 ,0 ,382 ,41 ,"1,506 "
13,東京都,13123,江戸川区,161 ,28 ,16 ,205 ,558 ,772 ,"1,331 ",326 ,267 ,40 ,0 ,633 ,64 ,"2,233 "
13,東京都,13201,八王子市,343 ,21 ,26 ,390 ,658 ,621 ,"1,278 ",415 ,212 ,34 ,0 ,661 ,52 ,"2,381 "
13,東京都,13202,立川市,47 ,9 ,3 ,59 ,372 ,209 ,581 ,123 ,74 ,11 ,0 ,208 ,12 ,859 
13,東京都,13203,武蔵野市,11 ,3 ,2 ,16 ,280 ,180 ,460 ,59 ,22 ,8 ,0 ,89 ,8 ,574 
13,東京都,13204,三鷹市,85 ,5 ,4 ,94 ,189 ,221 ,410 ,89 ,43 ,11 ,0 ,143 ,14 ,661 
13,東京都,13205,青梅市,198 ,5 ,14 ,217 ,139 ,150 ,289 ,129 ,60 ,8 ,0 ,198 ,11 ,716 
13,東京都,13206,府中市,595 ,10 ,11 ,616 ,345 ,290 ,635 ,141 ,75 ,15 ,0 ,231 ,22 ,"1,504 "
13,東京都,13207,昭島市,251 ,4 ,6 ,261 ,128 ,127 ,254 ,80 ,41 ,7 ,0 ,128 ,9 ,652 
13,東京都,13208,調布市,55 ,7 ,5 ,67 ,248 ,271 ,519 ,111 ,55 ,13 ,0 ,179 ,0 ,766 
13,東京都,13209,町田市,70 ,12 ,24 ,106 ,433 ,455 ,888 ,295 ,117 ,26 ,0 ,438 ,52 ,"1,484 "
13,東京都,13210,小金井市,8 ,2 ,3 ,13 ,104 ,138 ,242 ,56 ,20 ,7 ,0 ,82 ,0 ,337 
13,東京都,13211,小平市,92 ,5 ,8 ,105 ,155 ,206 ,361 ,108 ,47 ,11 ,0 ,166 ,10 ,642 
13,東京都,13212,日野市,530 ,5 ,2 ,536 ,151 ,202 ,352 ,113 ,41 ,11 ,0 ,165 ,14 ,"1,068 "
13,東京都,13213,東村山市,64 ,4 ,3 ,70 ,120 ,172 ,293 ,93 ,42 ,9 ,0 ,144 ,7 ,515 
13,東京都,13214,国分寺市,14 ,3 ,6 ,23 ,117 ,138 ,254 ,63 ,22 ,7 ,0 ,92 ,7 ,377 
13,東京都,13215,国立市,3 ,2 ,0 ,5 ,95 ,87 ,182 ,41 ,24 ,4 ,0 ,69 ,6 ,262 
13,東京都,13218,福生市,25 ,2 ,2 ,28 ,59 ,70 ,129 ,51 ,24 ,3 ,0 ,78 ,5 ,241 
13,東京都,13219,狛江市,16 ,3 ,3 ,22 ,55 ,95 ,150 ,38 ,18 ,5 ,0 ,61 ,7 ,240 
13,東京都,13220,東大和市,66 ,3 ,2 ,71 ,74 ,90 ,164 ,63 ,31 ,5 ,0 ,99 ,5 ,339 
13,東京都,13221,清瀬市,11 ,2 ,1 ,14 ,63 ,83 ,146 ,44 ,18 ,4 ,0 ,67 ,7 ,233 
13,東京都,13222,東久留米市,110 ,4 ,7 ,121 ,85 ,128 ,213 ,72 ,36 ,7 ,0 ,115 ,14 ,463 
13,東京都,13223,武蔵村山市,60 ,4 ,3 ,67 ,70 ,73 ,142 ,65 ,51 ,4 ,0 ,121 ,4 ,334 
13,東京都,13224,多摩市,12 ,3 ,5 ,19 ,213 ,166 ,379 ,91 ,30 ,9 ,0 ,130 ,18 ,547 
13,東京都,13225,稲城市,21 ,3 ,8 ,32 ,65 ,90 ,155 ,52 ,24 ,5 ,0 ,81 ,8 ,276 
13,東京都,13227,羽村市,463 ,2 ,2 ,467 ,63 ,61 ,124 ,50 ,23 ,3 ,0 ,76 ,5 ,671 
13,東京都,13228,あきる野市,31 ,3 ,5 ,39 ,67 ,83 ,150 ,82 ,45 ,5 ,0 ,133 ,9 ,331 
13,東京都,13229,西東京市,102 ,7 ,2 ,111 ,157 ,226 ,383 ,101 ,41 ,12 ,0 ,153 ,14 ,661 
13,東京都,13303,瑞穂町,244 ,2 ,3 ,248 ,44 ,35 ,78 ,38 ,41 ,2 ,0 ,81 ,3 ,411 
13,東京都,13305,日の出町,44 ,1 ,5 ,50 ,22 ,17 ,39 ,17 ,13 ,1 ,0 ,31 ,2 ,122 
13,東京都,13307,檜原村,1 ,0 ,1 ,2 ,3 ,3 ,6 ,3 ,4 ,0 ,0 ,8 ,1 ,16 
13,東京都,13308,奥多摩町,3 ,0 ,6 ,9 ,6 ,7 ,14 ,6 ,7 ,0 ,0 ,13 ,1 ,37 
13,東京都,13361,大島町,0 ,1 ,0 ,1 ,12 ,12 ,24 ,8 ,21 ,1 ,20 ,50 ,1 ,76 
13,東京都,13362,利島村,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,12 ,14 ,0 ,15 
