都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
01,北海道,01401,共和町,31 ,1 ,5 ,37 ,7 ,15 ,22 ,6 ,10 ,0 ,0 ,17 ,0 ,77 
01,北海道,01402,岩内町,21 ,3 ,0 ,24 ,21 ,36 ,57 ,11 ,8 ,1 ,1 ,22 ,1 ,104 
01,北海道,01403,泊村,0 ,3 ,0 ,3 ,6 ,5 ,10 ,2 ,2 ,0 ,0 ,4 ,0 ,17 
01,北海道,01404,神恵内村,0 ,0 ,0 ,0 ,2 ,3 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,6 
01,北海道,01405,積丹町,0 ,0 ,1 ,1 ,4 ,6 ,10 ,2 ,2 ,0 ,0 ,4 ,0 ,15 
01,北海道,01406,古平町,13 ,1 ,1 ,14 ,3 ,9 ,13 ,2 ,3 ,0 ,0 ,5 ,0 ,33 
01,北海道,01407,仁木町,23 ,0 ,5 ,27 ,6 ,9 ,15 ,3 ,5 ,0 ,0 ,8 ,0 ,51 
01,北海道,01408,余市町,24 ,2 ,4 ,30 ,31 ,52 ,83 ,16 ,14 ,1 ,0 ,32 ,1 ,146 
01,北海道,01409,赤井川村,0 ,0 ,3 ,3 ,3 ,4 ,6 ,1 ,2 ,0 ,0 ,4 ,0 ,13 
01,北海道,01423,南幌町,11 ,1 ,13 ,25 ,10 ,18 ,28 ,9 ,10 ,1 ,0 ,19 ,0 ,72 
01,北海道,01424,奈井江町,65 ,2 ,3 ,70 ,8 ,15 ,22 ,5 ,6 ,0 ,0 ,11 ,1 ,105 
01,北海道,01425,上砂川町,12 ,1 ,0 ,12 ,3 ,10 ,12 ,3 ,2 ,0 ,0 ,5 ,0 ,30 
01,北海道,01427,由仁町,22 ,0 ,12 ,35 ,7 ,13 ,20 ,6 ,9 ,0 ,0 ,15 ,0 ,70 
01,北海道,01428,長沼町,7 ,1 ,18 ,26 ,19 ,26 ,45 ,12 ,17 ,1 ,0 ,30 ,0 ,101 
01,北海道,01429,栗山町,39 ,1 ,23 ,63 ,21 ,31 ,52 ,12 ,14 ,1 ,0 ,27 ,0 ,142 
01,北海道,01430,月形町,0 ,1 ,5 ,5 ,8 ,9 ,17 ,3 ,5 ,0 ,0 ,8 ,0 ,30 
01,北海道,01431,浦臼町,0 ,0 ,7 ,7 ,2 ,5 ,7 ,2 ,4 ,0 ,0 ,6 ,0 ,20 
01,北海道,01432,新十津川町,0 ,1 ,3 ,3 ,9 ,16 ,25 ,7 ,9 ,0 ,0 ,16 ,1 ,45 
01,北海道,01433,妹背牛町,14 ,0 ,2 ,17 ,4 ,7 ,11 ,3 ,5 ,0 ,0 ,8 ,0 ,36 
01,北海道,01434,秩父別町,2 ,0 ,6 ,8 ,4 ,6 ,10 ,2 ,4 ,0 ,0 ,7 ,0 ,25 
01,北海道,01436,雨竜町,0 ,0 ,6 ,6 ,5 ,6 ,11 ,2 ,4 ,0 ,0 ,7 ,0 ,24 
01,北海道,01437,北竜町,0 ,1 ,8 ,8 ,2 ,4 ,7 ,2 ,3 ,0 ,0 ,5 ,0 ,21 
01,北海道,01438,沼田町,2 ,1 ,3 ,6 ,6 ,8 ,13 ,3 ,5 ,0 ,0 ,9 ,0 ,29 
01,北海道,01452,鷹栖町,4 ,1 ,6 ,10 ,9 ,16 ,25 ,7 ,9 ,0 ,0 ,17 ,0 ,52 
01,北海道,01453,東神楽町,8 ,1 ,9 ,18 ,13 ,22 ,36 ,12 ,8 ,1 ,0 ,21 ,1 ,76 
01,北海道,01454,当麻町,19 ,0 ,12 ,32 ,8 ,16 ,24 ,7 ,11 ,0 ,0 ,18 ,2 ,75 
01,北海道,01455,比布町,4 ,0 ,5 ,10 ,5 ,10 ,14 ,4 ,5 ,0 ,0 ,9 ,1 ,34 
01,北海道,01456,愛別町,5 ,0 ,13 ,18 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,1 ,36 
01,北海道,01457,上川町,2 ,1 ,6 ,9 ,8 ,11 ,19 ,3 ,4 ,0 ,0 ,7 ,1 ,37 
01,北海道,01458,東川町,32 ,1 ,16 ,49 ,10 ,20 ,31 ,8 ,8 ,1 ,0 ,16 ,1 ,97 
01,北海道,01459,美瑛町,17 ,1 ,12 ,30 ,16 ,25 ,41 ,10 ,14 ,1 ,0 ,25 ,1 ,97 
01,北海道,01460,上富良野町,18 ,1 ,13 ,32 ,23 ,28 ,51 ,11 ,9 ,1 ,0 ,21 ,1 ,106 
01,北海道,01461,中富良野町,4 ,0 ,6 ,10 ,7 ,11 ,18 ,5 ,7 ,0 ,0 ,12 ,0 ,40 
01,北海道,01462,南富良野町,0 ,0 ,5 ,5 ,5 ,7 ,12 ,3 ,3 ,0 ,0 ,6 ,0 ,24 
01,北海道,01463,占冠村,0 ,0 ,1 ,1 ,2 ,5 ,7 ,1 ,1 ,0 ,0 ,3 ,0 ,11 
01,北海道,01464,和寒町,4 ,1 ,8 ,13 ,5 ,9 ,14 ,3 ,6 ,0 ,0 ,9 ,0 ,36 
01,北海道,01465,剣淵町,2 ,0 ,1 ,3 ,5 ,8 ,12 ,3 ,6 ,0 ,0 ,9 ,0 ,24 
01,北海道,01468,下川町,7 ,1 ,3 ,11 ,5 ,9 ,15 ,3 ,4 ,0 ,0 ,7 ,0 ,33 
01,北海道,01469,美深町,1 ,1 ,8 ,10 ,8 ,12 ,20 ,4 ,7 ,0 ,0 ,11 ,0 ,42 
01,北海道,01470,音威子府村,0 ,0 ,0 ,1 ,1 ,3 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01471,中川町,1 ,1 ,3 ,4 ,3 ,4 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,16 
01,北海道,01472,幌加内町,2 ,0 ,3 ,6 ,3 ,4 ,7 ,1 ,3 ,0 ,0 ,4 ,0 ,17 
01,北海道,01481,増毛町,24 ,0 ,5 ,30 ,6 ,12 ,18 ,4 ,4 ,0 ,1 ,8 ,0 ,56 
01,北海道,01482,小平町,2 ,0 ,6 ,8 ,5 ,9 ,13 ,3 ,4 ,0 ,0 ,7 ,0 ,28 
01,北海道,01483,苫前町,3 ,1 ,6 ,10 ,4 ,8 ,12 ,3 ,4 ,0 ,0 ,8 ,0 ,29 
01,北海道,01484,羽幌町,10 ,1 ,15 ,25 ,13 ,19 ,32 ,6 ,9 ,0 ,6 ,21 ,0 ,78 
01,北海道,01485,初山別村,0 ,0 ,3 ,3 ,2 ,3 ,5 ,1 ,2 ,0 ,0 ,3 ,0 ,11 
01,北海道,01486,遠別町,3 ,0 ,8 ,12 ,5 ,7 ,12 ,3 ,4 ,0 ,0 ,7 ,0 ,31 
01,北海道,01487,天塩町,0 ,1 ,5 ,6 ,5 ,8 ,13 ,4 ,5 ,0 ,2 ,10 ,0 ,29 
01,北海道,01511,猿払村,30 ,0 ,17 ,47 ,3 ,6 ,10 ,3 ,4 ,0 ,0 ,8 ,0 ,65 
01,北海道,01512,浜頓別町,25 ,1 ,6 ,31 ,7 ,10 ,17 ,4 ,5 ,0 ,0 ,10 ,1 ,58 
01,北海道,01513,中頓別町,0 ,0 ,2 ,2 ,3 ,5 ,8 ,2 ,2 ,0 ,0 ,4 ,0 ,14 
01,北海道,01514,枝幸町,49 ,1 ,8 ,59 ,12 ,21 ,33 ,9 ,13 ,1 ,1 ,23 ,1 ,116 
01,北海道,01516,豊富町,18 ,1 ,3 ,22 ,7 ,10 ,18 ,4 ,6 ,0 ,0 ,11 ,0 ,50 
01,北海道,01517,礼文町,11 ,0 ,0 ,12 ,6 ,7 ,13 ,2 ,4 ,0 ,32 ,38 ,0 ,64 
01,北海道,01518,利尻町,2 ,0 ,0 ,3 ,5 ,6 ,10 ,2 ,3 ,0 ,4 ,9 ,0 ,23 
01,北海道,01519,利尻富士町,8 ,1 ,1 ,10 ,5 ,7 ,12 ,2 ,4 ,0 ,30 ,36 ,0 ,59 
01,北海道,01520,幌延町,0 ,0 ,2 ,3 ,5 ,7 ,12 ,2 ,3 ,0 ,0 ,6 ,0 ,20 
01,北海道,01543,美幌町,59 ,2 ,32 ,92 ,34 ,50 ,84 ,21 ,22 ,1 ,0 ,45 ,0 ,221 
01,北海道,01544,津別町,64 ,1 ,13 ,77 ,7 ,12 ,20 ,5 ,8 ,0 ,0 ,13 ,0 ,110 
01,北海道,01545,斜里町,101 ,2 ,21 ,124 ,22 ,29 ,51 ,13 ,17 ,1 ,0 ,31 ,0 ,206 
01,北海道,01546,清里町,9 ,0 ,3 ,13 ,5 ,9 ,14 ,5 ,7 ,0 ,0 ,11 ,0 ,39 
01,北海道,01547,小清水町,7 ,0 ,28 ,36 ,7 ,11 ,18 ,6 ,11 ,0 ,0 ,17 ,0 ,72 
01,北海道,01549,訓子府町,14 ,0 ,2 ,17 ,6 ,11 ,17 ,5 ,9 ,0 ,0 ,15 ,0 ,49 
01,北海道,01550,置戸町,1 ,0 ,8 ,9 ,5 ,8 ,13 ,3 ,5 ,0 ,0 ,8 ,0 ,30 
01,北海道,01552,佐呂間町,122 ,1 ,6 ,129 ,7 ,13 ,20 ,6 ,11 ,0 ,0 ,17 ,0 ,166 
01,北海道,01555,遠軽町,24 ,2 ,16 ,42 ,37 ,54 ,92 ,20 ,19 ,1 ,0 ,40 ,1 ,175 
01,北海道,01559,湧別町,37 ,2 ,17 ,56 ,11 ,22 ,33 ,10 ,17 ,1 ,0 ,27 ,0 ,116 
01,北海道,01560,滝上町,2 ,0 ,6 ,8 ,4 ,8 ,12 ,3 ,4 ,0 ,0 ,7 ,0 ,27 
01,北海道,01561,興部町,30 ,1 ,7 ,37 ,5 ,9 ,14 ,4 ,7 ,0 ,0 ,11 ,0 ,63 
01,北海道,01562,西興部村,3 ,0 ,1 ,4 ,2 ,4 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,12 
01,北海道,01563,雄武町,36 ,1 ,5 ,42 ,5 ,12 ,17 ,5 ,8 ,0 ,0 ,13 ,0 ,71 
01,北海道,01564,大空町,5 ,1 ,45 ,51 ,11 ,16 ,27 ,9 ,15 ,0 ,0 ,25 ,0 ,104 
01,北海道,01571,豊浦町,0 ,1 ,7 ,8 ,6 ,12 ,18 ,4 ,5 ,0 ,0 ,9 ,1 ,35 
01,北海道,01575,壮瞥町,1 ,0 ,5 ,6 ,7 ,7 ,14 ,3 ,3 ,0 ,0 ,6 ,1 ,27 
01,北海道,01578,白老町,167 ,2 ,22 ,191 ,26 ,50 ,76 ,18 ,15 ,1 ,4 ,38 ,0 ,305 
01,北海道,01581,厚真町,30 ,1 ,11 ,42 ,9 ,11 ,20 ,5 ,11 ,0 ,197 ,213 ,0 ,275 
01,北海道,01584,洞爺湖町,18 ,1 ,5 ,24 ,20 ,26 ,46 ,9 ,9 ,1 ,0 ,19 ,2 ,91 
01,北海道,01585,安平町,56 ,1 ,10 ,68 ,14 ,22 ,36 ,9 ,11 ,1 ,0 ,21 ,0 ,124 
01,北海道,01586,むかわ町,7 ,2 ,26 ,35 ,12 ,22 ,35 ,10 ,16 ,1 ,0 ,26 ,1 ,96 
01,北海道,01601,日高町,32 ,2 ,50 ,83 ,20 ,33 ,53 ,14 ,17 ,1 ,0 ,32 ,1 ,169 
01,北海道,01602,平取町,1 ,1 ,7 ,10 ,8 ,13 ,21 ,6 ,9 ,0 ,0 ,16 ,0 ,47 
01,北海道,01604,新冠町,3 ,1 ,31 ,35 ,7 ,14 ,21 ,6 ,8 ,0 ,0 ,15 ,1 ,72 
01,北海道,01607,浦河町,8 ,2 ,47 ,56 ,25 ,35 ,60 ,13 ,16 ,1 ,2 ,32 ,0 ,148 
01,北海道,01608,様似町,17 ,1 ,9 ,27 ,6 ,12 ,18 ,5 ,6 ,0 ,0 ,11 ,0 ,57 
01,北海道,01609,えりも町,7 ,0 ,13 ,20 ,6 ,11 ,17 ,5 ,9 ,0 ,1 ,14 ,1 ,52 
01,北海道,01610,新ひだか町,9 ,3 ,49 ,60 ,42 ,61 ,103 ,24 ,25 ,2 ,0 ,51 ,4 ,219 
01,北海道,01631,音更町,193 ,4 ,23 ,220 ,60 ,105 ,165 ,49 ,42 ,3 ,0 ,94 ,4 ,482 
01,北海道,01632,士幌町,53 ,1 ,27 ,80 ,9 ,14 ,23 ,8 ,15 ,0 ,0 ,23 ,0 ,127 
01,北海道,01633,上士幌町,6 ,1 ,17 ,24 ,7 ,13 ,21 ,6 ,10 ,0 ,0 ,16 ,0 ,61 
01,北海道,01634,鹿追町,2 ,0 ,13 ,15 ,10 ,13 ,23 ,7 ,11 ,0 ,0 ,18 ,0 ,56 
01,北海道,01635,新得町,10 ,1 ,15 ,26 ,12 ,18 ,30 ,7 ,9 ,0 ,0 ,16 ,0 ,72 
01,北海道,01636,清水町,66 ,1 ,22 ,89 ,15 ,24 ,39 ,11 ,16 ,1 ,0 ,28 ,1 ,157 
01,北海道,01637,芽室町,187 ,2 ,30 ,219 ,36 ,41 ,77 ,23 ,41 ,1 ,0 ,64 ,2 ,361 
01,北海道,01638,中札内村,36 ,0 ,18 ,54 ,6 ,10 ,16 ,5 ,8 ,0 ,0 ,13 ,0 ,82 
01,北海道,01639,更別村,0 ,0 ,6 ,6 ,5 ,7 ,12 ,4 ,8 ,0 ,0 ,13 ,0 ,31 
01,北海道,01641,大樹町,57 ,1 ,16 ,74 ,9 ,14 ,23 ,7 ,11 ,0 ,0 ,18 ,0 ,116 
01,北海道,01642,広尾町,24 ,1 ,12 ,37 ,11 ,18 ,29 ,7 ,12 ,0 ,3 ,23 ,0 ,90 
01,北海道,01643,幕別町,48 ,3 ,36 ,87 ,32 ,64 ,97 ,31 ,34 ,2 ,0 ,67 ,2 ,252 
01,北海道,01644,池田町,35 ,1 ,5 ,40 ,11 ,18 ,28 ,8 ,9 ,0 ,0 ,18 ,1 ,87 
01,北海道,01645,豊頃町,2 ,0 ,10 ,12 ,4 ,8 ,12 ,4 ,9 ,0 ,0 ,14 ,0 ,38 
01,北海道,01646,本別町,63 ,1 ,8 ,72 ,12 ,19 ,32 ,9 ,14 ,0 ,0 ,23 ,0 ,127 
01,北海道,01647,足寄町,9 ,1 ,10 ,21 ,11 ,18 ,30 ,8 ,11 ,0 ,0 ,20 ,0 ,70 
01,北海道,01648,陸別町,0 ,0 ,10 ,10 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,28 
01,北海道,01649,浦幌町,48 ,1 ,14 ,63 ,7 ,12 ,19 ,6 ,10 ,0 ,0 ,16 ,0 ,98 
01,北海道,01661,釧路町,34 ,4 ,6 ,43 ,42 ,50 ,92 ,24 ,22 ,1 ,0 ,47 ,2 ,184 
01,北海道,01662,厚岸町,49 ,1 ,11 ,61 ,15 ,23 ,38 ,11 ,13 ,1 ,0 ,24 ,1 ,124 
01,北海道,01663,浜中町,109 ,1 ,11 ,121 ,7 ,13 ,20 ,7 ,12 ,0 ,0 ,19 ,0 ,160 
01,北海道,01664,標茶町,79 ,1 ,17 ,97 ,13 ,19 ,32 ,10 ,16 ,1 ,0 ,26 ,1 ,156 
01,北海道,01665,弟子屈町,5 ,1 ,6 ,12 ,15 ,20 ,36 ,8 ,11 ,1 ,0 ,20 ,1 ,68 
01,北海道,01667,鶴居村,2 ,0 ,8 ,10 ,5 ,6 ,11 ,3 ,5 ,0 ,0 ,8 ,0 ,30 
01,北海道,01668,白糠町,134 ,1 ,10 ,145 ,12 ,22 ,34 ,9 ,11 ,1 ,0 ,21 ,1 ,200 
01,北海道,01691,別海町,192 ,2 ,39 ,233 ,24 ,35 ,59 ,19 ,30 ,1 ,0 ,50 ,3 ,345 
01,北海道,01692,中標津町,46 ,4 ,21 ,71 ,50 ,58 ,108 ,29 ,34 ,2 ,0 ,64 ,5 ,248 
01,北海道,01693,標津町,23 ,1 ,16 ,40 ,8 ,12 ,21 ,6 ,10 ,0 ,0 ,17 ,1 ,80 
01,北海道,01694,羅臼町,33 ,0 ,32 ,66 ,8 ,11 ,19 ,6 ,8 ,0 ,0 ,14 ,1 ,100 
02,青森県,02201,青森市,226 ,32 ,20 ,278 ,478 ,749 ,"1,227 ",256 ,187 ,20 ,182 ,645 ,30 ,"2,180 "
02,青森県,02202,弘前市,840 ,16 ,30 ,885 ,281 ,437 ,718 ,160 ,151 ,12 ,0 ,323 ,22 ,"1,948 "
02,青森県,02203,八戸市,"1,167 ",31 ,67 ,"1,266 ",369 ,591 ,960 ,226 ,170 ,16 ,111 ,523 ,24 ,"2,773 "
02,青森県,02204,黒石市,137 ,3 ,14 ,154 ,37 ,75 ,112 ,33 ,35 ,2 ,0 ,70 ,2 ,338 
02,青森県,02205,五所川原市,54 ,8 ,16 ,79 ,79 ,140 ,219 ,54 ,56 ,4 ,0 ,114 ,4 ,416 
02,青森県,02206,十和田市,146 ,11 ,46 ,202 ,88 ,150 ,238 ,66 ,73 ,4 ,10 ,153 ,8 ,602 
02,青森県,02207,三沢市,195 ,5 ,23 ,223 ,60 ,105 ,165 ,43 ,29 ,3 ,0 ,75 ,6 ,468 
02,青森県,02208,むつ市,29 ,8 ,23 ,60 ,81 ,160 ,242 ,56 ,44 ,4 ,28 ,132 ,8 ,442 
02,青森県,02209,つがる市,13 ,4 ,22 ,39 ,32 ,74 ,106 ,32 ,51 ,2 ,0 ,85 ,2 ,232 
02,青森県,02210,平川市,175 ,3 ,17 ,195 ,28 ,65 ,93 ,29 ,36 ,2 ,0 ,67 ,3 ,358 
02,青森県,02301,平内町,23 ,1 ,4 ,29 ,9 ,27 ,36 ,10 ,12 ,1 ,0 ,22 ,0 ,87 
02,青森県,02303,今別町,0 ,1 ,1 ,1 ,2 ,8 ,10 ,2 ,3 ,0 ,0 ,5 ,0 ,17 
02,青森県,02304,蓬田村,0 ,0 ,1 ,1 ,2 ,6 ,8 ,2 ,4 ,0 ,0 ,6 ,0 ,16 
02,青森県,02307,外ヶ浜町,7 ,1 ,4 ,12 ,7 ,16 ,23 ,5 ,6 ,0 ,0 ,12 ,1 ,47 
02,青森県,02321,鰺ヶ沢町,4 ,1 ,7 ,13 ,12 ,25 ,37 ,9 ,13 ,1 ,0 ,23 ,1 ,74 
02,青森県,02323,深浦町,1 ,2 ,13 ,16 ,9 ,21 ,30 ,7 ,11 ,1 ,0 ,19 ,1 ,66 
02,青森県,02343,西目屋村,0 ,0 ,1 ,1 ,2 ,3 ,4 ,1 ,2 ,0 ,0 ,4 ,0 ,9 
02,青森県,02361,藤崎町,14 ,2 ,4 ,20 ,14 ,32 ,47 ,15 ,17 ,1 ,0 ,32 ,2 ,101 
