,agriculture_forestry_fisheries_2013,construction_mining_2013,paper_2013,chemistry_2013,cement_2013,iron_making_2013,machine_2013,other_manufacturing_2013,business_2013,housing_2013,consumption_power_plant_&_refineries_&power_transmission_&_distribution_losses_2013,automobile_2013,railroad_2013,vessel_2013,aviation_2013,total_emission_2013,agriculture_forestry_fisheries_2030,construction_mining_2030,paper_2030,chemistry_2030,cement_2030,iron_making_2030,machine_2030,other_manufacturing_2030,business_2030,housing_2030,consumption_power_plant_&_refineries_&power_transmission_&_distribution_losses_2030,automobile_2030,railroad_2030,vessel_2030,aviation_2030,total_emission_2030,agriculture_forestry_fisheries_2040,construction_mining_2040,paper_2040,chemistry_2040,cement_2040,iron_making_2040,machine_2040,other_manufacturing_2040,business_2040,housing_2040,consumption_power_plant_&_refineries_&power_transmission_&_distribution_losses_2040,automobile_2040,railroad_2040,vessel_2040,aviation_2040,total_emission_2040,agriculture_forestry_fisheries_2050,construction_mining_2050,paper_2050,chemistry_2050,cement_2050,iron_making_2050,machine_2050,other_manufacturing_2050,business_2050,housing_2050,consumption_power_plant_&_refineries_&power_transmission_&_distribution_losses_2050,automobile_2050,railroad_2050,vessel_2050,aviation_2050,total_emission_2050,commune_name,commune_code
10,38058.45235402845,3414.344536111202,0.0,0.0,0.0,0.0,1736.7345858172318,15517.628305903452,77355.59453755262,101973.60334005306,7762.590878624081,80063.59573556655,1401.4103134581758,35.621125439163734,0.0,327319.57571255404,18407.726752296796,1298.9509145989905,0.0,0.0,0.0,0.0,409.81912974893163,10147.352587812453,21907.089258857824,38682.09733981801,2141.7618019610304,59785.71074295031,322.6285527358318,26.721669614994376,0.0,153129.85875039516,13541.355549304331,832.4567035163083,0.0,0.0,0.0,0.0,251.315849086424,7891.3703775561535,15331.906438258175,19187.434183336045,1528.6219898737127,26913.731795471478,202.61994489973193,22.268058012495313,0.0,85703.08088931486,10218.591986013129,573.4226622350964,0.0,0.0,0.0,0.0,180.42444962825402,7891.3703775561535,8624.992325675741,13490.289927622856,3141.7486163898775,3573.676694163487,102.74803722890195,1.6701043509371478,0.0,47798.93518086443,網走市,25.0
11,2655.240861908962,3198.185399591036,0.0,0.0,0.0,0.0,0.0,7917.800715952411,42215.72222917654,67121.83558684419,4364.861961457106,39567.6684199764,792.1014815198386,0.0,0.0,167833.41665642647,1448.6493005385037,1264.4267242336637,0.0,0.0,0.0,0.0,0.0,5303.882326346683,11226.187558382715,25376.056027243354,1183.920068803897,29537.20680754954,179.6994673255886,0.0,0.0,75520.02828042395,1118.7128597236633,834.6340789218393,0.0,0.0,0.0,0.0,0.0,4125.241809380753,6439.630515355233,12233.804413389542,752.9095704383108,13036.653803920766,102.9456733885549,0.0,0.0,38644.532724518656,844.9614087602495,532.5257492359228,0.0,0.0,0.0,0.0,0.0,4125.241809380753,2106.7613899867893,7447.290683169669,1071.7530804066002,918.0588335663755,30.92821130452106,0.0,0.0,17077.521165810882,留萌市,26.0
12,24042.71330898975,27384.892011491524,3708997.1468720622,36546.112320048924,0.19419697745958742,0.0,99845.83588133559,55413.592846847765,382516.9190796782,474858.65428911685,284074.96100305516,382206.77448188735,11698.729573216075,90.89528560338331,0.0,5487677.42115031,12447.255616742976,11820.21313146847,229793.61564662965,36070.44450391267,0.0,0.0,28127.38745699603,2805.033646235289,111351.55154464104,186668.7502434868,77546.19539816739,285479.9027706468,2852.377862637549,68.18632936239942,0.0,985030.9141509271,10662.508618196447,7789.846741246597,336204.2856385338,44478.34412924252,0.0,0.0,15810.535407760924,15283.756765715965,46479.5417926163,85832.36168715359,49352.68799603127,127609.03924196167,1556.789355751482,56.82194113533286,0.0,741116.5193153459,8987.534751318584,4960.015429434657,416449.61205842,40720.831493766105,0.0,0.0,7871.62335662928,15283.756765715965,-117.64933892989393,49525.61507751181,17646.23840644914,7612.890978496079,395.8464617454341,4.261645585149965,0.0,569340.5770861423,苫小牧市,27.0
13,18167.43747621921,5166.221909633926,0.0,0.0,0.0,0.0,1956.1117430162135,16990.916634392404,69827.88863646441,105016.50224294665,7976.124275802188,72653.26194369477,0.0,0.0,0.5591619085586206,297755.02402407833,9352.979605779106,2014.1637802725234,0.0,0.0,0.0,0.0,459.3476233858694,11503.400556849416,18882.814490999353,39877.930274626735,2185.0405460041093,54249.964595159116,0.0,0.0,0.4194628776485939,138526.06093595386,7107.730547222899,1335.0348293954444,0.0,0.0,0.0,0.0,281.116844043604,8948.496391738003,10926.314200824845,19882.578593240276,1531.665940758122,24335.162462666645,0.0,0.0,0.349552398040495,74348.44936228787,5491.453955974353,937.7124040989135,0.0,0.0,0.0,0.0,196.28818729749457,8948.496391738003,4180.481427484898,13791.740503186564,3012.7491421588625,2998.85621874113,0.0,0.0,0.026216429853037116,39557.80444711007,稚内市,28.0
14,9645.04196697845,4096.103235551939,0.0,0.0,0.0,0.0,589.64067881933,7346.516304660689,35624.84645849429,68567.86802251724,13498.676977529256,48017.107411688194,426.5161823568362,0.0,0.0,187812.3172385962,4945.068243379628,1629.3286117009138,0.0,0.0,0.0,0.0,157.55090227281346,2117.0339834771735,10143.695844872542,26489.642351794886,3923.40444576162,35860.701775253336,98.42470611149136,0.0,0.0,85364.8508646244,3776.450705476717,1120.3028581447206,0.0,0.0,0.0,0.0,103.68850866847902,1646.6050308331473,5950.203672292026,13464.803790688924,3565.279330730344,16307.030115451944,65.12357258228798,0.0,0.0,45999.487584868584,2574.7239878768255,594.1049984491806,0.0,0.0,0.0,0.0,51.19898378681282,1646.6050308331473,1565.6014077654506,8234.362998535044,3885.0862801341273,1442.5238757981515,21.326349450742182,0.0,0.0,20015.53391262948,美唄市,29.0
15,11319.711042875047,6510.647826561372,0.0,0.0,0.0,0.0,14935.916960208142,5145.323397033506,22028.59375266543,47667.68305812636,3435.1123291440754,26930.725823010453,0.0,0.0,0.0,137973.71418962438,5817.772363492447,2603.5388744438246,0.0,0.0,0.0,0.0,3516.649950452969,3085.7756699828287,5998.584572763314,18079.721574272702,943.8262918934721,20104.781579789924,0.0,0.0,0.0,60150.65087709148,4302.304000015417,1716.4923415196222,0.0,0.0,0.0,0.0,2212.8797717756843,2370.3561841829674,3994.9183848300563,9121.573155619095,687.4762754663986,9028.482536048079,0.0,0.0,0.0,33434.48264945732,2912.8603271029524,918.6702818434535,0.0,0.0,0.0,0.0,1138.3132107492743,2370.3561841829674,1698.7015065314176,5729.208733931282,1052.337107417805,832.9660418471924,0.0,0.0,0.0,16653.413393606344,芦別市,30.0
16,20920.88813127209,6315.755236449609,628729.5231881556,0.0,0.0,0.0,4931.540222852578,27826.311442007027,172526.95130667937,304632.1021198019,23464.83027008563,166763.27034735878,1584.2029630396771,0.0,0.0,1357695.3752277028,10174.641991939714,2582.0433989531734,41157.530056325115,0.0,0.0,0.0,1371.8289210068078,21.66540279756619,49979.689704929784,118871.36827950436,6827.198115703641,124391.44666474906,380.77400327663565,0.0,0.0,355758.1865391859,8624.645835966821,1629.7120285904869,56840.343484054865,0.0,0.0,0.0,735.0357599537956,7328.627684483535,26026.996014825054,53825.52080578467,4209.923242760703,53939.89615441753,200.75669105714945,0.0,0.0,213361.45770189463,7414.952008741547,1053.0046889687903,70659.8996184741,0.0,0.0,0.0,385.7515023332365,7328.627684483535,7953.982205548575,32024.239003065974,5004.330578487607,3564.4502297299964,57.10808418099656,0.0,0.0,135446.34560401435,江別市,31.0
17,2049.6596127016546,2377.631730483965,0.0,0.0,0.0,0.0,402.1911543752498,11034.30227429033,16671.560422834704,36321.032181404495,2678.2100950395456,20019.955637643554,0.0,0.0,0.0,91554.54310877349,1148.7769559879184,958.6357258657766,0.0,0.0,0.0,0.0,92.88848281828469,7141.6464934096975,4442.074203330571,13696.165691538079,717.6331225818019,14943.029496646099,0.0,0.0,0.0,43140.85017217823,884.0741374398253,613.7779852198404,0.0,0.0,0.0,0.0,48.67513292685619,5555.20968365316,2588.800501175184,6387.34538376533,400.3915677403537,6489.796736445576,0.0,0.0,0.0,22968.071128366126,695.7074575211457,424.8146699404709,0.0,0.0,0.0,0.0,26.841162569956293,5555.20968365316,1071.4817827152083,3984.931927893014,520.1137304449053,406.1125382479426,0.0,0.0,0.0,12685.212952985803,赤平市,32.0
18,11832.125946050459,2258.483888066771,0.0,0.0,0.0,0.0,585.0053432351444,16584.65411745057,37147.82291776608,68482.4315956145,5150.670365192874,52252.221270495895,0.0,65.1006775267475,0.2795809542793103,194358.79570235332,6229.166490083554,885.8233623171575,0.0,0.0,0.0,0.0,135.38520055409998,11085.712787658238,10529.258632256242,25818.80227093659,1387.2527202446245,39028.053043658576,0.0,48.836154813610406,0.20973143882429696,95148.50039396151,4621.386576372128,543.3509612740198,0.0,0.0,0.0,0.0,71.58037874055837,8622.476356712177,6958.067033086241,12123.636721733259,810.2525113792682,17241.422305075128,0.0,40.69679567800867,0.1747761990202475,51033.0444162498,3777.4473689056067,425.2671517918813,0.0,0.0,0.0,0.0,56.513943804290754,8622.476356712177,4184.669736073067,8751.697675469686,1828.6042947142203,2005.8363240440497,0.0,3.0522596758506513,0.013108214926518558,29655.578219405757,紋別市,33.0
19,24036.91727622849,3583.8102346323544,0.0,0.0,0.0,0.0,1389.3876242054084,4541.297688024525,32717.088149562103,54933.7749598714,3577.512457920031,46324.30292323625,243.72353277533492,0.0,0.0,171347.8148464559,11206.647788433209,1376.8587192931345,0.0,0.0,0.0,0.0,333.15195883762124,2765.1403304855935,9202.952870649271,21025.894695796447,1004.7332737543184,34607.57594705484,56.97364927956787,0.0,0.0,81579.929233584,8389.418204262223,942.4159024164923,0.0,0.0,0.0,0.0,225.66344816491775,2148.9357408138526,6615.735790889052,10937.959085925055,802.689749397688,15947.803739473233,39.24149811947102,0.0,0.0,46049.86315946199,5379.8726628436,453.0464197605065,0.0,0.0,0.0,0.0,111.80015091083744,2148.9357408138526,2980.583962721672,6784.028488956625,1332.8135361822121,1615.6122953051056,14.085238490706397,0.0,0.0,20820.778495985116,士別市,34.0
20,7080.642298423897,3177.4320450278924,265905.6212174196,0.0,0.0,0.0,457.0354026991475,5944.021469976014,54078.41136133655,80256.56533134257,5803.489824960896,56929.40275653699,3960.5074075991934,0.0,0.0,483593.12911532266,3096.8420277518753,1307.0138902693539,17064.842399722053,0.0,0.0,0.0,115.45871439138223,1930.5641109649875,15853.285180016443,31246.44388764378,1717.5058397352043,42515.85003946555,968.7555421685925,0.0,0.0,115816.56163212922,2547.6826274379964,797.3451731637451,24575.256971331306,0.0,0.0,0.0,65.16584322736159,2887.486536854647,10473.202274310726,14948.001129850465,1112.9641110284274,19116.20735170398,560.4244144136524,0.0,0.0,77083.73643332231,2075.6087424210928,441.4851499637458,30536.33442205235,0.0,0.0,0.0,33.233763959070416,2887.486536854647,5006.017122550598,9186.277092138527,1561.1570791162098,1637.4308868362652,189.98909417205695,0.0,0.0,53555.01989006456,名寄市,35.0
21,9176.885084141499,2074.6133791529514,0.0,0.0,0.0,0.0,2157.2071007399763,5463.469589667984,13249.338087622797,30155.037827946453,1939.731873119358,15732.920203705458,0.0,0.0,0.0,79949.20314609648,4467.19242362657,815.8128879610833,0.0,0.0,0.0,0.0,513.3168180876359,2761.94237036287,3692.8668815423976,11529.738489898835,539.8911610086095,11745.007532022864,0.0,0.0,0.0,36065.76856451087,3319.9836083384057,550.268724502528,0.0,0.0,0.0,0.0,338.8677932924633,2144.403670927054,2581.192104586107,5975.195259898244,417.90641854674453,5320.2888477615425,0.0,0.0,0.0,20648.10642785309,2168.9830089403877,275.2639851256887,0.0,0.0,0.0,0.0,170.35780573015768,2144.403670927054,1124.4286815225405,3739.7452792921745,712.7295265865995,527.456971726396,0.0,0.0,0.0,10863.368929851,三笠市,36.0
22,20496.59612701655,4098.051661924817,0.0,0.0,0.0,0.0,2285.177321856354,20749.30345433821,45718.43495796282,72839.21536396287,6040.303201706007,63073.577214645666,426.5161823568362,2.456629340631981,0.0,235729.63211511073,10657.998795724723,1609.9488051120402,0.0,0.0,0.0,0.0,531.7990748533813,14290.888046723936,12592.20054510863,27439.54372891134,1637.7671227165997,47114.848214364836,96.73094718482342,1.8428737665513357,0.0,115973.56815446685,7954.710574199451,1005.1122637284012,0.0,0.0,0.0,0.0,296.5106036792826,11116.42304066637,7989.684815238842,13082.485601885235,1025.5664800748673,20999.77331901586,54.741633413167456,1.5357281387927797,0.0,63526.54406004027,6373.835953143348,754.6135934723004,0.0,0.0,0.0,0.0,224.0264611010511,11116.42304066637,4422.063835491514,9234.33061586841,1998.6269744886094,2496.174749826128,27.847321819660944,0.1151796104094585,0.0,36648.0577254878,根室市,37.0
23,26325.839185231027,5569.815841799672,0.0,0.0,0.0,0.0,56408.959537716626,26808.82123007242,179716.23593654466,255576.89125551184,20361.193753433625,168686.7564658284,5118.194188282033,0.0,100.92872449483099,744673.6361189152,14833.246399192747,2212.556613782619,0.0,0.0,0.0,0.0,14434.652331943673,9722.866865079664,53014.08980641798,96207.85939615824,5363.1174550162805,125806.30610454561,1132.321900538422,0.0,75.71304941557119,322802.7299220908,10897.723917402847,1332.3085075791687,0.0,0.0,0.0,0.0,6993.728705271226,7557.695490570858,32045.4334840573,41845.660904871256,2639.7305229344433,53142.07796906689,533.957587890339,0.0,63.094207846309324,157051.41129749062,9093.45525895288,1101.7086571047105,0.0,0.0,0.0,0.0,6013.080248218811,7557.695490570858,20502.09115442665,30226.827276847,5910.644640630449,5885.42047712507,294.57914360247014,0.0,4.7320655884732,86590.23441306737,千歳市,38.0
24,7641.482524562634,4197.7063403646525,0.0,0.0,0.0,0.0,1340.0924601961842,5191.34687864798,79645.80309527267,119025.74092111283,7290.847549429741,75553.07975567532,1462.3411966520093,0.0,0.0,301348.44072191406,3861.37593228924,1617.4024863799877,0.0,0.0,0.0,0.0,354.06672544773915,1542.2316783906826,23254.36252838327,45644.52827162205,1992.4171758825364,56391.55947463489,333.8925143064133,0.0,0.0,134991.83678733683,2827.3206135499977,1029.1776090852486,0.0,0.0,0.0,0.0,212.64551453552968,1199.2318556503305,14951.552200272074,22214.091273469414,1371.188430109255,25051.724893186456,203.68375099960986,0.0,0.0,69060.61614085792,2146.1571560453363,722.9518454669516,0.0,0.0,0.0,0.0,155.62955360327683,1199.2318556503305,8193.996788539196,15660.568181387433,3512.80290008778,3265.303057791054,103.75231801805909,0.0,0.0,34960.39365658941,滝川市,39.0
25,4937.816339690349,4333.144570414523,0.0,28676.109478618462,0.01772636747014399,0.0,658.1309798867724,6680.042947717092,35811.00152407021,50505.49737716752,53279.843151398425,33867.837089084256,365.58529916300233,0.0,0.0,219115.02648357808,2665.810035856616,1847.0011519759921,0.0,5993.4092761483325,0.0,0.0,169.96743897003248,2138.3580251104227,7843.222652204016,19881.685752187135,14934.253882147477,25283.761305490396,91.33322433233991,0.0,0.0,80848.80274442275,2185.004990177503,1446.9583473000646,0.0,5998.8923642204045,0.0,0.0,130.40023380248317,3215.9426955718423,1757.3165599765252,10858.093978789293,13736.910875595146,11848.816008096339,69.79160596427924,0.0,0.0,51248.12765949389,1437.535552522564,720.9667978567808,0.0,4929.476656700119,0.0,0.0,57.37445484818653,3215.9426955718423,-4875.343500044949,6164.653125538468,3563.9040587253344,1180.4251413234592,21.076477568348455,0.0,0.0,16416.011460610156,砂川市,40.0
26,0.0,3331.5585760896097,0.0,0.0,0.0,0.0,548.442483238977,149.19011104408597,5336.180503183594,12566.730098157612,665.4359004081847,5799.74028954582,0.0,0.0,0.0,28397.27796166788,0.0,1349.9826421559624,0.0,0.0,0.0,0.0,129.0170246957443,118.61206107606816,1379.2486536567392,4795.203631327411,182.40300401373753,4325.886166429726,0.0,0.0,0.0,12280.35318335539,0.0,923.9292052070442,0.0,0.0,0.0,0.0,82.63255582038767,92.08449851189432,786.7947099974981,2461.9161890491728,134.03826003485625,1914.9061546443772,0.0,0.0,0.0,6396.301573265231,0.0,513.3423504776571,0.0,0.0,0.0,0.0,40.66191510331265,92.08449851189432,195.11937051671083,1521.1077405657663,256.8802504795946,163.26716765299307,0.0,0.0,0.0,2782.463293307929,歌志内市,41.0
27,12297.957676209928,1738.0773067480416,0.0,0.0,0.0,0.0,18.281418885989467,3925.567026438381,41957.47679563197,62151.35185648801,4014.2534170435706,46944.70188500795,609.3088319383372,0.0,0.0,173656.97621439217,5788.165101809629,660.3805323454861,0.0,0.0,0.0,0.0,4.351483741798377,2313.5016391610034,11648.684923315124,23647.005988501158,1118.5348067621944,35071.26026772159,141.46890398363695,0.0,0.0,80393.35364734162,4291.852582389211,440.82489411167967,0.0,0.0,0.0,0.0,2.8530557648530728,1799.3683452875052,7981.049823989888,12066.75328215224,862.3940745834573,16076.248458273643,94.6261819165404,0.0,0.0,43615.97069846901,3110.2078206879883,285.04609972379336,0.0,0.0,0.0,0.0,1.9548059246531546,1799.3683452875052,3986.3915320366777,8325.920704282296,1992.546141288151,2194.3859494791463,46.78060355730709,0.0,0.0,21742.602002267522,深川市,42.0
