,coal_2013,gasoline_2013,gas_2013,re_heat_2013,waste_2013,hydrogen_methane_2013,grid_power_2013,self_pv_consumption_non_post_FIT_2013,private_power_generation_2013,total_2013,coal_2030,gasoline_2030,gas_2030,re_heat_2030,waste_2030,hydrogen_methane_2030,grid_power_2030,self_pv_consumption_non_post_FIT_2030,private_power_generation_2030,total_2030,coal_2040,gasoline_2040,gas_2040,re_heat_2040,waste_2040,hydrogen_methane_2040,grid_power_2040,self_pv_consumption_non_post_FIT_2040,private_power_generation_2040,total_2040,coal_2050,gasoline_2050,gas_2050,re_heat_2050,waste_2050,hydrogen_methane_2050,grid_power_2050,self_pv_consumption_non_post_FIT_2050,private_power_generation_2050,total_2050,commune_name,commune_code
205,119.69279124675178,439345.16244968004,0.0,5080.967127179219,4536.383085750436,0.0,64321.993688220144,0.0,57415.39427648278,570819.5934185594,91.61998789972483,258250.88440474705,64.0796176060821,4761.953534534705,9.519266560459695,1.3077472980833083,81769.74186934868,47584.91215029515,51945.07045834379,444479.0890366337,-0.00014126809084677783,149758.93796554476,0.0,6445.9794153710445,8.781817346964049,0.0,36732.42596934963,74038.74002845667,62137.63014646573,329122.4952012667,-0.0001236095794909306,74894.27030459809,0.0,4684.458328055183,7.7516635273756185,0.0,-3291.1064749218785,100417.45317785957,37254.91145166726,213967.73832717602,上北郡横浜町,220.0
206,458.82189628736745,1138266.5102376158,0.0,4180.822109476223,17396.66576501291,0.0,231526.77697386514,0.0,39057.513247489216,1430887.1102297467,351.21040754322723,718496.9523169276,217.93392079575932,9718.374016255057,25.816792861409873,4.44763103664815,260809.59816976063,28299.0253525056,39910.386869773945,1057833.7454774599,0.0,345254.4212138971,0.0,19674.42450054442,19.85329538123563,0.0,220612.16577479668,43914.476051522244,44524.302888999926,673999.6437251417,0.0,89148.85264331687,0.0,13551.006833981675,15.418496457435392,0.0,185304.33775791724,58628.22100946259,24497.90665556332,371145.74339669914,上北郡東北町,221.0
207,109.7182795469792,1396378.459707984,0.0,18156.491445989675,39668.94252337876,0.0,428097.17221890134,0.0,280212.014555686,2162622.798731487,83.98509745598913,858727.7213456235,139.4339012301855,17805.739941472162,5337.89723025033,2.8455898210241943,659513.4952484195,7847.160712673507,248289.48615250154,1797747.7652194477,0.0,513927.3280645358,0.0,21080.182905661928,2884.654997262535,0.0,571691.4221536231,12332.55817562654,262404.368716573,1384320.5150132827,0.0,274736.04851909267,0.0,13318.645054018089,1290.8172137806855,23659.518488462338,498720.3501462579,16653.005803587388,165153.436482973,993531.8217081721,上北郡六ヶ所村,222.0
208,28203.242839968327,1613115.2618333802,9408.664643716469,10993.06283914792,32501.236593308255,0.0,335475.81659906486,0.0,166479.05004898238,2196176.335397568,3004.7484247639914,961038.2757955319,10355.730972406607,17485.724400630206,1963.1094898843676,192.516120091094,429148.8248144508,31688.511768152486,142676.37262885267,1597553.8144147643,3491.3499501480505,506036.51240583404,10721.85289628768,32554.672091559558,2351.1416412990934,2385.5276331642185,349764.376163097,48790.843239303555,158415.13695374757,1114511.4129744407,3222.7845693674312,198147.39471341413,6594.056719884326,23541.79829926488,2137.818723551014,5505.063768840504,287360.67298322637,62536.25719491506,99282.70980614437,688328.5567786081,上北郡おいらせ町,223.0
209,159.5905620832359,285371.3409153161,0.0,1004.2140256510925,6163.540985983742,0.0,76669.20468973267,0.0,7781.78752172019,377149.678700487,122.15981611044187,179128.80924740483,77.8997266867962,2852.782887090414,23.6741840470114,1.5897903405468614,63942.01444043631,24129.382353631623,10402.434479403148,280680.7469251511,-0.00038848724982863914,83911.62719691174,0.0,6148.216237774381,15.876069573165573,0.0,39930.09037211872,37539.271593188896,10595.18365823221,178140.26473931185,-0.00033992634360005926,20327.539239416285,0.0,4194.782733870195,10.46278396019079,45.11093077404742,19959.7772403244,50863.43743106484,5752.379962003839,101153.48998148745,下北郡大間町,224.0
210,576512.9421723387,665105.9977698687,1505.949454844141,863.0936610720516,107481.8381019065,0.0,153693.14029994287,0.0,5028.037333987534,1510190.9987939603,352672.93413208635,-2040711.485709853,1005.4204120155114,240.26549594910887,444115.5445424629,1.7196553972235622,768602.9218855397,1222.4258797349648,20174.99711902253,-452675.256587645,180009.97326886634,-4418511.948748262,470.38744431957684,2573.3806699595834,259548.26252117314,0.0,1287892.2513987843,1923.837507505694,17024.03372556415,-2669069.822212088,32734.577931113356,-5578424.6033489425,85.53934081695452,2206.5397054636023,87537.66852973736,0.0,1524553.960037818,2610.3522788690825,11441.846714058194,-3917254.1188110644,下北郡東通村,225.0
211,99.74389049725379,111072.8904449981,0.0,1050.6340447990142,3750.814520534403,0.0,26875.05915904863,0.0,10157.178082173892,153006.3201420513,76.35008859635374,72559.95964422662,30.702862200680546,1431.7822154640162,5.415041920624085,0.6265890245036846,31924.023622350764,70.06275911868237,11383.701644462397,117482.62446736464,0.0,35620.142669629866,0.0,2194.8193693622475,5.231411553130854,0.0,27149.779170605307,114.94468130936471,12998.387019199035,78083.30432165894,0.0,11459.703750332901,0.0,1436.3257029089687,4.961440426441962,0.0,24612.438291477778,158.54254175811766,6505.088943570095,44177.060670474304,下北郡風間浦村,226.0
212,169.56476715789051,116631.22587824627,0.0,572.1113534424553,6353.026402676117,0.0,30481.304450302334,0.0,3392.02693795842,157599.25978978348,129.79500259392682,73347.08058960848,31.28248166255103,1116.7953481532543,1.5929469955952396,0.6384179931132864,34158.52067649267,571.6704371083295,5662.568021691289,115019.94392229921,-0.0001765851135584723,33054.74351040016,0.0,1608.7030311006235,1.3485530027719244,0.0,29876.660539473305,898.3718547004235,5591.392778781123,71031.22009087329,-0.00015451197436366326,6312.128651793617,0.0,770.6955960621661,1.10669848703584,187.96221155853084,27051.22178666575,1209.9153411821178,2276.2733113338295,37809.30344257107,下北郡佐井村,227.0
213,458.82189628736745,755247.1966979499,0.0,4172.915607206226,17421.21871485952,0.0,152876.84116573728,0.0,41729.84507662893,971906.8391586692,351.21040754322723,468934.94752678444,138.8214743225258,6564.574981381473,37.06340574757238,2.8330913127046085,193808.48975372256,10768.913763560471,42091.792680042236,722698.6470844173,0.0,232366.98385669643,0.0,10891.500467424776,29.482872724926573,0.0,167807.71131702088,16599.475576478115,47258.46737782409,474953.6214681692,0.0,70241.88466634163,0.0,6928.5415965894645,23.963085717037792,0.0,147229.27111679802,21674.546978862498,25750.68334261157,271848.8907869202,三戸郡三戸町,228.0
214,189.51474109530164,1242579.7277528264,0.0,7826.618658365019,8071.597296347704,0.0,236171.47429323886,0.0,92573.11451659989,1587412.047258473,145.06386575817564,779939.7659169591,213.46836823923599,10616.85078506482,168.5617767583048,4.356497311004817,308651.62699126045,22058.11994180781,83166.92668240586,1204964.7408255648,-0.0015539489993145565,399513.5194037986,0.0,19642.73554464402,135.58275316718718,0.0,262788.81536607,33941.643328430684,96982.86935941044,813005.1642015721,-0.001359705374400237,139391.14929369,0.0,14343.274078657283,111.89250483663082,114948.71999999999,228212.6953499585,44037.21669771557,57079.43266788211,598124.3792330347,三戸郡五戸町,229.0
215,19.948778099450756,500420.4897795742,0.0,3602.3792748283813,979.6315609033966,0.0,68155.5297718211,0.0,41430.15656157133,614608.1357267977,15.270017719270749,317158.8954246155,68.32737478943761,4358.464387449976,36.707280183128475,1.3944362201926044,111000.73757602149,3905.4223492805654,37181.80799586241,473727.02684214193,0.0,166232.77350399454,0.0,7248.7721423002795,31.67069386965123,0.0,99440.10956200842,6066.065026781364,44517.03389849687,323536.4248274511,0.0,59869.50007038115,0.0,5405.613859115968,27.302122396837717,0.0,89562.55223909633,7939.526477158588,27271.71661710279,190076.21138525166,三戸郡田子町,230.0
216,169.56461384533148,1066206.8457000218,0.0,3996.6598200901194,7046.4623716287,0.0,229652.96891857428,0.0,44735.34047123642,1351807.8418953968,129.7951506138014,699064.5849999565,229.24315936224983,7912.413277151883,153.650986302047,4.678431823719385,245259.01922268484,17851.299768570927,44329.18539439122,1014933.8703908572,0.0,329214.2589113507,0.0,17793.071746425085,126.29353451440608,0.0,212178.3250716384,27712.76318510231,49672.093426151,636696.8058751817,0.0,80533.74700726586,0.0,12734.083743401115,105.59394667332134,0.0,188571.37760012964,36348.09906375701,27895.729512500762,346188.63087372767,三戸郡南部町,231.0
217,289.257282442036,820353.187897566,0.0,3260.173438646686,12832.22908649014,0.0,169587.90695604877,0.0,32923.77823913918,1039246.5329003329,221.41525692942588,480540.3836464024,175.0156545286185,5458.8037588400275,127.79858693253333,3.5717480516044593,197964.85319368614,40298.196043558586,30800.64886583966,755590.686754769,0.0,230874.6255449446,0.0,12050.728574761579,43.00644399095453,0.0,147896.76291836897,62620.10565208095,34384.54302719718,487869.77216134424,0.0,68698.76879855343,0.0,8552.778970450603,-10.868366572436713,0.0,106945.70843987861,83940.10440832547,20094.18959993949,288220.68185057514,三戸郡階上町,232.0
218,0.0,215584.12433081173,0.0,307.043826403295,11.973424765559582,0.0,26795.32768189995,0.0,2770.5821362808992,245469.05140016144,0.0,138064.6010307759,28.67486294659475,876.1431217004143,0.5838607686881019,0.5852012846243827,35501.745961014945,1816.5327738599535,2492.8810960587775,178781.74790840986,0.0,64006.745300346854,0.0,2201.0326399722708,0.4370541496242653,0.0,35311.80659594158,2840.3508579072004,2960.525848687842,107320.89829700538,0.0,11578.276998559792,0.0,1555.5492345419698,0.31058615763613856,0.0,33987.85406216692,3801.211847392189,1922.700658683161,52845.90338750167,三戸郡新郷村,233.0
219,5406.120214101674,12902555.890218517,1859929.3333027272,68310.70665118139,220126.64168964006,0.0,5629331.5428612055,0.0,757603.2633458112,21443263.49828318,4138.1734993474765,8008739.67433976,1377095.7100948254,175344.04143651892,3960.6892246416146,28037.108827301072,5685995.170250879,111831.36004919914,750649.5073285819,16145791.435051054,-0.0015539489993145565,3609424.993542564,983346.0255270075,349607.84753203625,3372.2936333090465,245017.16199248369,4589562.916805887,170653.99390606704,830222.4160296922,10781207.6474151,-0.001359705374400237,762317.3723142856,479847.97179995733,229795.42384160418,2920.4800580070482,825484.8982428845,3765331.0247138725,206816.5725066932,453282.9068024843,6725796.648920083,盛岡市,234.0
220,1246.7992444659087,3298873.480096719,0.0,20498.24438482948,50243.04336388951,0.0,884738.9994980299,0.0,233953.19770015075,4489553.764288085,954.3755153749236,2043156.1669258818,731.3304966512283,40897.11955557791,692.6294877864867,14.925112176555679,1048370.219220016,35168.28374465618,237090.54781580917,3407075.5978739294,-0.0007063404542338892,1053435.6989246018,0.0,74902.72726368623,573.7871036992386,0.0,872530.9957644171,53557.55639377919,269953.1621520306,2324953.9268958736,-0.0006180478974546531,377326.53371854627,0.0,50345.23687089375,480.6693364102981,23727.18488462341,745658.5441132667,65015.64605576244,154978.3838281786,1417532.1981896334,宮古市,235.0
221,2472384.350524745,2553820.006850558,6456.5419155961445,21661.794143672876,485309.76232681994,0.0,788045.223891614,0.0,226513.20609990685,6554190.885752914,1512545.8174070893,1625573.1142350659,4392.502936005122,35503.45038439061,1904253.379831896,9.044354549780632,923574.72639947,27910.485641913052,247651.93095646822,6281414.452146848,771766.8985548631,849512.372111076,2016.7185831172674,56913.11293986768,1112997.9319054747,0.0,782665.438195355,43235.43966832492,279295.95667506685,3898403.8686331455,140344.80109388527,310730.9258227481,366.7376336175196,38438.15058239997,375559.31922143913,32174.23848846234,631813.9985094513,54594.036416649644,154614.6726626817,1738636.880431335,大船渡市,236.0
222,18314.27795682856,5293009.633175773,620882.7779805586,58312.70091773897,104356.38341000433,0.0,1666386.4320003553,0.0,500626.74578019715,8261888.951221456,6278.804436742206,3425230.5515066413,381943.515256058,121989.8168561451,4095.0321583941804,7789.690781456339,1823631.9420963512,79469.30287975844,487386.0471562858,6337814.703127832,5250.9766017028915,1658170.8834622267,219704.98812059197,141417.96986693644,3382.558157075333,54852.19547080795,1545638.074421296,120938.02806198652,541723.2858759698,4291078.960038593,6717.573604302022,467267.6582937375,100654.4454501285,93632.87614283338,2984.1466879749028,100296.378666129,1321052.4663907809,149521.34544333784,292339.7641288404,2534466.6548080645,花巻市,237.0
223,1706567.677518868,7155243.964678313,115201.36726212621,2323203.2725979635,387481.4211271398,0.0,2299290.83983104,0.0,3950404.8471307196,17937393.39014617,309718.1414123464,3808854.8345323997,186989.26141083523,3311440.1079981565,142350.59447256607,2954.5287650435534,3009589.678708812,53865.522092776635,2503819.4252952095,13329582.094688144,643425.4830131484,2507128.5365862874,200805.97875878584,3529293.4819189073,121126.159419636,37312.397340957374,2059937.141431643,81882.61986078715,2185832.355402126,11366744.153732277,802513.2589441352,1366265.8780743303,145495.72221876477,3731343.985062553,112481.11532435741,983952.5609850967,1754557.5801483912,98590.5275880485,1350134.718415473,10345335.34676115,北上市,238.0
