都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
01,北海道,01346,八雲町,81 ,3 ,16 ,99 ,30 ,42 ,72 ,20 ,22 ,1 ,0 ,44 ,1 ,216 
01,北海道,01347,長万部町,22 ,1 ,1 ,24 ,9 ,15 ,25 ,6 ,6 ,0 ,0 ,13 ,0 ,62 
01,北海道,01361,江差町,6 ,2 ,2 ,10 ,19 ,22 ,41 ,10 ,9 ,1 ,8 ,27 ,1 ,80 
01,北海道,01362,上ノ国町,7 ,1 ,8 ,16 ,5 ,13 ,18 ,6 ,6 ,0 ,0 ,12 ,1 ,47 
01,北海道,01363,厚沢部町,6 ,1 ,8 ,14 ,6 ,10 ,16 ,5 ,9 ,0 ,0 ,14 ,0 ,45 
01,北海道,01364,乙部町,13 ,1 ,0 ,15 ,4 ,10 ,14 ,4 ,4 ,0 ,0 ,9 ,1 ,38 
01,北海道,01367,奥尻町,2 ,1 ,0 ,3 ,6 ,8 ,14 ,3 ,4 ,0 ,12 ,20 ,0 ,37 
01,北海道,01370,今金町,6 ,1 ,11 ,17 ,10 ,13 ,23 ,6 ,8 ,0 ,0 ,15 ,0 ,55 
01,北海道,01371,せたな町,7 ,2 ,5 ,14 ,14 ,23 ,36 ,10 ,12 ,1 ,5 ,27 ,1 ,78 
01,北海道,01391,島牧村,0 ,0 ,1 ,2 ,2 ,5 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,12 
01,北海道,01392,寿都町,10 ,1 ,5 ,16 ,5 ,9 ,14 ,3 ,3 ,0 ,0 ,7 ,0 ,37 
01,北海道,01393,黒松内町,5 ,0 ,4 ,10 ,5 ,8 ,13 ,3 ,3 ,0 ,0 ,6 ,0 ,29 
01,北海道,01394,蘭越町,0 ,1 ,11 ,12 ,8 ,12 ,19 ,6 ,8 ,0 ,0 ,14 ,0 ,46 
01,北海道,01395,ニセコ町,2 ,0 ,2 ,4 ,8 ,10 ,18 ,5 ,6 ,0 ,0 ,11 ,0 ,34 
01,北海道,01396,真狩村,0 ,0 ,4 ,4 ,3 ,5 ,8 ,3 ,5 ,0 ,0 ,8 ,0 ,20 
01,北海道,01397,留寿都村,3 ,0 ,3 ,7 ,5 ,4 ,9 ,3 ,4 ,0 ,0 ,6 ,0 ,22 
01,北海道,01398,喜茂別町,3 ,0 ,1 ,4 ,4 ,6 ,10 ,3 ,3 ,0 ,0 ,6 ,0 ,20 
01,北海道,01399,京極町,11 ,1 ,4 ,16 ,7 ,7 ,14 ,4 ,4 ,0 ,0 ,8 ,0 ,38 
01,北海道,01400,倶知安町,25 ,2 ,15 ,42 ,33 ,36 ,69 ,17 ,17 ,1 ,0 ,35 ,1 ,147 
01,北海道,01401,共和町,17 ,2 ,7 ,26 ,9 ,14 ,23 ,8 ,10 ,0 ,0 ,18 ,1 ,68 
01,北海道,01402,岩内町,45 ,4 ,1 ,50 ,22 ,37 ,59 ,14 ,10 ,1 ,1 ,26 ,2 ,136 
01,北海道,01403,泊村,0 ,2 ,0 ,2 ,6 ,5 ,10 ,2 ,1 ,0 ,0 ,4 ,0 ,17 
01,北海道,01404,神恵内村,0 ,0 ,0 ,0 ,2 ,3 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01405,積丹町,1 ,0 ,2 ,3 ,4 ,6 ,10 ,2 ,2 ,0 ,0 ,5 ,0 ,18 
01,北海道,01406,古平町,30 ,1 ,1 ,32 ,5 ,10 ,14 ,3 ,3 ,0 ,0 ,7 ,0 ,53 
01,北海道,01407,仁木町,9 ,0 ,3 ,12 ,5 ,9 ,14 ,4 ,5 ,0 ,0 ,8 ,0 ,34 
01,北海道,01408,余市町,40 ,2 ,2 ,44 ,32 ,50 ,81 ,20 ,15 ,1 ,0 ,37 ,1 ,164 
01,北海道,01409,赤井川村,1 ,0 ,3 ,5 ,3 ,3 ,6 ,2 ,2 ,0 ,0 ,4 ,0 ,15 
01,北海道,01423,南幌町,15 ,1 ,23 ,38 ,9 ,16 ,25 ,10 ,10 ,1 ,0 ,21 ,0 ,85 
01,北海道,01424,奈井江町,72 ,2 ,8 ,82 ,8 ,15 ,23 ,7 ,6 ,0 ,0 ,13 ,0 ,117 
01,北海道,01425,上砂川町,8 ,1 ,3 ,11 ,4 ,11 ,15 ,4 ,2 ,0 ,0 ,6 ,0 ,32 
01,北海道,01427,由仁町,18 ,1 ,18 ,36 ,9 ,12 ,22 ,7 ,9 ,0 ,0 ,17 ,0 ,75 
01,北海道,01428,長沼町,6 ,1 ,23 ,31 ,17 ,24 ,41 ,14 ,18 ,1 ,0 ,33 ,0 ,104 
01,北海道,01429,栗山町,69 ,2 ,25 ,96 ,22 ,30 ,52 ,15 ,15 ,1 ,0 ,31 ,0 ,179 
01,北海道,01430,月形町,3 ,1 ,4 ,8 ,8 ,9 ,16 ,4 ,5 ,0 ,0 ,9 ,0 ,33 
01,北海道,01431,浦臼町,3 ,0 ,11 ,14 ,2 ,5 ,7 ,2 ,4 ,0 ,0 ,6 ,0 ,28 
01,北海道,01432,新十津川町,2 ,1 ,2 ,5 ,10 ,15 ,24 ,8 ,9 ,0 ,0 ,17 ,0 ,47 
01,北海道,01433,妹背牛町,13 ,1 ,2 ,16 ,4 ,8 ,12 ,4 ,5 ,0 ,0 ,9 ,0 ,37 
01,北海道,01434,秩父別町,3 ,1 ,10 ,14 ,3 ,6 ,9 ,3 ,4 ,0 ,0 ,8 ,0 ,30 
01,北海道,01436,雨竜町,0 ,0 ,5 ,5 ,5 ,6 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,23 
01,北海道,01437,北竜町,0 ,1 ,7 ,8 ,3 ,4 ,7 ,2 ,3 ,0 ,0 ,6 ,0 ,21 
01,北海道,01438,沼田町,3 ,1 ,4 ,7 ,6 ,8 ,14 ,4 ,5 ,0 ,0 ,10 ,0 ,30 
01,北海道,01452,鷹栖町,12 ,1 ,4 ,18 ,8 ,15 ,23 ,8 ,9 ,0 ,0 ,18 ,0 ,59 
01,北海道,01453,東神楽町,13 ,1 ,12 ,26 ,12 ,17 ,29 ,11 ,8 ,1 ,0 ,19 ,1 ,75 
01,北海道,01454,当麻町,10 ,1 ,12 ,23 ,9 ,15 ,23 ,8 ,10 ,0 ,0 ,18 ,2 ,67 
01,北海道,01455,比布町,5 ,0 ,19 ,24 ,4 ,9 ,13 ,5 ,5 ,0 ,0 ,10 ,1 ,49 
01,北海道,01456,愛別町,8 ,1 ,11 ,19 ,4 ,7 ,11 ,4 ,4 ,0 ,0 ,8 ,1 ,40 
01,北海道,01457,上川町,3 ,1 ,2 ,5 ,10 ,11 ,21 ,5 ,4 ,0 ,0 ,9 ,2 ,37 
01,北海道,01458,東川町,35 ,1 ,9 ,44 ,9 ,15 ,25 ,8 ,8 ,0 ,0 ,17 ,1 ,86 
01,北海道,01459,美瑛町,19 ,1 ,18 ,38 ,15 ,23 ,38 ,12 ,14 ,1 ,0 ,27 ,1 ,105 
01,北海道,01460,上富良野町,28 ,1 ,20 ,49 ,24 ,26 ,50 ,13 ,10 ,1 ,0 ,24 ,1 ,123 
01,北海道,01461,中富良野町,2 ,0 ,16 ,18 ,7 ,10 ,17 ,6 ,7 ,0 ,0 ,13 ,0 ,49 
01,北海道,01462,南富良野町,4 ,0 ,10 ,14 ,4 ,7 ,12 ,3 ,3 ,0 ,0 ,7 ,0 ,33 
01,北海道,01463,占冠村,0 ,0 ,12 ,12 ,3 ,3 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,22 
01,北海道,01464,和寒町,4 ,1 ,1 ,6 ,5 ,9 ,14 ,4 ,6 ,0 ,0 ,10 ,0 ,29 
01,北海道,01465,剣淵町,3 ,0 ,13 ,16 ,5 ,7 ,12 ,4 ,6 ,0 ,0 ,10 ,0 ,38 
01,北海道,01468,下川町,9 ,1 ,0 ,11 ,5 ,9 ,14 ,4 ,4 ,0 ,0 ,8 ,0 ,33 
01,北海道,01469,美深町,2 ,1 ,5 ,7 ,8 ,12 ,20 ,5 ,7 ,0 ,0 ,12 ,0 ,39 
01,北海道,01470,音威子府村,0 ,0 ,8 ,8 ,2 ,2 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,14 
01,北海道,01471,中川町,0 ,1 ,0 ,1 ,3 ,5 ,8 ,2 ,3 ,0 ,0 ,5 ,0 ,13 
01,北海道,01472,幌加内町,3 ,0 ,6 ,10 ,3 ,4 ,7 ,2 ,3 ,0 ,0 ,5 ,0 ,22 
01,北海道,01481,増毛町,32 ,1 ,4 ,37 ,6 ,13 ,18 ,5 ,4 ,0 ,1 ,10 ,0 ,66 
01,北海道,01482,小平町,1 ,1 ,7 ,9 ,4 ,9 ,13 ,3 ,4 ,0 ,0 ,8 ,0 ,30 
01,北海道,01483,苫前町,3 ,1 ,4 ,8 ,4 ,8 ,12 ,4 ,5 ,0 ,0 ,8 ,0 ,28 
01,北海道,01484,羽幌町,8 ,2 ,24 ,34 ,14 ,19 ,33 ,8 ,10 ,1 ,6 ,24 ,0 ,92 
01,北海道,01485,初山別村,0 ,0 ,5 ,6 ,2 ,3 ,5 ,1 ,2 ,0 ,0 ,3 ,0 ,14 
01,北海道,01486,遠別町,5 ,1 ,11 ,17 ,5 ,7 ,12 ,3 ,4 ,0 ,0 ,8 ,0 ,36 
01,北海道,01487,天塩町,1 ,1 ,6 ,8 ,6 ,8 ,14 ,4 ,5 ,0 ,2 ,11 ,0 ,33 
01,北海道,01511,猿払村,18 ,1 ,4 ,22 ,3 ,6 ,9 ,4 ,4 ,0 ,0 ,8 ,0 ,39 
01,北海道,01512,浜頓別町,33 ,1 ,33 ,67 ,7 ,10 ,16 ,5 ,5 ,0 ,0 ,10 ,0 ,94 
01,北海道,01513,中頓別町,1 ,0 ,8 ,9 ,3 ,5 ,8 ,2 ,3 ,0 ,0 ,5 ,0 ,22 
01,北海道,01514,枝幸町,38 ,1 ,1 ,40 ,13 ,20 ,34 ,11 ,13 ,1 ,1 ,25 ,1 ,99 
01,北海道,01516,豊富町,14 ,1 ,20 ,36 ,8 ,10 ,17 ,5 ,5 ,0 ,0 ,11 ,0 ,65 
01,北海道,01517,礼文町,11 ,1 ,2 ,13 ,6 ,7 ,13 ,3 ,4 ,0 ,40 ,47 ,0 ,73 
01,北海道,01518,利尻町,3 ,1 ,0 ,3 ,5 ,6 ,11 ,2 ,3 ,0 ,6 ,12 ,0 ,26 
01,北海道,01519,利尻富士町,10 ,1 ,1 ,11 ,6 ,7 ,12 ,3 ,4 ,0 ,35 ,42 ,0 ,65 
01,北海道,01520,幌延町,44 ,1 ,0 ,45 ,5 ,6 ,11 ,3 ,3 ,0 ,0 ,6 ,0 ,62 
01,北海道,01543,美幌町,71 ,3 ,17 ,91 ,35 ,48 ,83 ,26 ,23 ,1 ,0 ,50 ,0 ,224 
01,北海道,01544,津別町,48 ,0 ,15 ,64 ,7 ,13 ,20 ,7 ,8 ,0 ,0 ,15 ,0 ,99 
01,北海道,01545,斜里町,97 ,2 ,31 ,130 ,24 ,27 ,51 ,15 ,16 ,1 ,0 ,32 ,0 ,213 
01,北海道,01546,清里町,13 ,0 ,7 ,21 ,5 ,9 ,15 ,5 ,6 ,0 ,0 ,12 ,0 ,48 
01,北海道,01547,小清水町,3 ,1 ,47 ,50 ,8 ,11 ,18 ,7 ,10 ,0 ,0 ,17 ,0 ,86 
01,北海道,01549,訓子府町,24 ,1 ,1 ,26 ,6 ,10 ,17 ,7 ,9 ,0 ,0 ,16 ,0 ,58 
01,北海道,01550,置戸町,3 ,0 ,12 ,15 ,4 ,8 ,12 ,4 ,5 ,0 ,0 ,9 ,0 ,37 
01,北海道,01552,佐呂間町,120 ,1 ,5 ,126 ,8 ,12 ,20 ,7 ,10 ,0 ,0 ,17 ,0 ,163 
01,北海道,01555,遠軽町,31 ,3 ,31 ,64 ,38 ,53 ,91 ,24 ,20 ,1 ,0 ,46 ,1 ,201 
01,北海道,01559,湧別町,51 ,2 ,28 ,80 ,12 ,21 ,33 ,12 ,16 ,1 ,0 ,28 ,0 ,141 
01,北海道,01560,滝上町,2 ,1 ,10 ,14 ,5 ,8 ,12 ,3 ,5 ,0 ,0 ,8 ,0 ,35 
01,北海道,01561,興部町,31 ,1 ,11 ,44 ,5 ,9 ,15 ,5 ,6 ,0 ,0 ,12 ,0 ,70 
01,北海道,01562,西興部村,0 ,0 ,3 ,3 ,2 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,11 
01,北海道,01563,雄武町,46 ,1 ,8 ,55 ,6 ,11 ,17 ,6 ,8 ,0 ,0 ,14 ,0 ,86 
01,北海道,01564,大空町,7 ,1 ,10 ,18 ,12 ,15 ,27 ,11 ,15 ,1 ,0 ,27 ,0 ,72 
01,北海道,01571,豊浦町,1 ,1 ,9 ,12 ,6 ,11 ,18 ,5 ,5 ,0 ,0 ,10 ,1 ,40 
01,北海道,01575,壮瞥町,0 ,0 ,3 ,3 ,8 ,7 ,14 ,3 ,4 ,0 ,0 ,7 ,1 ,26 
01,北海道,01578,白老町,192 ,2 ,30 ,224 ,25 ,47 ,73 ,22 ,18 ,1 ,3 ,44 ,0 ,341 
01,北海道,01581,厚真町,21 ,1 ,21 ,43 ,7 ,10 ,17 ,6 ,11 ,0 ,170 ,187 ,0 ,248 
01,北海道,01584,洞爺湖町,28 ,1 ,11 ,40 ,20 ,25 ,45 ,11 ,10 ,1 ,0 ,22 ,2 ,110 
01,北海道,01585,安平町,48 ,1 ,21 ,71 ,14 ,21 ,35 ,11 ,11 ,1 ,0 ,22 ,0 ,127 
01,北海道,01586,むかわ町,14 ,2 ,17 ,33 ,14 ,22 ,36 ,11 ,15 ,1 ,0 ,27 ,1 ,97 
01,北海道,01601,日高町,47 ,2 ,69 ,118 ,21 ,32 ,53 ,17 ,19 ,1 ,0 ,36 ,1 ,209 
01,北海道,01602,平取町,3 ,1 ,32 ,36 ,8 ,13 ,21 ,7 ,10 ,0 ,0 ,18 ,1 ,76 
01,北海道,01604,新冠町,4 ,1 ,50 ,56 ,6 ,13 ,19 ,7 ,9 ,0 ,0 ,16 ,0 ,91 
01,北海道,01607,浦河町,12 ,2 ,95 ,109 ,25 ,34 ,60 ,16 ,19 ,1 ,2 ,38 ,1 ,208 
01,北海道,01608,様似町,28 ,1 ,16 ,45 ,6 ,11 ,18 ,6 ,8 ,0 ,0 ,14 ,0 ,77 
01,北海道,01609,えりも町,7 ,1 ,17 ,25 ,7 ,11 ,18 ,6 ,9 ,0 ,1 ,16 ,1 ,59 
01,北海道,01610,新ひだか町,12 ,5 ,99 ,116 ,41 ,60 ,101 ,29 ,30 ,2 ,0 ,61 ,4 ,282 
01,北海道,01631,音更町,168 ,5 ,44 ,217 ,49 ,89 ,138 ,51 ,41 ,3 ,0 ,94 ,3 ,453 
01,北海道,01632,士幌町,57 ,1 ,30 ,88 ,8 ,13 ,20 ,9 ,12 ,0 ,0 ,21 ,0 ,129 
01,北海道,01633,上士幌町,3 ,1 ,27 ,31 ,7 ,11 ,18 ,7 ,9 ,0 ,0 ,16 ,0 ,66 
01,北海道,01634,鹿追町,1 ,0 ,17 ,18 ,10 ,12 ,21 ,7 ,9 ,0 ,0 ,17 ,0 ,57 
01,北海道,01635,新得町,13 ,1 ,30 ,44 ,11 ,16 ,28 ,8 ,8 ,0 ,0 ,17 ,0 ,89 
01,北海道,01636,清水町,81 ,1 ,29 ,112 ,15 ,22 ,37 ,13 ,14 ,1 ,0 ,28 ,1 ,177 
01,北海道,01637,芽室町,179 ,2 ,22 ,203 ,31 ,36 ,67 ,24 ,36 ,1 ,0 ,61 ,1 ,332 
01,北海道,01638,中札内村,35 ,0 ,32 ,68 ,6 ,8 ,15 ,5 ,7 ,0 ,0 ,12 ,0 ,95 
01,北海道,01639,更別村,0 ,0 ,3 ,3 ,4 ,6 ,10 ,4 ,7 ,0 ,0 ,12 ,0 ,25 
01,北海道,01641,大樹町,48 ,1 ,27 ,75 ,9 ,13 ,22 ,8 ,11 ,0 ,0 ,19 ,1 ,117 
01,北海道,01642,広尾町,23 ,1 ,28 ,52 ,12 ,17 ,29 ,9 ,12 ,1 ,3 ,25 ,1 ,107 
01,北海道,01643,幕別町,67 ,4 ,46 ,117 ,29 ,54 ,84 ,34 ,32 ,2 ,0 ,67 ,2 ,270 
01,北海道,01644,池田町,22 ,1 ,8 ,30 ,11 ,17 ,28 ,10 ,10 ,1 ,0 ,20 ,1 ,79 
01,北海道,01645,豊頃町,1 ,1 ,12 ,14 ,4 ,7 ,12 ,5 ,8 ,0 ,0 ,14 ,0 ,39 
01,北海道,01646,本別町,106 ,2 ,10 ,118 ,13 ,19 ,31 ,10 ,14 ,1 ,0 ,25 ,0 ,174 
01,北海道,01647,足寄町,11 ,2 ,23 ,36 ,12 ,18 ,30 ,10 ,12 ,1 ,0 ,22 ,0 ,88 
01,北海道,01648,陸別町,1 ,0 ,15 ,17 ,4 ,7 ,10 ,3 ,4 ,0 ,0 ,8 ,0 ,35 
01,北海道,01649,浦幌町,26 ,1 ,21 ,48 ,8 ,12 ,20 ,7 ,10 ,0 ,0 ,18 ,0 ,87 
01,北海道,01661,釧路町,34 ,4 ,9 ,47 ,39 ,44 ,84 ,27 ,24 ,1 ,0 ,52 ,3 ,185 
01,北海道,01662,厚岸町,54 ,2 ,20 ,75 ,15 ,22 ,37 ,13 ,14 ,1 ,0 ,27 ,1 ,140 
01,北海道,01663,浜中町,82 ,1 ,19 ,102 ,8 ,12 ,20 ,8 ,11 ,0 ,1 ,20 ,0 ,142 
01,北海道,01664,標茶町,65 ,2 ,12 ,79 ,13 ,18 ,30 ,12 ,14 ,1 ,0 ,26 ,1 ,136 
01,北海道,01665,弟子屈町,9 ,1 ,8 ,18 ,16 ,19 ,36 ,10 ,11 ,1 ,0 ,22 ,2 ,79 
01,北海道,01667,鶴居村,0 ,0 ,14 ,14 ,5 ,5 ,10 ,4 ,4 ,0 ,0 ,8 ,0 ,33 
01,北海道,01668,白糠町,176 ,1 ,22 ,199 ,12 ,22 ,34 ,12 ,12 ,1 ,0 ,25 ,1 ,258 
01,北海道,01691,別海町,179 ,2 ,45 ,226 ,22 ,30 ,52 ,22 ,27 ,1 ,0 ,50 ,2 ,330 
01,北海道,01692,中標津町,31 ,5 ,25 ,61 ,47 ,50 ,97 ,31 ,31 ,1 ,0 ,64 ,2 ,224 
01,北海道,01693,標津町,31 ,1 ,37 ,69 ,8 ,11 ,19 ,8 ,9 ,0 ,0 ,17 ,1 ,107 
01,北海道,01694,羅臼町,50 ,1 ,63 ,113 ,8 ,11 ,19 ,7 ,9 ,0 ,0 ,17 ,1 ,150 
02,青森県,02201,青森市,238 ,37 ,34 ,309 ,547 ,741 ,"1,288 ",290 ,212 ,19 ,172 ,693 ,44 ,"2,334 "
02,青森県,02202,弘前市,449 ,17 ,38 ,504 ,310 ,423 ,733 ,179 ,170 ,12 ,0 ,361 ,22 ,"1,620 "
02,青森県,02203,八戸市,"1,509 ",30 ,84 ,"1,624 ",399 ,571 ,970 ,251 ,193 ,15 ,93 ,552 ,34 ,"3,180 "
02,青森県,02204,黒石市,82 ,4 ,11 ,97 ,45 ,75 ,120 ,38 ,39 ,2 ,0 ,80 ,3 ,300 
02,青森県,02205,五所川原市,134 ,9 ,12 ,156 ,86 ,138 ,224 ,63 ,67 ,4 ,0 ,134 ,2 ,516 
02,青森県,02206,十和田市,146 ,13 ,45 ,203 ,107 ,148 ,255 ,74 ,80 ,4 ,27 ,184 ,8 ,650 
02,青森県,02207,三沢市,146 ,6 ,14 ,166 ,74 ,103 ,177 ,46 ,34 ,3 ,0 ,84 ,6 ,432 
02,青森県,02208,むつ市,34 ,9 ,31 ,75 ,97 ,160 ,257 ,64 ,52 ,4 ,1 ,121 ,9 ,462 
02,青森県,02209,つがる市,15 ,5 ,14 ,34 ,40 ,75 ,116 ,38 ,58 ,2 ,0 ,99 ,1 ,250 
02,青森県,02210,平川市,125 ,4 ,30 ,160 ,31 ,62 ,93 ,33 ,39 ,2 ,0 ,75 ,3 ,330 
02,青森県,02301,平内町,24 ,1 ,4 ,29 ,13 ,30 ,42 ,12 ,13 ,1 ,0 ,26 ,1 ,98 
02,青森県,02303,今別町,0 ,0 ,1 ,2 ,3 ,9 ,12 ,3 ,4 ,0 ,0 ,7 ,0 ,21 
02,青森県,02304,蓬田村,2 ,0 ,2 ,4 ,2 ,7 ,9 ,3 ,4 ,0 ,0 ,7 ,0 ,20 
02,青森県,02307,外ヶ浜町,3 ,2 ,5 ,9 ,8 ,18 ,27 ,7 ,8 ,1 ,0 ,15 ,0 ,51 
02,青森県,02321,鰺ヶ沢町,6 ,2 ,9 ,17 ,16 ,27 ,43 ,12 ,16 ,1 ,0 ,29 ,1 ,89 
02,青森県,02323,深浦町,3 ,2 ,18 ,23 ,11 ,23 ,33 ,9 ,13 ,1 ,0 ,23 ,1 ,80 
02,青森県,02343,西目屋村,0 ,1 ,1 ,2 ,3 ,3 ,6 ,2 ,3 ,0 ,0 ,4 ,0 ,12 
02,青森県,02361,藤崎町,15 ,2 ,6 ,23 ,18 ,31 ,49 ,16 ,19 ,1 ,0 ,36 ,2 ,109 
