都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
01,北海道,01364,乙部町,5 ,1 ,2 ,8 ,4 ,11 ,15 ,4 ,4 ,0 ,0 ,8 ,0 ,31 
01,北海道,01367,奥尻町,0 ,1 ,1 ,2 ,8 ,9 ,17 ,3 ,4 ,0 ,10 ,16 ,0 ,36 
01,北海道,01370,今金町,1 ,1 ,6 ,8 ,10 ,15 ,25 ,5 ,8 ,0 ,0 ,13 ,0 ,47 
01,北海道,01371,せたな町,5 ,2 ,4 ,11 ,16 ,25 ,41 ,8 ,10 ,1 ,3 ,22 ,0 ,73 
01,北海道,01391,島牧村,0 ,0 ,1 ,1 ,3 ,5 ,8 ,2 ,2 ,0 ,0 ,4 ,0 ,12 
01,北海道,01392,寿都町,8 ,1 ,3 ,11 ,6 ,10 ,16 ,3 ,3 ,0 ,0 ,6 ,0 ,34 
01,北海道,01393,黒松内町,4 ,0 ,2 ,7 ,7 ,9 ,16 ,3 ,2 ,0 ,0 ,5 ,0 ,28 
01,北海道,01394,蘭越町,0 ,1 ,6 ,7 ,8 ,14 ,22 ,5 ,8 ,0 ,0 ,13 ,0 ,42 
01,北海道,01395,ニセコ町,2 ,1 ,4 ,6 ,11 ,14 ,24 ,5 ,6 ,0 ,0 ,11 ,0 ,42 
01,北海道,01396,真狩村,0 ,0 ,3 ,3 ,4 ,5 ,9 ,3 ,4 ,0 ,0 ,7 ,0 ,19 
01,北海道,01397,留寿都村,3 ,0 ,1 ,4 ,7 ,5 ,12 ,2 ,3 ,0 ,0 ,5 ,0 ,21 
01,北海道,01398,喜茂別町,0 ,0 ,1 ,1 ,4 ,8 ,12 ,2 ,3 ,0 ,0 ,5 ,0 ,18 
01,北海道,01399,京極町,10 ,1 ,5 ,16 ,8 ,8 ,16 ,3 ,4 ,0 ,0 ,8 ,0 ,39 
01,北海道,01400,倶知安町,12 ,2 ,8 ,23 ,45 ,46 ,91 ,16 ,15 ,1 ,0 ,32 ,1 ,147 
01,北海道,01401,共和町,17 ,1 ,5 ,24 ,9 ,17 ,25 ,7 ,10 ,0 ,0 ,17 ,0 ,66 
01,北海道,01402,岩内町,30 ,3 ,0 ,33 ,25 ,41 ,66 ,12 ,8 ,1 ,1 ,22 ,1 ,123 
01,北海道,01403,泊村,0 ,3 ,0 ,3 ,7 ,5 ,12 ,2 ,2 ,0 ,0 ,3 ,0 ,19 
01,北海道,01404,神恵内村,0 ,0 ,0 ,0 ,2 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01405,積丹町,0 ,0 ,1 ,1 ,5 ,7 ,11 ,2 ,2 ,0 ,0 ,4 ,0 ,16 
01,北海道,01406,古平町,11 ,1 ,1 ,12 ,4 ,11 ,15 ,3 ,2 ,0 ,0 ,5 ,0 ,32 
01,北海道,01407,仁木町,15 ,0 ,5 ,20 ,7 ,10 ,17 ,3 ,5 ,0 ,0 ,8 ,0 ,46 
01,北海道,01408,余市町,22 ,2 ,4 ,28 ,37 ,58 ,95 ,17 ,14 ,1 ,0 ,33 ,1 ,157 
01,北海道,01409,赤井川村,0 ,0 ,3 ,3 ,3 ,3 ,6 ,1 ,2 ,0 ,0 ,4 ,0 ,13 
01,北海道,01423,南幌町,13 ,1 ,13 ,26 ,12 ,20 ,31 ,9 ,9 ,1 ,0 ,19 ,0 ,77 
01,北海道,01424,奈井江町,66 ,2 ,3 ,71 ,9 ,17 ,26 ,6 ,5 ,0 ,0 ,11 ,1 ,109 
01,北海道,01425,上砂川町,7 ,1 ,0 ,8 ,3 ,11 ,15 ,3 ,2 ,0 ,0 ,5 ,1 ,28 
01,北海道,01427,由仁町,19 ,1 ,12 ,31 ,9 ,14 ,23 ,6 ,9 ,0 ,0 ,15 ,0 ,69 
01,北海道,01428,長沼町,6 ,1 ,17 ,25 ,22 ,28 ,51 ,12 ,17 ,1 ,0 ,30 ,0 ,106 
01,北海道,01429,栗山町,44 ,2 ,22 ,68 ,26 ,34 ,60 ,13 ,14 ,1 ,0 ,27 ,0 ,155 
01,北海道,01430,月形町,2 ,1 ,5 ,7 ,10 ,10 ,20 ,3 ,5 ,0 ,0 ,9 ,0 ,35 
01,北海道,01431,浦臼町,1 ,0 ,7 ,7 ,3 ,5 ,8 ,2 ,3 ,0 ,0 ,6 ,0 ,21 
01,北海道,01432,新十津川町,1 ,1 ,3 ,5 ,11 ,17 ,28 ,7 ,8 ,1 ,0 ,16 ,1 ,49 
01,北海道,01433,妹背牛町,11 ,1 ,2 ,14 ,5 ,8 ,13 ,3 ,5 ,0 ,0 ,8 ,0 ,35 
01,北海道,01434,秩父別町,1 ,0 ,5 ,7 ,5 ,6 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,25 
01,北海道,01436,雨竜町,0 ,0 ,6 ,6 ,6 ,7 ,13 ,3 ,4 ,0 ,0 ,7 ,0 ,26 
01,北海道,01437,北竜町,0 ,1 ,8 ,8 ,3 ,5 ,8 ,2 ,3 ,0 ,0 ,5 ,0 ,22 
01,北海道,01438,沼田町,2 ,1 ,3 ,6 ,7 ,9 ,16 ,3 ,5 ,0 ,0 ,9 ,0 ,31 
01,北海道,01452,鷹栖町,3 ,1 ,5 ,9 ,11 ,18 ,28 ,8 ,9 ,1 ,0 ,17 ,0 ,54 
01,北海道,01453,東神楽町,7 ,1 ,8 ,16 ,16 ,23 ,39 ,12 ,7 ,1 ,0 ,20 ,1 ,77 
01,北海道,01454,当麻町,10 ,0 ,12 ,23 ,10 ,17 ,27 ,7 ,10 ,1 ,0 ,17 ,1 ,69 
01,北海道,01455,比布町,5 ,0 ,5 ,10 ,5 ,10 ,16 ,4 ,5 ,0 ,0 ,9 ,1 ,36 
01,北海道,01456,愛別町,4 ,0 ,12 ,17 ,4 ,8 ,13 ,3 ,3 ,0 ,0 ,7 ,1 ,38 
01,北海道,01457,上川町,1 ,1 ,6 ,8 ,10 ,12 ,22 ,4 ,4 ,0 ,0 ,8 ,1 ,39 
01,北海道,01458,東川町,28 ,1 ,16 ,45 ,13 ,20 ,33 ,8 ,8 ,1 ,0 ,16 ,1 ,95 
01,北海道,01459,美瑛町,15 ,1 ,12 ,27 ,19 ,27 ,46 ,11 ,13 ,1 ,0 ,25 ,2 ,100 
01,北海道,01460,上富良野町,17 ,1 ,13 ,31 ,28 ,30 ,57 ,11 ,9 ,1 ,0 ,21 ,1 ,110 
01,北海道,01461,中富良野町,3 ,0 ,6 ,9 ,8 ,12 ,21 ,5 ,6 ,0 ,0 ,12 ,0 ,42 
01,北海道,01462,南富良野町,0 ,0 ,5 ,5 ,6 ,8 ,14 ,3 ,3 ,0 ,0 ,6 ,0 ,25 
01,北海道,01463,占冠村,0 ,0 ,1 ,1 ,3 ,4 ,7 ,1 ,1 ,0 ,0 ,3 ,0 ,11 
01,北海道,01464,和寒町,3 ,1 ,8 ,12 ,6 ,10 ,16 ,3 ,6 ,0 ,0 ,9 ,0 ,37 
01,北海道,01465,剣淵町,1 ,0 ,1 ,3 ,6 ,9 ,14 ,3 ,5 ,0 ,0 ,9 ,0 ,26 
01,北海道,01468,下川町,8 ,1 ,3 ,12 ,6 ,10 ,17 ,3 ,3 ,0 ,0 ,7 ,0 ,35 
01,北海道,01469,美深町,2 ,1 ,8 ,11 ,10 ,13 ,23 ,4 ,6 ,0 ,0 ,11 ,0 ,45 
01,北海道,01470,音威子府村,1 ,0 ,0 ,1 ,2 ,3 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,8 
01,北海道,01471,中川町,2 ,1 ,3 ,5 ,3 ,5 ,8 ,2 ,2 ,0 ,0 ,4 ,0 ,18 
01,北海道,01472,幌加内町,2 ,0 ,3 ,5 ,3 ,5 ,8 ,2 ,3 ,0 ,0 ,4 ,0 ,18 
01,北海道,01481,増毛町,28 ,0 ,5 ,33 ,7 ,14 ,21 ,4 ,3 ,0 ,1 ,9 ,0 ,62 
01,北海道,01482,小平町,1 ,0 ,6 ,8 ,6 ,9 ,15 ,3 ,3 ,0 ,0 ,6 ,0 ,30 
01,北海道,01483,苫前町,2 ,1 ,6 ,9 ,5 ,9 ,14 ,3 ,4 ,0 ,0 ,8 ,0 ,31 
01,北海道,01484,羽幌町,8 ,1 ,14 ,23 ,16 ,21 ,37 ,7 ,9 ,1 ,7 ,22 ,0 ,82 
01,北海道,01485,初山別村,0 ,0 ,2 ,3 ,2 ,3 ,6 ,1 ,2 ,0 ,0 ,3 ,0 ,11 
01,北海道,01486,遠別町,3 ,0 ,8 ,12 ,6 ,8 ,13 ,3 ,4 ,0 ,0 ,7 ,0 ,32 
01,北海道,01487,天塩町,1 ,1 ,5 ,6 ,6 ,9 ,15 ,4 ,4 ,0 ,2 ,10 ,0 ,31 
01,北海道,01511,猿払村,26 ,0 ,17 ,43 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,62 
01,北海道,01512,浜頓別町,19 ,1 ,6 ,26 ,8 ,11 ,20 ,4 ,5 ,0 ,0 ,9 ,1 ,55 
01,北海道,01513,中頓別町,0 ,0 ,2 ,2 ,4 ,5 ,9 ,2 ,2 ,0 ,0 ,4 ,0 ,15 
01,北海道,01514,枝幸町,56 ,1 ,8 ,65 ,15 ,23 ,38 ,9 ,12 ,1 ,1 ,23 ,1 ,127 
01,北海道,01516,豊富町,14 ,1 ,3 ,18 ,9 ,11 ,20 ,5 ,5 ,0 ,0 ,10 ,0 ,49 
01,北海道,01517,礼文町,9 ,0 ,0 ,10 ,7 ,8 ,15 ,2 ,4 ,0 ,33 ,39 ,0 ,64 
01,北海道,01518,利尻町,1 ,0 ,0 ,2 ,6 ,7 ,12 ,2 ,3 ,0 ,5 ,10 ,0 ,24 
01,北海道,01519,利尻富士町,5 ,1 ,1 ,7 ,6 ,8 ,14 ,2 ,4 ,0 ,31 ,37 ,0 ,58 
01,北海道,01520,幌延町,0 ,0 ,2 ,3 ,6 ,7 ,14 ,3 ,3 ,0 ,0 ,5 ,0 ,22 
01,北海道,01543,美幌町,49 ,2 ,31 ,82 ,41 ,55 ,96 ,22 ,21 ,2 ,0 ,45 ,0 ,223 
01,北海道,01544,津別町,53 ,1 ,12 ,66 ,9 ,14 ,23 ,5 ,7 ,0 ,0 ,13 ,0 ,102 
01,北海道,01545,斜里町,90 ,2 ,21 ,112 ,27 ,32 ,58 ,14 ,16 ,1 ,0 ,31 ,0 ,202 
01,北海道,01546,清里町,9 ,0 ,3 ,13 ,6 ,10 ,17 ,5 ,6 ,0 ,0 ,11 ,0 ,41 
01,北海道,01547,小清水町,4 ,0 ,28 ,33 ,8 ,12 ,20 ,6 ,10 ,0 ,0 ,17 ,0 ,70 
01,北海道,01549,訓子府町,13 ,0 ,2 ,16 ,8 ,12 ,20 ,6 ,8 ,0 ,0 ,15 ,0 ,50 
01,北海道,01550,置戸町,1 ,0 ,7 ,9 ,6 ,9 ,15 ,3 ,4 ,0 ,0 ,8 ,0 ,32 
01,北海道,01552,佐呂間町,89 ,1 ,6 ,95 ,8 ,14 ,23 ,6 ,9 ,0 ,0 ,16 ,0 ,134 
01,北海道,01555,遠軽町,21 ,3 ,15 ,39 ,45 ,60 ,105 ,21 ,17 ,2 ,0 ,40 ,0 ,186 
01,北海道,01559,湧別町,44 ,2 ,17 ,63 ,13 ,24 ,38 ,10 ,15 ,1 ,0 ,26 ,0 ,126 
01,北海道,01560,滝上町,2 ,0 ,5 ,8 ,5 ,9 ,14 ,3 ,4 ,0 ,0 ,7 ,0 ,29 
01,北海道,01561,興部町,29 ,1 ,7 ,36 ,6 ,11 ,17 ,4 ,6 ,0 ,0 ,11 ,0 ,64 
01,北海道,01562,西興部村,2 ,0 ,1 ,4 ,2 ,4 ,6 ,1 ,1 ,0 ,0 ,2 ,0 ,12 
01,北海道,01563,雄武町,37 ,1 ,5 ,43 ,6 ,13 ,19 ,5 ,7 ,0 ,0 ,13 ,0 ,75 
01,北海道,01564,大空町,5 ,1 ,44 ,50 ,14 ,17 ,31 ,10 ,14 ,1 ,0 ,25 ,0 ,106 
01,北海道,01571,豊浦町,1 ,1 ,7 ,9 ,7 ,13 ,20 ,4 ,4 ,0 ,0 ,9 ,0 ,38 
01,北海道,01575,壮瞥町,0 ,0 ,5 ,6 ,9 ,7 ,16 ,3 ,3 ,0 ,0 ,6 ,0 ,29 
01,北海道,01578,白老町,163 ,2 ,22 ,187 ,32 ,55 ,86 ,19 ,15 ,1 ,4 ,39 ,0 ,312 
01,北海道,01581,厚真町,23 ,1 ,11 ,36 ,10 ,12 ,22 ,5 ,10 ,0 ,203 ,219 ,0 ,277 
01,北海道,01584,洞爺湖町,4 ,1 ,5 ,10 ,24 ,29 ,53 ,10 ,9 ,1 ,0 ,20 ,1 ,84 
01,北海道,01585,安平町,41 ,1 ,10 ,53 ,16 ,24 ,41 ,9 ,10 ,1 ,0 ,20 ,0 ,114 
01,北海道,01586,むかわ町,7 ,2 ,25 ,34 ,15 ,25 ,40 ,10 ,15 ,1 ,0 ,26 ,1 ,101 
01,北海道,01601,日高町,33 ,2 ,49 ,83 ,24 ,37 ,61 ,14 ,17 ,1 ,0 ,32 ,1 ,177 
01,北海道,01602,平取町,1 ,1 ,7 ,9 ,9 ,15 ,24 ,6 ,9 ,0 ,0 ,16 ,0 ,50 
01,北海道,01604,新冠町,3 ,1 ,30 ,34 ,8 ,15 ,23 ,6 ,8 ,0 ,0 ,15 ,1 ,73 
01,北海道,01607,浦河町,8 ,2 ,46 ,55 ,29 ,39 ,69 ,14 ,17 ,1 ,3 ,35 ,0 ,159 
01,北海道,01608,様似町,16 ,1 ,9 ,26 ,7 ,13 ,20 ,5 ,6 ,0 ,0 ,12 ,0 ,58 
01,北海道,01609,えりも町,12 ,0 ,13 ,25 ,7 ,12 ,19 ,5 ,9 ,0 ,1 ,15 ,1 ,60 
01,北海道,01610,新ひだか町,8 ,3 ,48 ,59 ,50 ,69 ,119 ,26 ,26 ,2 ,0 ,53 ,3 ,234 
01,北海道,01631,音更町,160 ,5 ,22 ,187 ,72 ,112 ,184 ,50 ,39 ,3 ,0 ,92 ,3 ,466 
01,北海道,01632,士幌町,53 ,1 ,26 ,80 ,10 ,15 ,26 ,8 ,12 ,0 ,0 ,20 ,0 ,126 
01,北海道,01633,上士幌町,3 ,1 ,17 ,21 ,9 ,13 ,22 ,6 ,9 ,0 ,0 ,15 ,0 ,59 
01,北海道,01634,鹿追町,0 ,1 ,13 ,14 ,12 ,14 ,26 ,7 ,9 ,0 ,0 ,16 ,0 ,56 
01,北海道,01635,新得町,9 ,1 ,15 ,24 ,15 ,19 ,34 ,7 ,8 ,0 ,0 ,15 ,0 ,74 
01,北海道,01636,清水町,58 ,1 ,22 ,80 ,18 ,26 ,44 ,11 ,14 ,1 ,0 ,26 ,1 ,151 
01,北海道,01637,芽室町,176 ,2 ,29 ,208 ,43 ,44 ,87 ,23 ,36 ,1 ,0 ,60 ,1 ,356 
01,北海道,01638,中札内村,31 ,0 ,17 ,48 ,7 ,11 ,18 ,5 ,7 ,0 ,0 ,12 ,0 ,78 
01,北海道,01639,更別村,0 ,0 ,6 ,6 ,6 ,7 ,13 ,4 ,7 ,0 ,0 ,11 ,0 ,31 
01,北海道,01641,大樹町,37 ,1 ,15 ,53 ,11 ,15 ,26 ,7 ,10 ,0 ,0 ,17 ,0 ,97 
01,北海道,01642,広尾町,21 ,1 ,12 ,35 ,13 ,20 ,33 ,8 ,11 ,1 ,4 ,23 ,0 ,91 
01,北海道,01643,幕別町,39 ,3 ,35 ,76 ,39 ,69 ,108 ,31 ,31 ,2 ,0 ,65 ,2 ,251 
01,北海道,01644,池田町,25 ,1 ,5 ,31 ,13 ,20 ,32 ,8 ,9 ,1 ,0 ,18 ,0 ,81 
01,北海道,01645,豊頃町,1 ,1 ,10 ,11 ,5 ,9 ,13 ,4 ,8 ,0 ,0 ,12 ,0 ,37 
01,北海道,01646,本別町,87 ,1 ,8 ,96 ,15 ,21 ,36 ,9 ,13 ,1 ,0 ,23 ,0 ,155 
01,北海道,01647,足寄町,8 ,1 ,10 ,20 ,13 ,20 ,34 ,8 ,10 ,1 ,0 ,19 ,0 ,73 
01,北海道,01648,陸別町,2 ,0 ,9 ,12 ,5 ,8 ,13 ,3 ,4 ,0 ,0 ,7 ,0 ,31 
01,北海道,01649,浦幌町,38 ,1 ,14 ,53 ,9 ,13 ,22 ,6 ,9 ,0 ,0 ,16 ,0 ,91 
01,北海道,01661,釧路町,23 ,4 ,6 ,33 ,51 ,54 ,104 ,24 ,22 ,2 ,0 ,47 ,3 ,188 
01,北海道,01662,厚岸町,46 ,1 ,11 ,58 ,18 ,25 ,43 ,11 ,13 ,1 ,0 ,24 ,1 ,126 
01,北海道,01663,浜中町,83 ,1 ,11 ,95 ,8 ,14 ,22 ,7 ,11 ,0 ,0 ,19 ,0 ,136 
01,北海道,01664,標茶町,65 ,1 ,16 ,82 ,15 ,21 ,36 ,10 ,14 ,1 ,0 ,25 ,1 ,143 
01,北海道,01665,弟子屈町,5 ,1 ,6 ,12 ,18 ,22 ,41 ,9 ,10 ,1 ,0 ,20 ,1 ,74 
01,北海道,01667,鶴居村,1 ,0 ,8 ,10 ,6 ,6 ,12 ,3 ,4 ,0 ,0 ,8 ,0 ,30 
01,北海道,01668,白糠町,115 ,1 ,10 ,125 ,14 ,24 ,38 ,10 ,11 ,1 ,0 ,22 ,1 ,187 
01,北海道,01691,別海町,174 ,2 ,38 ,214 ,29 ,37 ,67 ,20 ,26 ,1 ,0 ,46 ,2 ,328 
01,北海道,01692,中標津町,36 ,5 ,21 ,61 ,60 ,62 ,122 ,29 ,30 ,2 ,0 ,60 ,3 ,247 
01,北海道,01693,標津町,18 ,1 ,16 ,35 ,10 ,13 ,23 ,7 ,9 ,0 ,0 ,16 ,1 ,75 
01,北海道,01694,羅臼町,39 ,0 ,31 ,70 ,9 ,13 ,22 ,6 ,8 ,0 ,0 ,14 ,1 ,108 
02,青森県,02201,青森市,261 ,33 ,19 ,313 ,658 ,821 ,"1,479 ",262 ,186 ,22 ,154 ,624 ,35 ,"2,451 "
02,青森県,02202,弘前市,516 ,16 ,28 ,559 ,386 ,476 ,862 ,164 ,154 ,13 ,0 ,332 ,24 ,"1,778 "
02,青森県,02203,八戸市,"1,279 ",32 ,63 ,"1,374 ",508 ,639 ,"1,147 ",230 ,174 ,18 ,116 ,538 ,31 ,"3,090 "
02,青森県,02204,黒石市,141 ,3 ,13 ,157 ,51 ,81 ,133 ,34 ,35 ,3 ,0 ,72 ,3 ,365 
02,青森県,02205,五所川原市,57 ,8 ,15 ,81 ,109 ,152 ,260 ,57 ,58 ,4 ,0 ,120 ,4 ,465 
02,青森県,02206,十和田市,143 ,11 ,43 ,196 ,121 ,163 ,285 ,67 ,72 ,5 ,12 ,155 ,7 ,644 
02,青森県,02207,三沢市,181 ,5 ,21 ,208 ,83 ,113 ,196 ,44 ,30 ,3 ,0 ,77 ,7 ,488 
02,青森県,02208,むつ市,32 ,9 ,21 ,62 ,112 ,177 ,289 ,58 ,45 ,5 ,0 ,108 ,8 ,466 
02,青森県,02209,つがる市,13 ,4 ,20 ,37 ,44 ,82 ,126 ,34 ,52 ,3 ,0 ,89 ,2 ,253 
02,青森県,02210,平川市,120 ,4 ,16 ,140 ,39 ,70 ,109 ,30 ,37 ,2 ,0 ,69 ,3 ,320 
02,青森県,02301,平内町,22 ,1 ,4 ,27 ,12 ,31 ,43 ,10 ,12 ,1 ,0 ,23 ,0 ,93 
02,青森県,02303,今別町,0 ,1 ,1 ,1 ,3 ,9 ,12 ,2 ,3 ,0 ,0 ,6 ,0 ,19 
02,青森県,02304,蓬田村,0 ,0 ,1 ,1 ,3 ,7 ,10 ,3 ,4 ,0 ,0 ,7 ,0 ,18 
02,青森県,02307,外ヶ浜町,2 ,1 ,4 ,7 ,9 ,18 ,27 ,5 ,7 ,1 ,0 ,13 ,1 ,48 
02,青森県,02321,鰺ヶ沢町,5 ,1 ,7 ,13 ,16 ,28 ,44 ,10 ,13 ,1 ,0 ,24 ,1 ,82 
02,青森県,02323,深浦町,2 ,2 ,12 ,15 ,13 ,23 ,36 ,7 ,12 ,1 ,0 ,20 ,1 ,73 
02,青森県,02343,西目屋村,0 ,0 ,1 ,1 ,2 ,3 ,5 ,1 ,2 ,0 ,0 ,4 ,0 ,11 
02,青森県,02361,藤崎町,17 ,2 ,4 ,23 ,19 ,35 ,54 ,15 ,17 ,1 ,0 ,33 ,2 ,112 
