都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
01,北海道,01345,森町,113 ,1 ,10 ,125 ,21 ,33 ,54 ,19 ,22 ,1 ,2 ,44 ,1 ,225 
01,北海道,01346,八雲町,76 ,2 ,27 ,105 ,26 ,37 ,63 ,20 ,20 ,1 ,0 ,41 ,1 ,211 
01,北海道,01347,長万部町,18 ,0 ,5 ,23 ,8 ,13 ,21 ,6 ,6 ,0 ,0 ,12 ,1 ,57 
01,北海道,01361,江差町,6 ,1 ,2 ,9 ,17 ,19 ,36 ,9 ,8 ,1 ,8 ,25 ,1 ,72 
01,北海道,01362,上ノ国町,7 ,1 ,6 ,13 ,4 ,11 ,16 ,6 ,5 ,0 ,0 ,11 ,1 ,41 
01,北海道,01363,厚沢部町,5 ,1 ,10 ,16 ,6 ,9 ,14 ,5 ,8 ,0 ,0 ,14 ,0 ,44 
01,北海道,01364,乙部町,9 ,1 ,3 ,12 ,4 ,8 ,12 ,4 ,4 ,0 ,0 ,8 ,0 ,33 
01,北海道,01367,奥尻町,1 ,1 ,1 ,2 ,6 ,7 ,13 ,3 ,4 ,0 ,11 ,18 ,0 ,34 
01,北海道,01370,今金町,5 ,1 ,11 ,16 ,8 ,11 ,19 ,6 ,8 ,0 ,0 ,14 ,0 ,49 
01,北海道,01371,せたな町,5 ,1 ,5 ,11 ,12 ,20 ,32 ,10 ,11 ,1 ,5 ,26 ,0 ,69 
01,北海道,01391,島牧村,0 ,0 ,1 ,1 ,2 ,4 ,6 ,2 ,2 ,0 ,0 ,4 ,0 ,12 
01,北海道,01392,寿都町,9 ,0 ,4 ,13 ,5 ,8 ,12 ,3 ,3 ,0 ,0 ,7 ,1 ,33 
01,北海道,01393,黒松内町,6 ,0 ,3 ,9 ,5 ,7 ,12 ,3 ,3 ,0 ,0 ,6 ,0 ,26 
01,北海道,01394,蘭越町,1 ,1 ,11 ,12 ,7 ,10 ,17 ,6 ,8 ,0 ,0 ,14 ,0 ,43 
01,北海道,01395,ニセコ町,1 ,0 ,1 ,3 ,7 ,9 ,16 ,5 ,6 ,0 ,0 ,11 ,0 ,30 
01,北海道,01396,真狩村,0 ,0 ,4 ,4 ,3 ,4 ,7 ,3 ,5 ,0 ,0 ,8 ,0 ,18 
01,北海道,01397,留寿都村,3 ,0 ,2 ,5 ,5 ,4 ,9 ,2 ,3 ,0 ,0 ,6 ,0 ,20 
01,北海道,01398,喜茂別町,3 ,0 ,1 ,4 ,3 ,5 ,8 ,3 ,3 ,0 ,0 ,6 ,0 ,18 
01,北海道,01399,京極町,12 ,1 ,7 ,20 ,7 ,6 ,13 ,4 ,4 ,0 ,0 ,8 ,0 ,41 
01,北海道,01400,倶知安町,15 ,1 ,14 ,30 ,32 ,31 ,64 ,17 ,16 ,1 ,0 ,34 ,1 ,128 
01,北海道,01401,共和町,9 ,1 ,6 ,16 ,7 ,12 ,20 ,7 ,10 ,0 ,0 ,18 ,0 ,54 
01,北海道,01402,岩内町,42 ,2 ,1 ,45 ,20 ,32 ,51 ,14 ,9 ,1 ,1 ,24 ,1 ,121 
01,北海道,01403,泊村,0 ,1 ,0 ,1 ,4 ,4 ,9 ,2 ,1 ,0 ,0 ,4 ,0 ,14 
01,北海道,01404,神恵内村,0 ,0 ,1 ,1 ,2 ,2 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01405,積丹町,0 ,0 ,1 ,1 ,3 ,5 ,9 ,2 ,2 ,0 ,0 ,5 ,0 ,15 
01,北海道,01406,古平町,23 ,0 ,2 ,26 ,5 ,8 ,13 ,3 ,3 ,0 ,0 ,6 ,0 ,45 
01,北海道,01407,仁木町,8 ,0 ,3 ,11 ,5 ,8 ,13 ,3 ,5 ,0 ,0 ,8 ,0 ,32 
01,北海道,01408,余市町,26 ,1 ,5 ,32 ,30 ,44 ,74 ,19 ,14 ,1 ,0 ,35 ,1 ,142 
01,北海道,01409,赤井川村,1 ,0 ,5 ,6 ,3 ,2 ,6 ,2 ,2 ,0 ,0 ,4 ,0 ,15 
01,北海道,01423,南幌町,12 ,1 ,16 ,28 ,9 ,14 ,24 ,10 ,9 ,1 ,0 ,20 ,0 ,72 
01,北海道,01424,奈井江町,46 ,1 ,6 ,53 ,7 ,13 ,20 ,7 ,6 ,0 ,0 ,12 ,0 ,86 
01,北海道,01425,上砂川町,6 ,0 ,5 ,11 ,3 ,9 ,12 ,4 ,2 ,0 ,0 ,6 ,0 ,30 
01,北海道,01427,由仁町,19 ,0 ,10 ,29 ,9 ,11 ,19 ,7 ,9 ,0 ,0 ,16 ,0 ,65 
01,北海道,01428,長沼町,6 ,1 ,30 ,37 ,17 ,21 ,38 ,14 ,17 ,1 ,0 ,32 ,0 ,108 
01,北海道,01429,栗山町,84 ,1 ,25 ,110 ,19 ,26 ,45 ,14 ,14 ,1 ,0 ,29 ,0 ,184 
01,北海道,01430,月形町,3 ,0 ,7 ,10 ,6 ,8 ,14 ,4 ,5 ,0 ,0 ,9 ,0 ,33 
01,北海道,01431,浦臼町,1 ,0 ,7 ,8 ,2 ,4 ,6 ,2 ,4 ,0 ,0 ,6 ,0 ,20 
01,北海道,01432,新十津川町,2 ,1 ,3 ,5 ,9 ,13 ,22 ,8 ,8 ,0 ,0 ,17 ,0 ,44 
01,北海道,01433,妹背牛町,14 ,1 ,3 ,17 ,4 ,7 ,10 ,4 ,5 ,0 ,0 ,9 ,0 ,36 
01,北海道,01434,秩父別町,3 ,0 ,7 ,10 ,3 ,5 ,8 ,3 ,4 ,0 ,0 ,7 ,0 ,26 
01,北海道,01436,雨竜町,0 ,0 ,5 ,5 ,5 ,5 ,10 ,3 ,4 ,0 ,0 ,7 ,0 ,23 
01,北海道,01437,北竜町,0 ,1 ,10 ,10 ,2 ,4 ,6 ,2 ,3 ,0 ,0 ,6 ,0 ,22 
01,北海道,01438,沼田町,4 ,0 ,5 ,9 ,5 ,7 ,12 ,4 ,5 ,0 ,0 ,9 ,0 ,30 
01,北海道,01452,鷹栖町,5 ,1 ,12 ,18 ,8 ,13 ,21 ,8 ,9 ,0 ,0 ,18 ,0 ,57 
01,北海道,01453,東神楽町,9 ,1 ,13 ,23 ,11 ,15 ,27 ,11 ,7 ,1 ,0 ,19 ,1 ,69 
01,北海道,01454,当麻町,7 ,1 ,12 ,20 ,8 ,13 ,21 ,8 ,10 ,0 ,0 ,18 ,1 ,59 
01,北海道,01455,比布町,4 ,0 ,15 ,20 ,5 ,8 ,13 ,4 ,5 ,0 ,0 ,10 ,1 ,43 
01,北海道,01456,愛別町,7 ,0 ,13 ,20 ,4 ,6 ,10 ,4 ,4 ,0 ,0 ,8 ,0 ,38 
01,北海道,01457,上川町,1 ,1 ,9 ,10 ,8 ,10 ,18 ,4 ,4 ,0 ,0 ,9 ,1 ,37 
01,北海道,01458,東川町,27 ,0 ,25 ,52 ,9 ,14 ,22 ,8 ,8 ,0 ,0 ,17 ,1 ,92 
01,北海道,01459,美瑛町,15 ,1 ,31 ,47 ,14 ,20 ,34 ,12 ,14 ,1 ,0 ,26 ,1 ,109 
01,北海道,01460,上富良野町,18 ,1 ,19 ,38 ,21 ,22 ,43 ,12 ,9 ,1 ,0 ,22 ,1 ,104 
01,北海道,01461,中富良野町,0 ,0 ,9 ,9 ,6 ,9 ,15 ,6 ,7 ,0 ,0 ,13 ,0 ,37 
01,北海道,01462,南富良野町,3 ,0 ,7 ,11 ,5 ,6 ,11 ,3 ,3 ,0 ,0 ,6 ,0 ,28 
01,北海道,01463,占冠村,0 ,0 ,4 ,4 ,3 ,3 ,5 ,2 ,1 ,0 ,0 ,3 ,0 ,12 
01,北海道,01464,和寒町,3 ,0 ,10 ,13 ,5 ,8 ,13 ,4 ,5 ,0 ,0 ,10 ,0 ,35 
01,北海道,01465,剣淵町,2 ,0 ,1 ,3 ,5 ,7 ,11 ,4 ,5 ,0 ,0 ,10 ,0 ,24 
01,北海道,01468,下川町,8 ,1 ,4 ,13 ,5 ,8 ,12 ,4 ,3 ,0 ,0 ,7 ,0 ,33 
01,北海道,01469,美深町,2 ,1 ,7 ,10 ,7 ,10 ,18 ,5 ,6 ,0 ,0 ,11 ,0 ,39 
01,北海道,01470,音威子府村,0 ,0 ,1 ,1 ,1 ,2 ,3 ,1 ,1 ,0 ,0 ,2 ,0 ,6 
01,北海道,01471,中川町,1 ,0 ,4 ,6 ,2 ,4 ,6 ,2 ,2 ,0 ,0 ,5 ,0 ,17 
01,北海道,01472,幌加内町,3 ,0 ,3 ,6 ,3 ,3 ,6 ,2 ,2 ,0 ,0 ,4 ,0 ,17 
01,北海道,01481,増毛町,30 ,1 ,7 ,38 ,5 ,11 ,16 ,5 ,4 ,0 ,1 ,10 ,0 ,63 
01,北海道,01482,小平町,1 ,0 ,5 ,7 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,25 
01,北海道,01483,苫前町,2 ,0 ,9 ,11 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,8 ,0 ,30 
01,北海道,01484,羽幌町,8 ,1 ,21 ,30 ,14 ,17 ,30 ,8 ,9 ,0 ,6 ,23 ,0 ,83 
01,北海道,01485,初山別村,0 ,0 ,5 ,5 ,2 ,3 ,4 ,1 ,2 ,0 ,0 ,3 ,0 ,13 
01,北海道,01486,遠別町,3 ,0 ,12 ,16 ,4 ,6 ,10 ,3 ,4 ,0 ,0 ,7 ,0 ,33 
01,北海道,01487,天塩町,1 ,1 ,8 ,9 ,5 ,7 ,12 ,4 ,5 ,0 ,1 ,10 ,0 ,32 
01,北海道,01511,猿払村,19 ,0 ,27 ,46 ,4 ,5 ,9 ,4 ,4 ,0 ,0 ,8 ,0 ,63 
01,北海道,01512,浜頓別町,31 ,1 ,9 ,40 ,6 ,8 ,15 ,5 ,5 ,0 ,0 ,10 ,1 ,65 
01,北海道,01513,中頓別町,0 ,0 ,2 ,2 ,3 ,4 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,14 
01,北海道,01514,枝幸町,31 ,1 ,10 ,42 ,13 ,17 ,31 ,10 ,12 ,1 ,1 ,24 ,1 ,97 
01,北海道,01516,豊富町,16 ,1 ,6 ,23 ,6 ,9 ,15 ,5 ,5 ,0 ,0 ,11 ,0 ,49 
01,北海道,01517,礼文町,10 ,0 ,0 ,11 ,6 ,6 ,12 ,3 ,4 ,0 ,38 ,44 ,0 ,67 
01,北海道,01518,利尻町,2 ,0 ,0 ,2 ,4 ,5 ,10 ,2 ,3 ,0 ,7 ,12 ,0 ,25 
01,北海道,01519,利尻富士町,5 ,0 ,0 ,6 ,6 ,6 ,12 ,3 ,4 ,0 ,32 ,38 ,0 ,56 
01,北海道,01520,幌延町,50 ,0 ,3 ,53 ,5 ,5 ,10 ,3 ,3 ,0 ,0 ,6 ,0 ,69 
01,北海道,01543,美幌町,62 ,2 ,23 ,86 ,31 ,42 ,73 ,26 ,21 ,1 ,0 ,48 ,0 ,207 
01,北海道,01544,津別町,59 ,0 ,19 ,79 ,7 ,11 ,18 ,6 ,7 ,0 ,0 ,14 ,0 ,111 
01,北海道,01545,斜里町,73 ,2 ,29 ,104 ,22 ,24 ,46 ,15 ,16 ,1 ,0 ,32 ,0 ,181 
01,北海道,01546,清里町,9 ,0 ,5 ,14 ,5 ,8 ,13 ,5 ,6 ,0 ,0 ,12 ,0 ,39 
01,北海道,01547,小清水町,3 ,0 ,37 ,40 ,7 ,9 ,16 ,7 ,10 ,0 ,0 ,17 ,0 ,74 
01,北海道,01549,訓子府町,23 ,0 ,2 ,25 ,6 ,9 ,15 ,7 ,8 ,0 ,0 ,15 ,0 ,55 
01,北海道,01550,置戸町,2 ,0 ,12 ,14 ,4 ,7 ,11 ,4 ,5 ,0 ,0 ,9 ,0 ,34 
01,北海道,01552,佐呂間町,120 ,1 ,8 ,128 ,7 ,11 ,18 ,7 ,9 ,0 ,0 ,17 ,0 ,163 
01,北海道,01555,遠軽町,26 ,2 ,22 ,50 ,35 ,46 ,81 ,24 ,19 ,1 ,0 ,44 ,0 ,175 
01,北海道,01559,湧別町,47 ,1 ,26 ,74 ,12 ,18 ,30 ,12 ,15 ,1 ,0 ,27 ,0 ,131 
01,北海道,01560,滝上町,2 ,0 ,8 ,11 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,8 ,0 ,30 
01,北海道,01561,興部町,32 ,1 ,8 ,41 ,5 ,8 ,13 ,5 ,6 ,0 ,0 ,11 ,0 ,65 
01,北海道,01562,西興部村,0 ,0 ,3 ,3 ,2 ,3 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,9 
01,北海道,01563,雄武町,37 ,1 ,7 ,44 ,6 ,9 ,15 ,6 ,7 ,0 ,0 ,13 ,0 ,73 
01,北海道,01564,大空町,6 ,1 ,40 ,47 ,11 ,13 ,25 ,11 ,14 ,0 ,0 ,26 ,0 ,97 
01,北海道,01571,豊浦町,1 ,1 ,7 ,8 ,5 ,10 ,15 ,4 ,5 ,0 ,0 ,9 ,1 ,33 
01,北海道,01575,壮瞥町,0 ,0 ,5 ,5 ,7 ,6 ,13 ,3 ,3 ,0 ,0 ,7 ,1 ,25 
01,北海道,01578,白老町,168 ,2 ,33 ,203 ,24 ,41 ,65 ,22 ,17 ,1 ,3 ,42 ,0 ,310 
01,北海道,01581,厚真町,23 ,1 ,17 ,41 ,7 ,9 ,16 ,6 ,10 ,0 ,159 ,176 ,0 ,232 
01,北海道,01584,洞爺湖町,18 ,1 ,8 ,27 ,21 ,22 ,43 ,11 ,9 ,1 ,0 ,21 ,2 ,93 
01,北海道,01585,安平町,44 ,1 ,14 ,59 ,13 ,18 ,31 ,10 ,10 ,1 ,0 ,21 ,0 ,111 
01,北海道,01586,むかわ町,13 ,2 ,15 ,30 ,12 ,19 ,31 ,11 ,14 ,1 ,0 ,26 ,1 ,88 
01,北海道,01601,日高町,39 ,1 ,65 ,105 ,20 ,28 ,48 ,16 ,18 ,1 ,0 ,35 ,1 ,189 
01,北海道,01602,平取町,2 ,1 ,12 ,14 ,7 ,11 ,18 ,7 ,9 ,0 ,0 ,16 ,2 ,50 
01,北海道,01604,新冠町,4 ,1 ,38 ,42 ,6 ,11 ,17 ,7 ,8 ,0 ,0 ,15 ,0 ,75 
01,北海道,01607,浦河町,13 ,1 ,83 ,97 ,24 ,30 ,54 ,16 ,18 ,1 ,2 ,36 ,1 ,189 
01,北海道,01608,様似町,26 ,1 ,16 ,43 ,5 ,10 ,15 ,6 ,7 ,0 ,0 ,13 ,0 ,71 
01,北海道,01609,えりも町,9 ,0 ,21 ,30 ,6 ,9 ,16 ,5 ,9 ,0 ,1 ,16 ,0 ,62 
01,北海道,01610,新ひだか町,12 ,3 ,78 ,92 ,38 ,53 ,91 ,28 ,27 ,2 ,0 ,57 ,2 ,242 
01,北海道,01631,音更町,189 ,3 ,40 ,232 ,56 ,80 ,136 ,51 ,39 ,3 ,0 ,93 ,3 ,464 
01,北海道,01632,士幌町,58 ,0 ,26 ,85 ,7 ,11 ,18 ,9 ,11 ,0 ,0 ,20 ,0 ,124 
01,北海道,01633,上士幌町,3 ,1 ,19 ,22 ,7 ,10 ,17 ,7 ,9 ,0 ,0 ,15 ,0 ,55 
01,北海道,01634,鹿追町,1 ,0 ,15 ,16 ,9 ,10 ,19 ,7 ,9 ,0 ,0 ,17 ,0 ,52 
01,北海道,01635,新得町,9 ,0 ,26 ,36 ,11 ,14 ,25 ,8 ,8 ,0 ,0 ,16 ,0 ,78 
01,北海道,01636,清水町,81 ,1 ,25 ,107 ,14 ,19 ,34 ,12 ,14 ,1 ,0 ,27 ,1 ,169 
01,北海道,01637,芽室町,211 ,1 ,40 ,252 ,29 ,32 ,61 ,24 ,35 ,1 ,0 ,60 ,1 ,375 
01,北海道,01638,中札内村,59 ,0 ,28 ,87 ,6 ,8 ,13 ,5 ,7 ,0 ,0 ,12 ,0 ,112 
01,北海道,01639,更別村,0 ,0 ,5 ,6 ,4 ,5 ,9 ,4 ,7 ,0 ,0 ,11 ,0 ,26 
01,北海道,01641,大樹町,49 ,1 ,25 ,74 ,8 ,11 ,19 ,8 ,10 ,0 ,0 ,18 ,0 ,112 
01,北海道,01642,広尾町,18 ,1 ,21 ,40 ,11 ,15 ,26 ,9 ,11 ,0 ,3 ,24 ,0 ,90 
01,北海道,01643,幕別町,64 ,2 ,48 ,114 ,27 ,49 ,76 ,33 ,31 ,2 ,0 ,66 ,2 ,257 
01,北海道,01644,池田町,21 ,1 ,3 ,25 ,9 ,15 ,24 ,9 ,9 ,0 ,0 ,19 ,1 ,69 
01,北海道,01645,豊頃町,2 ,0 ,13 ,15 ,4 ,6 ,10 ,5 ,8 ,0 ,0 ,13 ,0 ,39 
01,北海道,01646,本別町,107 ,1 ,11 ,119 ,11 ,17 ,28 ,10 ,13 ,0 ,0 ,24 ,0 ,171 
01,北海道,01647,足寄町,10 ,1 ,20 ,31 ,11 ,15 ,27 ,10 ,11 ,0 ,0 ,21 ,0 ,79 
01,北海道,01648,陸別町,1 ,0 ,15 ,17 ,4 ,6 ,9 ,3 ,4 ,0 ,0 ,7 ,0 ,33 
01,北海道,01649,浦幌町,27 ,0 ,19 ,47 ,7 ,11 ,18 ,7 ,10 ,0 ,0 ,17 ,0 ,82 
01,北海道,01661,釧路町,35 ,3 ,9 ,46 ,38 ,39 ,77 ,27 ,22 ,1 ,0 ,50 ,2 ,176 
01,北海道,01662,厚岸町,48 ,1 ,19 ,68 ,14 ,19 ,33 ,12 ,13 ,1 ,0 ,26 ,1 ,127 
01,北海道,01663,浜中町,76 ,1 ,13 ,90 ,7 ,10 ,17 ,8 ,10 ,0 ,0 ,19 ,0 ,126 
01,北海道,01664,標茶町,70 ,1 ,17 ,88 ,11 ,16 ,27 ,11 ,13 ,0 ,0 ,25 ,1 ,141 
01,北海道,01665,弟子屈町,7 ,1 ,8 ,15 ,14 ,17 ,31 ,10 ,11 ,0 ,0 ,21 ,1 ,69 
01,北海道,01667,鶴居村,1 ,0 ,16 ,17 ,4 ,4 ,8 ,4 ,4 ,0 ,0 ,8 ,0 ,34 
01,北海道,01668,白糠町,162 ,1 ,13 ,175 ,11 ,19 ,30 ,11 ,11 ,1 ,0 ,23 ,1 ,229 
01,北海道,01691,別海町,197 ,1 ,47 ,245 ,20 ,27 ,47 ,21 ,25 ,1 ,0 ,48 ,2 ,341 
01,北海道,01692,中標津町,41 ,3 ,24 ,67 ,43 ,44 ,87 ,31 ,29 ,1 ,0 ,61 ,3 ,219 
01,北海道,01693,標津町,25 ,1 ,20 ,45 ,8 ,10 ,18 ,7 ,9 ,0 ,0 ,16 ,1 ,81 
01,北海道,01694,羅臼町,50 ,0 ,49 ,99 ,7 ,9 ,17 ,7 ,9 ,0 ,0 ,16 ,1 ,132 
02,青森県,02201,青森市,240 ,25 ,29 ,295 ,596 ,728 ,"1,324 ",284 ,192 ,18 ,120 ,614 ,36 ,"2,269 "
02,青森県,02202,弘前市,392 ,12 ,34 ,438 ,349 ,416 ,765 ,177 ,159 ,11 ,0 ,347 ,23 ,"1,573 "
02,青森県,02203,八戸市,"1,253 ",23 ,84 ,"1,359 ",453 ,560 ,"1,013 ",248 ,180 ,14 ,88 ,530 ,28 ,"2,930 "
02,青森県,02204,黒石市,85 ,2 ,11 ,98 ,47 ,73 ,121 ,37 ,37 ,2 ,0 ,76 ,3 ,298 
02,青森県,02205,五所川原市,52 ,6 ,23 ,81 ,95 ,135 ,230 ,62 ,61 ,4 ,0 ,127 ,2 ,439 
02,青森県,02206,十和田市,130 ,8 ,54 ,192 ,114 ,146 ,259 ,73 ,74 ,4 ,21 ,172 ,5 ,629 
02,青森県,02207,三沢市,117 ,4 ,22 ,143 ,79 ,101 ,180 ,46 ,32 ,2 ,0 ,81 ,7 ,410 
02,青森県,02208,むつ市,28 ,6 ,29 ,64 ,101 ,158 ,259 ,63 ,48 ,4 ,0 ,115 ,9 ,447 
02,青森県,02209,つがる市,13 ,3 ,12 ,28 ,41 ,74 ,115 ,37 ,54 ,2 ,0 ,94 ,1 ,237 
02,青森県,02210,平川市,89 ,3 ,26 ,117 ,34 ,61 ,95 ,33 ,38 ,2 ,0 ,72 ,3 ,288 
02,青森県,02301,平内町,19 ,1 ,4 ,24 ,13 ,29 ,42 ,11 ,13 ,1 ,0 ,25 ,1 ,92 
02,青森県,02303,今別町,0 ,0 ,1 ,2 ,3 ,9 ,12 ,3 ,4 ,0 ,0 ,6 ,0 ,20 
02,青森県,02304,蓬田村,2 ,0 ,2 ,3 ,2 ,6 ,9 ,3 ,4 ,0 ,0 ,7 ,0 ,19 
02,青森県,02307,外ヶ浜町,2 ,1 ,4 ,7 ,8 ,17 ,26 ,6 ,7 ,0 ,0 ,14 ,0 ,46 
02,青森県,02321,鰺ヶ沢町,5 ,1 ,6 ,12 ,16 ,26 ,42 ,11 ,15 ,1 ,0 ,27 ,1 ,81 
02,青森県,02323,深浦町,2 ,1 ,23 ,26 ,11 ,22 ,33 ,9 ,12 ,1 ,0 ,22 ,1 ,81 
02,青森県,02343,西目屋村,0 ,0 ,1 ,2 ,2 ,3 ,5 ,2 ,2 ,0 ,0 ,4 ,0 ,11 
02,青森県,02361,藤崎町,16 ,1 ,6 ,23 ,18 ,31 ,49 ,16 ,17 ,1 ,0 ,34 ,2 ,108 
