都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
01,北海道,01225,滝川市,34 ,5 ,6 ,45 ,79 ,103 ,182 ,39 ,29 ,3 ,0 ,71 ,5 ,303 
01,北海道,01226,砂川市,68 ,3 ,6 ,77 ,36 ,43 ,79 ,17 ,14 ,1 ,0 ,32 ,2 ,191 
01,北海道,01227,歌志内市,0 ,1 ,0 ,1 ,5 ,9 ,14 ,3 ,2 ,0 ,0 ,5 ,0 ,20 
01,北海道,01228,深川市,11 ,2 ,11 ,24 ,41 ,52 ,93 ,19 ,22 ,1 ,0 ,43 ,2 ,163 
01,北海道,01229,富良野市,17 ,2 ,21 ,40 ,47 ,52 ,99 ,22 ,26 ,1 ,0 ,49 ,0 ,188 
01,北海道,01230,登別市,55 ,4 ,3 ,62 ,66 ,119 ,185 ,47 ,25 ,3 ,0 ,74 ,9 ,331 
01,北海道,01231,恵庭市,397 ,5 ,12 ,414 ,101 ,160 ,261 ,64 ,35 ,4 ,0 ,103 ,0 ,777 
01,北海道,01233,伊達市,54 ,3 ,11 ,68 ,59 ,86 ,144 ,33 ,24 ,2 ,0 ,59 ,5 ,277 
01,北海道,01234,北広島市,249 ,4 ,8 ,261 ,112 ,132 ,244 ,56 ,53 ,4 ,0 ,112 ,0 ,617 
01,北海道,01235,石狩市,318 ,7 ,13 ,338 ,108 ,132 ,240 ,58 ,72 ,4 ,6 ,140 ,11 ,728 
01,北海道,01236,北斗市,176 ,6 ,7 ,189 ,67 ,107 ,174 ,48 ,39 ,3 ,0 ,90 ,3 ,455 
01,北海道,01303,当別町,97 ,1 ,15 ,113 ,24 ,37 ,61 ,16 ,17 ,1 ,0 ,34 ,0 ,208 
01,北海道,01304,新篠津村,0 ,0 ,8 ,8 ,5 ,7 ,12 ,3 ,6 ,0 ,0 ,10 ,0 ,30 
01,北海道,01331,松前町,9 ,1 ,2 ,12 ,9 ,20 ,29 ,6 ,5 ,0 ,0 ,12 ,1 ,53 
01,北海道,01332,福島町,7 ,1 ,3 ,11 ,6 ,10 ,16 ,4 ,3 ,0 ,0 ,7 ,1 ,35 
01,北海道,01333,知内町,15 ,1 ,4 ,19 ,5 ,10 ,15 ,4 ,5 ,0 ,0 ,10 ,1 ,45 
01,北海道,01334,木古内町,3 ,1 ,1 ,4 ,7 ,11 ,18 ,4 ,4 ,0 ,0 ,8 ,1 ,31 
01,北海道,01337,七飯町,62 ,2 ,4 ,68 ,34 ,66 ,99 ,29 ,24 ,2 ,0 ,54 ,3 ,225 
01,北海道,01343,鹿部町,17 ,0 ,1 ,18 ,4 ,9 ,13 ,4 ,5 ,0 ,0 ,9 ,1 ,41 
01,北海道,01345,森町,124 ,2 ,7 ,134 ,23 ,36 ,59 ,16 ,21 ,1 ,1 ,39 ,2 ,234 
01,北海道,01346,八雲町,82 ,2 ,18 ,103 ,29 ,41 ,70 ,16 ,21 ,1 ,0 ,39 ,2 ,213 
01,北海道,01347,長万部町,23 ,0 ,2 ,26 ,8 ,15 ,23 ,5 ,6 ,0 ,0 ,11 ,1 ,61 
01,北海道,01361,江差町,3 ,1 ,2 ,6 ,19 ,21 ,40 ,7 ,7 ,0 ,11 ,26 ,1 ,72 
01,北海道,01362,上ノ国町,5 ,1 ,3 ,10 ,5 ,12 ,17 ,4 ,5 ,0 ,0 ,10 ,0 ,37 
01,北海道,01363,厚沢部町,6 ,1 ,11 ,18 ,6 ,9 ,15 ,4 ,8 ,0 ,0 ,13 ,0 ,46 
01,北海道,01364,乙部町,12 ,1 ,2 ,14 ,4 ,9 ,13 ,3 ,3 ,0 ,0 ,7 ,0 ,34 
01,北海道,01367,奥尻町,1 ,1 ,1 ,2 ,7 ,7 ,14 ,2 ,4 ,0 ,15 ,21 ,0 ,37 
01,北海道,01370,今金町,1 ,1 ,6 ,8 ,9 ,12 ,21 ,5 ,7 ,0 ,0 ,13 ,0 ,41 
01,北海道,01371,せたな町,3 ,1 ,3 ,7 ,13 ,20 ,33 ,7 ,10 ,1 ,4 ,22 ,0 ,63 
01,北海道,01391,島牧村,0 ,0 ,1 ,1 ,2 ,4 ,6 ,1 ,2 ,0 ,0 ,4 ,0 ,11 
01,北海道,01392,寿都町,8 ,0 ,3 ,12 ,5 ,8 ,13 ,3 ,3 ,0 ,0 ,6 ,0 ,31 
01,北海道,01393,黒松内町,0 ,0 ,2 ,2 ,6 ,7 ,13 ,3 ,2 ,0 ,0 ,5 ,0 ,20 
01,北海道,01394,蘭越町,0 ,1 ,5 ,7 ,7 ,11 ,18 ,5 ,8 ,0 ,0 ,13 ,0 ,38 
01,北海道,01395,ニセコ町,5 ,0 ,4 ,9 ,9 ,13 ,22 ,5 ,7 ,0 ,0 ,13 ,0 ,44 
01,北海道,01396,真狩村,1 ,0 ,2 ,3 ,3 ,5 ,8 ,2 ,5 ,0 ,0 ,7 ,0 ,18 
01,北海道,01397,留寿都村,3 ,0 ,1 ,4 ,6 ,5 ,11 ,2 ,4 ,0 ,0 ,6 ,0 ,21 
01,北海道,01398,喜茂別町,0 ,0 ,1 ,1 ,4 ,6 ,10 ,2 ,3 ,0 ,0 ,5 ,0 ,16 
01,北海道,01399,京極町,14 ,1 ,5 ,19 ,6 ,7 ,14 ,3 ,4 ,0 ,0 ,8 ,0 ,41 
01,北海道,01400,倶知安町,18 ,2 ,8 ,27 ,38 ,45 ,83 ,16 ,18 ,1 ,0 ,35 ,0 ,145 
01,北海道,01401,共和町,14 ,1 ,5 ,20 ,7 ,14 ,21 ,6 ,10 ,0 ,0 ,16 ,0 ,58 
01,北海道,01402,岩内町,17 ,3 ,0 ,20 ,21 ,33 ,54 ,11 ,8 ,1 ,1 ,21 ,1 ,96 
01,北海道,01403,泊村,0 ,3 ,0 ,3 ,6 ,4 ,10 ,2 ,2 ,0 ,0 ,3 ,0 ,16 
01,北海道,01404,神恵内村,0 ,0 ,0 ,0 ,2 ,2 ,4 ,1 ,1 ,0 ,0 ,1 ,0 ,6 
01,北海道,01405,積丹町,0 ,0 ,1 ,1 ,4 ,5 ,9 ,2 ,2 ,0 ,0 ,4 ,0 ,14 
01,北海道,01406,古平町,10 ,1 ,1 ,11 ,3 ,8 ,12 ,2 ,3 ,0 ,0 ,5 ,0 ,29 
01,北海道,01407,仁木町,25 ,0 ,4 ,29 ,6 ,8 ,14 ,3 ,5 ,0 ,0 ,8 ,0 ,52 
01,北海道,01408,余市町,22 ,1 ,4 ,27 ,31 ,48 ,79 ,16 ,14 ,1 ,0 ,32 ,2 ,139 
01,北海道,01409,赤井川村,0 ,0 ,2 ,3 ,3 ,3 ,6 ,1 ,2 ,0 ,0 ,4 ,0 ,13 
01,北海道,01423,南幌町,14 ,1 ,12 ,27 ,10 ,17 ,26 ,9 ,10 ,0 ,0 ,19 ,0 ,72 
01,北海道,01424,奈井江町,74 ,2 ,3 ,79 ,8 ,13 ,21 ,5 ,6 ,0 ,0 ,11 ,1 ,112 
01,北海道,01425,上砂川町,12 ,0 ,0 ,12 ,3 ,9 ,11 ,3 ,2 ,0 ,0 ,4 ,0 ,28 
01,北海道,01427,由仁町,19 ,0 ,11 ,31 ,7 ,12 ,19 ,6 ,9 ,0 ,0 ,15 ,0 ,64 
01,北海道,01428,長沼町,7 ,1 ,16 ,24 ,19 ,24 ,43 ,12 ,17 ,1 ,0 ,29 ,0 ,96 
01,北海道,01429,栗山町,34 ,1 ,21 ,57 ,22 ,28 ,50 ,12 ,14 ,1 ,0 ,27 ,0 ,133 
01,北海道,01430,月形町,0 ,0 ,4 ,5 ,8 ,8 ,16 ,3 ,5 ,0 ,0 ,8 ,0 ,29 
01,北海道,01431,浦臼町,0 ,0 ,6 ,6 ,2 ,4 ,7 ,2 ,4 ,0 ,0 ,5 ,0 ,18 
01,北海道,01432,新十津川町,1 ,1 ,2 ,4 ,9 ,14 ,23 ,6 ,9 ,0 ,0 ,15 ,1 ,44 
01,北海道,01433,妹背牛町,14 ,0 ,2 ,16 ,4 ,7 ,11 ,3 ,5 ,0 ,0 ,8 ,0 ,35 
01,北海道,01434,秩父別町,1 ,0 ,5 ,7 ,4 ,5 ,9 ,2 ,4 ,0 ,0 ,7 ,0 ,23 
01,北海道,01436,雨竜町,0 ,0 ,5 ,5 ,5 ,5 ,10 ,2 ,4 ,0 ,0 ,7 ,0 ,23 
01,北海道,01437,北竜町,0 ,1 ,7 ,8 ,3 ,4 ,7 ,2 ,3 ,0 ,0 ,5 ,0 ,20 
01,北海道,01438,沼田町,2 ,1 ,3 ,5 ,6 ,7 ,13 ,3 ,5 ,0 ,0 ,9 ,0 ,27 
01,北海道,01452,鷹栖町,11 ,1 ,5 ,17 ,9 ,15 ,24 ,7 ,9 ,0 ,0 ,17 ,0 ,57 
01,北海道,01453,東神楽町,11 ,1 ,8 ,19 ,13 ,21 ,34 ,12 ,8 ,1 ,0 ,21 ,1 ,76 
01,北海道,01454,当麻町,18 ,0 ,11 ,30 ,8 ,15 ,23 ,6 ,11 ,0 ,0 ,18 ,2 ,72 
01,北海道,01455,比布町,4 ,0 ,4 ,9 ,5 ,9 ,13 ,4 ,5 ,0 ,0 ,9 ,1 ,32 
01,北海道,01456,愛別町,4 ,0 ,12 ,16 ,4 ,7 ,10 ,3 ,4 ,0 ,0 ,7 ,1 ,34 
01,北海道,01457,上川町,3 ,1 ,5 ,8 ,8 ,10 ,18 ,3 ,4 ,0 ,0 ,7 ,1 ,35 
01,北海道,01458,東川町,31 ,1 ,15 ,47 ,10 ,19 ,29 ,8 ,8 ,1 ,0 ,16 ,1 ,94 
01,北海道,01459,美瑛町,17 ,1 ,11 ,28 ,16 ,23 ,39 ,10 ,14 ,1 ,0 ,25 ,1 ,93 
01,北海道,01460,上富良野町,15 ,1 ,12 ,28 ,23 ,26 ,49 ,11 ,9 ,1 ,0 ,20 ,1 ,98 
01,北海道,01461,中富良野町,4 ,0 ,5 ,10 ,7 ,11 ,18 ,5 ,7 ,0 ,0 ,12 ,0 ,39 
01,北海道,01462,南富良野町,1 ,0 ,5 ,6 ,5 ,7 ,12 ,3 ,3 ,0 ,0 ,6 ,0 ,23 
01,北海道,01463,占冠村,0 ,0 ,1 ,1 ,2 ,5 ,7 ,1 ,1 ,0 ,0 ,3 ,0 ,11 
01,北海道,01464,和寒町,3 ,0 ,8 ,11 ,5 ,8 ,13 ,3 ,5 ,0 ,0 ,9 ,0 ,33 
01,北海道,01465,剣淵町,1 ,0 ,1 ,2 ,5 ,7 ,12 ,3 ,5 ,0 ,0 ,9 ,0 ,23 
01,北海道,01468,下川町,8 ,1 ,3 ,11 ,5 ,8 ,14 ,3 ,4 ,0 ,0 ,7 ,0 ,32 
01,北海道,01469,美深町,2 ,0 ,8 ,10 ,8 ,11 ,19 ,4 ,7 ,0 ,0 ,11 ,0 ,40 
01,北海道,01470,音威子府村,0 ,0 ,0 ,1 ,1 ,2 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,6 
01,北海道,01471,中川町,2 ,0 ,3 ,6 ,3 ,4 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,16 
01,北海道,01472,幌加内町,3 ,0 ,3 ,6 ,3 ,4 ,7 ,1 ,3 ,0 ,0 ,4 ,0 ,17 
01,北海道,01481,増毛町,28 ,0 ,4 ,33 ,6 ,11 ,17 ,4 ,3 ,0 ,1 ,8 ,0 ,58 
01,北海道,01482,小平町,0 ,0 ,6 ,6 ,5 ,8 ,13 ,3 ,4 ,0 ,0 ,6 ,0 ,25 
01,北海道,01483,苫前町,3 ,1 ,6 ,9 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,28 
01,北海道,01484,羽幌町,10 ,1 ,14 ,24 ,13 ,17 ,30 ,6 ,9 ,0 ,6 ,21 ,0 ,75 
01,北海道,01485,初山別村,0 ,0 ,2 ,2 ,2 ,3 ,5 ,1 ,2 ,0 ,0 ,3 ,0 ,10 
01,北海道,01486,遠別町,3 ,0 ,7 ,11 ,5 ,6 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,29 
01,北海道,01487,天塩町,0 ,1 ,5 ,5 ,5 ,7 ,12 ,4 ,5 ,0 ,2 ,10 ,0 ,28 
01,北海道,01511,猿払村,26 ,0 ,16 ,42 ,3 ,6 ,9 ,3 ,4 ,0 ,0 ,8 ,0 ,59 
01,北海道,01512,浜頓別町,23 ,1 ,5 ,29 ,7 ,9 ,16 ,4 ,5 ,0 ,0 ,9 ,1 ,55 
01,北海道,01513,中頓別町,0 ,0 ,1 ,2 ,3 ,4 ,8 ,2 ,2 ,0 ,0 ,4 ,0 ,14 
01,北海道,01514,枝幸町,52 ,1 ,8 ,61 ,12 ,19 ,32 ,9 ,13 ,1 ,1 ,23 ,1 ,116 
01,北海道,01516,豊富町,20 ,1 ,3 ,24 ,7 ,9 ,17 ,4 ,6 ,0 ,0 ,10 ,0 ,51 
01,北海道,01517,礼文町,6 ,0 ,0 ,6 ,6 ,6 ,12 ,2 ,4 ,0 ,33 ,38 ,0 ,57 
01,北海道,01518,利尻町,2 ,0 ,0 ,3 ,5 ,5 ,10 ,2 ,3 ,0 ,5 ,9 ,0 ,23 
01,北海道,01519,利尻富士町,6 ,1 ,1 ,7 ,5 ,6 ,11 ,2 ,4 ,0 ,30 ,36 ,0 ,55 
01,北海道,01520,幌延町,0 ,0 ,2 ,2 ,5 ,6 ,11 ,2 ,3 ,0 ,0 ,6 ,0 ,19 
01,北海道,01543,美幌町,56 ,2 ,29 ,87 ,34 ,46 ,80 ,21 ,22 ,1 ,0 ,44 ,0 ,211 
01,北海道,01544,津別町,62 ,0 ,12 ,74 ,7 ,11 ,19 ,5 ,8 ,0 ,0 ,13 ,0 ,106 
01,北海道,01545,斜里町,86 ,2 ,19 ,107 ,22 ,27 ,49 ,13 ,17 ,1 ,0 ,31 ,0 ,187 
01,北海道,01546,清里町,8 ,0 ,3 ,12 ,5 ,9 ,14 ,4 ,7 ,0 ,0 ,11 ,0 ,37 
01,北海道,01547,小清水町,9 ,0 ,26 ,35 ,7 ,10 ,17 ,6 ,11 ,0 ,0 ,17 ,0 ,69 
01,北海道,01549,訓子府町,13 ,0 ,2 ,16 ,6 ,10 ,16 ,5 ,9 ,0 ,0 ,15 ,0 ,47 
01,北海道,01550,置戸町,1 ,0 ,7 ,8 ,5 ,7 ,12 ,3 ,5 ,0 ,0 ,8 ,0 ,28 
01,北海道,01552,佐呂間町,122 ,1 ,6 ,128 ,7 ,12 ,19 ,6 ,11 ,0 ,0 ,17 ,0 ,164 
01,北海道,01555,遠軽町,26 ,2 ,14 ,42 ,38 ,49 ,87 ,20 ,19 ,1 ,0 ,40 ,2 ,171 
01,北海道,01559,湧別町,45 ,2 ,16 ,62 ,11 ,20 ,31 ,10 ,17 ,1 ,0 ,27 ,1 ,120 
01,北海道,01560,滝上町,2 ,0 ,5 ,8 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,26 
01,北海道,01561,興部町,24 ,0 ,6 ,30 ,5 ,9 ,14 ,4 ,7 ,0 ,0 ,11 ,0 ,55 
01,北海道,01562,西興部村,3 ,0 ,1 ,4 ,2 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,12 
01,北海道,01563,雄武町,32 ,1 ,5 ,38 ,5 ,11 ,16 ,5 ,8 ,0 ,0 ,12 ,0 ,66 
01,北海道,01564,大空町,5 ,1 ,41 ,47 ,11 ,15 ,26 ,9 ,15 ,0 ,0 ,25 ,0 ,99 
01,北海道,01571,豊浦町,0 ,1 ,7 ,8 ,6 ,10 ,17 ,4 ,4 ,0 ,0 ,9 ,1 ,34 
01,北海道,01575,壮瞥町,1 ,0 ,4 ,6 ,7 ,6 ,14 ,3 ,3 ,0 ,0 ,6 ,1 ,26 
01,北海道,01578,白老町,168 ,1 ,20 ,190 ,27 ,45 ,72 ,17 ,15 ,1 ,4 ,37 ,0 ,299 
01,北海道,01581,厚真町,25 ,1 ,10 ,36 ,9 ,10 ,19 ,5 ,11 ,0 ,201 ,217 ,0 ,272 
01,北海道,01584,洞爺湖町,18 ,1 ,4 ,23 ,20 ,23 ,44 ,9 ,9 ,1 ,0 ,19 ,2 ,87 
01,北海道,01585,安平町,52 ,1 ,10 ,62 ,14 ,20 ,34 ,9 ,11 ,1 ,0 ,21 ,0 ,117 
01,北海道,01586,むかわ町,6 ,1 ,24 ,31 ,13 ,20 ,33 ,10 ,16 ,1 ,0 ,26 ,1 ,90 
01,北海道,01601,日高町,31 ,1 ,45 ,78 ,20 ,31 ,51 ,14 ,17 ,1 ,0 ,32 ,1 ,161 
01,北海道,01602,平取町,1 ,1 ,7 ,9 ,8 ,12 ,20 ,6 ,9 ,0 ,0 ,15 ,0 ,45 
01,北海道,01604,新冠町,5 ,1 ,29 ,35 ,7 ,13 ,20 ,6 ,9 ,0 ,0 ,15 ,1 ,71 
01,北海道,01607,浦河町,8 ,1 ,43 ,52 ,25 ,32 ,57 ,13 ,16 ,1 ,2 ,32 ,1 ,142 
01,北海道,01608,様似町,15 ,1 ,9 ,24 ,6 ,11 ,17 ,5 ,6 ,0 ,0 ,11 ,0 ,53 
01,北海道,01609,えりも町,8 ,0 ,12 ,21 ,6 ,10 ,16 ,5 ,9 ,0 ,1 ,14 ,0 ,51 
01,北海道,01610,新ひだか町,8 ,3 ,45 ,56 ,42 ,56 ,98 ,24 ,25 ,1 ,0 ,50 ,4 ,208 
01,北海道,01631,音更町,189 ,4 ,21 ,214 ,60 ,97 ,157 ,49 ,41 ,3 ,0 ,93 ,5 ,468 
01,北海道,01632,士幌町,56 ,1 ,24 ,81 ,9 ,13 ,22 ,8 ,15 ,0 ,0 ,23 ,0 ,127 
01,北海道,01633,上士幌町,5 ,1 ,16 ,21 ,8 ,12 ,20 ,6 ,10 ,0 ,0 ,16 ,0 ,58 
01,北海道,01634,鹿追町,2 ,0 ,12 ,15 ,10 ,12 ,22 ,7 ,11 ,0 ,0 ,18 ,0 ,55 
01,北海道,01635,新得町,10 ,1 ,14 ,24 ,12 ,16 ,29 ,6 ,9 ,0 ,0 ,16 ,0 ,69 
01,北海道,01636,清水町,67 ,1 ,20 ,89 ,15 ,23 ,37 ,11 ,16 ,1 ,0 ,27 ,1 ,154 
01,北海道,01637,芽室町,187 ,2 ,28 ,217 ,36 ,38 ,74 ,22 ,41 ,1 ,0 ,64 ,2 ,357 
01,北海道,01638,中札内村,37 ,0 ,16 ,54 ,6 ,9 ,15 ,5 ,8 ,0 ,0 ,13 ,0 ,82 
01,北海道,01639,更別村,0 ,0 ,5 ,6 ,5 ,6 ,11 ,4 ,8 ,0 ,0 ,13 ,0 ,30 
01,北海道,01641,大樹町,58 ,1 ,14 ,74 ,9 ,13 ,22 ,7 ,11 ,0 ,0 ,18 ,1 ,115 
01,北海道,01642,広尾町,23 ,1 ,11 ,35 ,11 ,16 ,27 ,7 ,12 ,0 ,4 ,23 ,1 ,86 
01,北海道,01643,幕別町,43 ,2 ,33 ,79 ,32 ,60 ,92 ,30 ,34 ,2 ,0 ,66 ,3 ,239 
01,北海道,01644,池田町,35 ,1 ,4 ,40 ,11 ,16 ,27 ,8 ,9 ,0 ,0 ,17 ,1 ,85 
01,北海道,01645,豊頃町,1 ,0 ,9 ,11 ,4 ,7 ,11 ,4 ,9 ,0 ,0 ,14 ,0 ,36 
01,北海道,01646,本別町,81 ,1 ,7 ,90 ,12 ,18 ,30 ,8 ,14 ,0 ,0 ,23 ,0 ,143 
01,北海道,01647,足寄町,9 ,1 ,9 ,19 ,11 ,17 ,28 ,8 ,11 ,0 ,0 ,19 ,0 ,66 
01,北海道,01648,陸別町,0 ,0 ,9 ,9 ,4 ,6 ,10 ,3 ,4 ,0 ,0 ,7 ,0 ,27 
01,北海道,01649,浦幌町,44 ,1 ,13 ,57 ,7 ,11 ,18 ,6 ,10 ,0 ,0 ,16 ,0 ,91 
01,北海道,01661,釧路町,29 ,4 ,6 ,38 ,42 ,46 ,88 ,23 ,21 ,1 ,0 ,46 ,2 ,175 
01,北海道,01662,厚岸町,46 ,1 ,10 ,57 ,15 ,21 ,36 ,10 ,13 ,1 ,0 ,24 ,1 ,118 
01,北海道,01663,浜中町,110 ,1 ,10 ,121 ,7 ,12 ,19 ,7 ,11 ,0 ,0 ,19 ,0 ,158 
01,北海道,01664,標茶町,74 ,1 ,15 ,90 ,13 ,18 ,30 ,10 ,16 ,0 ,0 ,26 ,1 ,148 
01,北海道,01665,弟子屈町,4 ,1 ,5 ,11 ,15 ,18 ,34 ,8 ,11 ,0 ,0 ,20 ,1 ,66 
01,北海道,01667,鶴居村,1 ,0 ,8 ,9 ,5 ,6 ,10 ,3 ,5 ,0 ,0 ,8 ,0 ,28 
01,北海道,01668,白糠町,117 ,1 ,9 ,127 ,12 ,20 ,32 ,9 ,11 ,1 ,0 ,20 ,1 ,181 
01,北海道,01691,別海町,196 ,2 ,36 ,234 ,24 ,32 ,57 ,19 ,30 ,1 ,0 ,50 ,2 ,342 
01,北海道,01692,中標津町,48 ,4 ,20 ,71 ,50 ,54 ,104 ,28 ,34 ,1 ,0 ,64 ,4 ,243 
01,北海道,01693,標津町,18 ,1 ,15 ,34 ,8 ,12 ,20 ,6 ,10 ,0 ,0 ,17 ,1 ,72 
01,北海道,01694,羅臼町,38 ,0 ,29 ,68 ,8 ,10 ,18 ,5 ,8 ,0 ,0 ,14 ,1 ,101 
02,青森県,02201,青森市,266 ,30 ,19 ,315 ,518 ,725 ,"1,243 ",251 ,185 ,18 ,185 ,639 ,30 ,"2,227 "
02,青森県,02202,弘前市,735 ,15 ,27 ,777 ,304 ,424 ,728 ,158 ,149 ,11 ,0 ,318 ,23 ,"1,846 "
02,青森県,02203,八戸市,"1,339 ",29 ,62 ,"1,430 ",400 ,574 ,974 ,223 ,168 ,15 ,125 ,530 ,36 ,"2,971 "
02,青森県,02204,黒石市,146 ,3 ,12 ,161 ,40 ,73 ,113 ,32 ,34 ,2 ,0 ,69 ,3 ,346 
02,青森県,02205,五所川原市,62 ,7 ,15 ,84 ,86 ,135 ,221 ,54 ,55 ,3 ,0 ,112 ,4 ,421 
02,青森県,02206,十和田市,157 ,10 ,42 ,210 ,95 ,146 ,241 ,65 ,73 ,4 ,10 ,151 ,6 ,609 
02,青森県,02207,三沢市,208 ,5 ,21 ,234 ,65 ,103 ,168 ,42 ,29 ,3 ,0 ,74 ,7 ,482 
02,青森県,02208,むつ市,31 ,8 ,21 ,60 ,88 ,155 ,243 ,55 ,44 ,4 ,29 ,131 ,8 ,442 
02,青森県,02209,つがる市,15 ,4 ,20 ,39 ,35 ,72 ,106 ,32 ,50 ,2 ,0 ,83 ,2 ,231 
02,青森県,02210,平川市,194 ,3 ,16 ,213 ,30 ,63 ,94 ,29 ,35 ,2 ,0 ,66 ,3 ,375 
02,青森県,02301,平内町,23 ,1 ,4 ,28 ,10 ,26 ,36 ,9 ,11 ,1 ,0 ,21 ,0 ,86 
02,青森県,02303,今別町,0 ,1 ,1 ,1 ,2 ,8 ,10 ,2 ,3 ,0 ,0 ,5 ,0 ,16 
02,青森県,02304,蓬田村,0 ,0 ,1 ,1 ,2 ,6 ,8 ,2 ,4 ,0 ,0 ,6 ,0 ,16 
02,青森県,02307,外ヶ浜町,9 ,1 ,3 ,13 ,7 ,15 ,23 ,5 ,6 ,0 ,0 ,11 ,1 ,47 
02,青森県,02321,鰺ヶ沢町,5 ,1 ,7 ,13 ,13 ,24 ,37 ,9 ,13 ,1 ,0 ,22 ,1 ,74 
02,青森県,02323,深浦町,2 ,1 ,12 ,15 ,10 ,20 ,30 ,7 ,10 ,1 ,0 ,18 ,1 ,64 
02,青森県,02343,西目屋村,0 ,0 ,1 ,1 ,2 ,3 ,5 ,1 ,2 ,0 ,0 ,4 ,0 ,9 
02,青森県,02361,藤崎町,15 ,2 ,4 ,21 ,15 ,32 ,47 ,15 ,17 ,1 ,0 ,32 ,2 ,102 
