都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
01,北海道,01227,歌志内市,1 ,1 ,0 ,2 ,6 ,12 ,17 ,4 ,2 ,0 ,0 ,6 ,0 ,25 
01,北海道,01228,深川市,13 ,2 ,13 ,28 ,43 ,57 ,100 ,23 ,23 ,2 ,0 ,47 ,0 ,175 
01,北海道,01229,富良野市,20 ,3 ,47 ,71 ,48 ,55 ,103 ,25 ,26 ,2 ,0 ,53 ,0 ,227 
01,北海道,01230,登別市,32 ,6 ,8 ,45 ,70 ,125 ,195 ,53 ,27 ,4 ,0 ,84 ,9 ,332 
01,北海道,01231,恵庭市,370 ,6 ,21 ,397 ,107 ,154 ,261 ,70 ,33 ,5 ,0 ,108 ,0 ,766 
01,北海道,01233,伊達市,45 ,4 ,28 ,77 ,60 ,90 ,149 ,38 ,25 ,3 ,0 ,66 ,4 ,296 
01,北海道,01234,北広島市,172 ,6 ,15 ,194 ,97 ,132 ,228 ,62 ,42 ,4 ,0 ,109 ,0 ,531 
01,北海道,01235,石狩市,230 ,8 ,21 ,260 ,105 ,134 ,239 ,66 ,62 ,4 ,3 ,135 ,7 ,642 
01,北海道,01236,北斗市,162 ,6 ,9 ,178 ,63 ,108 ,171 ,52 ,38 ,3 ,0 ,93 ,2 ,444 
01,北海道,01303,当別町,9 ,3 ,20 ,32 ,25 ,39 ,64 ,19 ,17 ,1 ,0 ,37 ,0 ,132 
01,北海道,01304,新篠津村,0 ,0 ,16 ,17 ,5 ,7 ,12 ,4 ,7 ,0 ,0 ,11 ,0 ,40 
01,北海道,01331,松前町,9 ,1 ,4 ,14 ,10 ,22 ,32 ,8 ,5 ,1 ,1 ,14 ,1 ,61 
01,北海道,01332,福島町,9 ,1 ,1 ,11 ,6 ,12 ,18 ,5 ,3 ,0 ,0 ,8 ,1 ,38 
01,北海道,01333,知内町,17 ,1 ,5 ,23 ,5 ,11 ,16 ,5 ,5 ,0 ,0 ,11 ,0 ,50 
01,北海道,01334,木古内町,5 ,1 ,2 ,8 ,8 ,12 ,20 ,5 ,4 ,0 ,0 ,10 ,1 ,38 
01,北海道,01337,七飯町,51 ,3 ,6 ,60 ,32 ,65 ,97 ,31 ,22 ,2 ,0 ,55 ,2 ,214 
01,北海道,01343,鹿部町,20 ,0 ,1 ,22 ,5 ,9 ,14 ,5 ,6 ,0 ,0 ,11 ,0 ,47 
01,北海道,01345,森町,108 ,2 ,9 ,120 ,24 ,39 ,63 ,19 ,21 ,1 ,2 ,43 ,1 ,227 
01,北海道,01346,八雲町,76 ,3 ,23 ,101 ,29 ,43 ,73 ,19 ,20 ,1 ,0 ,40 ,1 ,216 
01,北海道,01347,長万部町,23 ,1 ,4 ,28 ,9 ,15 ,24 ,6 ,6 ,0 ,0 ,12 ,1 ,65 
01,北海道,01361,江差町,4 ,1 ,2 ,7 ,19 ,22 ,41 ,9 ,7 ,1 ,8 ,24 ,1 ,74 
01,北海道,01362,上ノ国町,5 ,1 ,5 ,11 ,5 ,13 ,18 ,5 ,5 ,0 ,0 ,11 ,0 ,41 
01,北海道,01363,厚沢部町,5 ,1 ,8 ,14 ,6 ,10 ,17 ,5 ,8 ,0 ,0 ,13 ,0 ,45 
01,北海道,01364,乙部町,0 ,1 ,2 ,3 ,4 ,10 ,14 ,4 ,4 ,0 ,0 ,8 ,0 ,26 
01,北海道,01367,奥尻町,1 ,1 ,1 ,3 ,7 ,8 ,15 ,3 ,4 ,0 ,9 ,16 ,0 ,34 
01,北海道,01370,今金町,4 ,1 ,10 ,15 ,9 ,13 ,22 ,6 ,7 ,0 ,0 ,13 ,0 ,51 
01,北海道,01371,せたな町,2 ,2 ,4 ,8 ,14 ,23 ,37 ,9 ,10 ,1 ,3 ,23 ,0 ,68 
01,北海道,01391,島牧村,0 ,0 ,1 ,1 ,2 ,5 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,12 
01,北海道,01392,寿都町,7 ,1 ,3 ,11 ,5 ,9 ,15 ,3 ,3 ,0 ,0 ,6 ,0 ,32 
01,北海道,01393,黒松内町,7 ,1 ,2 ,10 ,5 ,8 ,13 ,3 ,2 ,0 ,0 ,6 ,0 ,29 
01,北海道,01394,蘭越町,0 ,1 ,9 ,11 ,8 ,12 ,20 ,5 ,8 ,0 ,0 ,13 ,0 ,44 
01,北海道,01395,ニセコ町,0 ,0 ,1 ,2 ,8 ,11 ,19 ,5 ,6 ,0 ,0 ,11 ,0 ,31 
01,北海道,01396,真狩村,0 ,0 ,3 ,3 ,3 ,5 ,8 ,3 ,5 ,0 ,0 ,8 ,0 ,19 
01,北海道,01397,留寿都村,3 ,0 ,2 ,5 ,6 ,4 ,10 ,2 ,3 ,0 ,0 ,5 ,0 ,20 
01,北海道,01398,喜茂別町,3 ,0 ,1 ,4 ,3 ,6 ,9 ,2 ,3 ,0 ,0 ,5 ,0 ,19 
01,北海道,01399,京極町,12 ,1 ,6 ,18 ,8 ,8 ,15 ,4 ,4 ,0 ,0 ,8 ,0 ,42 
01,北海道,01400,倶知安町,14 ,2 ,12 ,28 ,36 ,37 ,74 ,17 ,14 ,1 ,0 ,32 ,2 ,135 
01,北海道,01401,共和町,11 ,2 ,5 ,18 ,8 ,15 ,23 ,7 ,10 ,0 ,0 ,17 ,0 ,59 
01,北海道,01402,岩内町,33 ,3 ,1 ,37 ,22 ,37 ,59 ,13 ,8 ,1 ,1 ,24 ,1 ,121 
01,北海道,01403,泊村,0 ,2 ,0 ,2 ,5 ,5 ,10 ,2 ,1 ,0 ,0 ,3 ,0 ,16 
01,北海道,01404,神恵内村,0 ,0 ,1 ,1 ,2 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01405,積丹町,0 ,0 ,1 ,1 ,4 ,6 ,10 ,2 ,2 ,0 ,0 ,5 ,0 ,16 
01,北海道,01406,古平町,20 ,1 ,2 ,22 ,5 ,10 ,15 ,3 ,3 ,0 ,0 ,6 ,0 ,43 
01,北海道,01407,仁木町,10 ,0 ,3 ,13 ,6 ,9 ,15 ,3 ,5 ,0 ,0 ,8 ,0 ,36 
01,北海道,01408,余市町,29 ,2 ,4 ,34 ,34 ,51 ,85 ,19 ,14 ,1 ,0 ,35 ,1 ,155 
01,北海道,01409,赤井川村,0 ,0 ,4 ,4 ,3 ,3 ,6 ,1 ,2 ,0 ,0 ,4 ,0 ,14 
01,北海道,01423,南幌町,15 ,1 ,13 ,29 ,10 ,17 ,27 ,10 ,9 ,1 ,0 ,20 ,0 ,77 
01,北海道,01424,奈井江町,64 ,2 ,5 ,71 ,8 ,15 ,23 ,6 ,5 ,0 ,0 ,12 ,0 ,106 
01,北海道,01425,上砂川町,7 ,1 ,4 ,12 ,3 ,11 ,14 ,3 ,2 ,0 ,0 ,5 ,0 ,32 
01,北海道,01427,由仁町,17 ,1 ,8 ,26 ,10 ,13 ,22 ,7 ,9 ,0 ,0 ,16 ,0 ,64 
01,北海道,01428,長沼町,5 ,1 ,26 ,32 ,19 ,25 ,44 ,14 ,17 ,1 ,0 ,32 ,0 ,108 
01,北海道,01429,栗山町,44 ,2 ,21 ,67 ,22 ,30 ,52 ,14 ,13 ,1 ,0 ,28 ,0 ,148 
01,北海道,01430,月形町,2 ,0 ,6 ,9 ,7 ,9 ,16 ,4 ,5 ,0 ,0 ,9 ,0 ,34 
01,北海道,01431,浦臼町,0 ,0 ,6 ,6 ,2 ,5 ,7 ,2 ,3 ,0 ,0 ,6 ,0 ,19 
01,北海道,01432,新十津川町,0 ,1 ,3 ,4 ,10 ,15 ,25 ,8 ,8 ,0 ,0 ,16 ,0 ,45 
01,北海道,01433,妹背牛町,12 ,1 ,2 ,15 ,4 ,8 ,12 ,3 ,5 ,0 ,0 ,8 ,0 ,35 
01,北海道,01434,秩父別町,2 ,0 ,6 ,8 ,4 ,6 ,10 ,3 ,4 ,0 ,0 ,7 ,0 ,25 
01,北海道,01436,雨竜町,0 ,0 ,4 ,5 ,5 ,6 ,11 ,3 ,4 ,0 ,0 ,7 ,1 ,24 
01,北海道,01437,北竜町,0 ,1 ,8 ,9 ,3 ,4 ,7 ,2 ,3 ,0 ,0 ,6 ,0 ,22 
01,北海道,01438,沼田町,4 ,1 ,4 ,8 ,6 ,8 ,14 ,4 ,5 ,0 ,0 ,9 ,0 ,31 
01,北海道,01452,鷹栖町,4 ,1 ,10 ,15 ,9 ,15 ,25 ,8 ,9 ,1 ,0 ,17 ,0 ,57 
01,北海道,01453,東神楽町,8 ,1 ,11 ,21 ,13 ,19 ,32 ,11 ,7 ,1 ,0 ,19 ,1 ,73 
01,北海道,01454,当麻町,11 ,1 ,10 ,23 ,9 ,15 ,24 ,7 ,9 ,1 ,0 ,17 ,1 ,65 
01,北海道,01455,比布町,3 ,0 ,13 ,16 ,6 ,9 ,15 ,4 ,5 ,0 ,0 ,10 ,0 ,42 
01,北海道,01456,愛別町,6 ,0 ,11 ,17 ,4 ,7 ,12 ,3 ,3 ,0 ,0 ,7 ,0 ,36 
01,北海道,01457,上川町,1 ,1 ,7 ,9 ,9 ,11 ,20 ,4 ,4 ,0 ,0 ,8 ,1 ,38 
01,北海道,01458,東川町,22 ,1 ,21 ,44 ,10 ,17 ,27 ,8 ,8 ,1 ,0 ,17 ,1 ,88 
01,北海道,01459,美瑛町,14 ,1 ,27 ,42 ,16 ,24 ,40 ,12 ,13 ,1 ,0 ,25 ,2 ,109 
01,北海道,01460,上富良野町,14 ,1 ,16 ,31 ,24 ,27 ,50 ,12 ,9 ,1 ,0 ,22 ,1 ,105 
01,北海道,01461,中富良野町,4 ,0 ,8 ,12 ,7 ,11 ,18 ,6 ,5 ,0 ,0 ,11 ,0 ,42 
01,北海道,01462,南富良野町,4 ,0 ,6 ,10 ,5 ,8 ,13 ,3 ,3 ,0 ,0 ,6 ,0 ,29 
01,北海道,01463,占冠村,0 ,0 ,3 ,3 ,3 ,3 ,6 ,2 ,1 ,0 ,0 ,3 ,0 ,12 
01,北海道,01464,和寒町,3 ,1 ,8 ,12 ,6 ,9 ,15 ,4 ,4 ,0 ,0 ,8 ,0 ,35 
01,北海道,01465,剣淵町,2 ,0 ,1 ,3 ,5 ,8 ,13 ,4 ,5 ,0 ,0 ,9 ,0 ,26 
01,北海道,01468,下川町,11 ,1 ,3 ,15 ,5 ,9 ,14 ,4 ,3 ,0 ,0 ,7 ,0 ,37 
01,北海道,01469,美深町,3 ,1 ,6 ,10 ,8 ,12 ,20 ,5 ,5 ,0 ,0 ,11 ,0 ,41 
01,北海道,01470,音威子府村,0 ,0 ,0 ,1 ,2 ,2 ,4 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01471,中川町,2 ,1 ,4 ,6 ,3 ,4 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,18 
01,北海道,01472,幌加内町,2 ,0 ,3 ,5 ,3 ,4 ,7 ,2 ,3 ,0 ,0 ,4 ,0 ,17 
01,北海道,01481,増毛町,21 ,1 ,6 ,28 ,6 ,13 ,19 ,4 ,4 ,0 ,1 ,9 ,0 ,56 
01,北海道,01482,小平町,0 ,1 ,4 ,5 ,5 ,9 ,13 ,3 ,3 ,0 ,0 ,7 ,0 ,25 
01,北海道,01483,苫前町,6 ,1 ,7 ,14 ,4 ,8 ,12 ,3 ,4 ,0 ,0 ,8 ,0 ,35 
01,北海道,01484,羽幌町,11 ,1 ,18 ,30 ,15 ,19 ,35 ,7 ,9 ,1 ,7 ,23 ,0 ,87 
01,北海道,01485,初山別村,0 ,0 ,4 ,4 ,2 ,3 ,5 ,1 ,2 ,0 ,0 ,3 ,0 ,13 
01,北海道,01486,遠別町,2 ,1 ,11 ,14 ,5 ,7 ,12 ,3 ,3 ,0 ,0 ,7 ,0 ,32 
01,北海道,01487,天塩町,0 ,1 ,7 ,8 ,6 ,8 ,14 ,4 ,4 ,0 ,1 ,10 ,0 ,32 
01,北海道,01511,猿払村,27 ,0 ,23 ,50 ,4 ,6 ,10 ,3 ,4 ,0 ,0 ,7 ,0 ,68 
01,北海道,01512,浜頓別町,23 ,1 ,8 ,32 ,7 ,10 ,17 ,5 ,5 ,0 ,0 ,10 ,1 ,59 
01,北海道,01513,中頓別町,0 ,0 ,2 ,2 ,3 ,5 ,8 ,2 ,2 ,0 ,0 ,4 ,0 ,15 
01,北海道,01514,枝幸町,41 ,2 ,8 ,51 ,15 ,21 ,35 ,10 ,12 ,1 ,1 ,24 ,1 ,111 
01,北海道,01516,豊富町,18 ,1 ,5 ,24 ,7 ,10 ,17 ,5 ,5 ,0 ,0 ,10 ,0 ,52 
01,北海道,01517,礼文町,15 ,0 ,0 ,16 ,6 ,7 ,13 ,2 ,4 ,0 ,36 ,43 ,0 ,72 
01,北海道,01518,利尻町,2 ,1 ,0 ,3 ,5 ,6 ,11 ,2 ,3 ,0 ,8 ,13 ,0 ,27 
01,北海道,01519,利尻富士町,6 ,1 ,0 ,7 ,6 ,7 ,13 ,2 ,4 ,0 ,34 ,40 ,0 ,61 
01,北海道,01520,幌延町,0 ,0 ,2 ,3 ,5 ,6 ,12 ,3 ,3 ,0 ,0 ,5 ,0 ,20 
01,北海道,01543,美幌町,50 ,2 ,19 ,72 ,36 ,49 ,85 ,24 ,20 ,2 ,0 ,46 ,0 ,202 
01,北海道,01544,津別町,46 ,0 ,16 ,62 ,8 ,13 ,21 ,6 ,7 ,0 ,0 ,13 ,0 ,97 
01,北海道,01545,斜里町,93 ,2 ,25 ,120 ,25 ,28 ,53 ,15 ,16 ,1 ,0 ,31 ,0 ,204 
01,北海道,01546,清里町,11 ,0 ,4 ,15 ,6 ,9 ,15 ,5 ,6 ,0 ,0 ,11 ,0 ,42 
01,北海道,01547,小清水町,3 ,0 ,31 ,35 ,8 ,11 ,19 ,6 ,10 ,0 ,0 ,17 ,0 ,70 
01,北海道,01549,訓子府町,15 ,0 ,2 ,17 ,7 ,11 ,17 ,6 ,8 ,0 ,0 ,15 ,0 ,50 
01,北海道,01550,置戸町,2 ,0 ,10 ,13 ,5 ,8 ,13 ,4 ,4 ,0 ,0 ,8 ,0 ,34 
01,北海道,01552,佐呂間町,112 ,1 ,6 ,119 ,8 ,12 ,20 ,7 ,9 ,0 ,0 ,16 ,0 ,155 
01,北海道,01555,遠軽町,24 ,3 ,18 ,45 ,40 ,54 ,94 ,23 ,17 ,2 ,0 ,42 ,1 ,181 
01,北海道,01559,湧別町,48 ,2 ,22 ,71 ,13 ,21 ,34 ,11 ,14 ,1 ,0 ,26 ,0 ,132 
01,北海道,01560,滝上町,3 ,1 ,7 ,11 ,5 ,8 ,13 ,3 ,4 ,0 ,0 ,7 ,0 ,31 
01,北海道,01561,興部町,30 ,1 ,7 ,37 ,6 ,9 ,15 ,5 ,6 ,0 ,0 ,11 ,0 ,63 
01,北海道,01562,西興部村,2 ,0 ,2 ,5 ,2 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,12 
01,北海道,01563,雄武町,37 ,1 ,6 ,44 ,7 ,11 ,17 ,5 ,7 ,0 ,0 ,13 ,0 ,74 
01,北海道,01564,大空町,7 ,1 ,34 ,41 ,13 ,16 ,28 ,11 ,14 ,1 ,0 ,25 ,0 ,95 
01,北海道,01571,豊浦町,0 ,1 ,6 ,7 ,6 ,11 ,17 ,4 ,4 ,0 ,0 ,9 ,1 ,34 
01,北海道,01575,壮瞥町,0 ,0 ,4 ,4 ,8 ,7 ,14 ,3 ,3 ,0 ,0 ,7 ,1 ,26 
01,北海道,01578,白老町,165 ,3 ,28 ,195 ,27 ,49 ,76 ,21 ,16 ,1 ,3 ,41 ,0 ,312 
01,北海道,01581,厚真町,25 ,1 ,14 ,41 ,8 ,10 ,18 ,6 ,10 ,0 ,173 ,189 ,0 ,248 
01,北海道,01584,洞爺湖町,14 ,1 ,7 ,22 ,24 ,26 ,50 ,11 ,9 ,1 ,0 ,21 ,2 ,94 
01,北海道,01585,安平町,36 ,1 ,12 ,49 ,15 ,21 ,36 ,10 ,10 ,1 ,0 ,21 ,0 ,106 
01,北海道,01586,むかわ町,23 ,2 ,13 ,39 ,14 ,22 ,36 ,11 ,15 ,1 ,0 ,26 ,1 ,102 
01,北海道,01601,日高町,40 ,2 ,55 ,97 ,23 ,33 ,56 ,16 ,17 ,1 ,0 ,34 ,1 ,188 
01,北海道,01602,平取町,1 ,1 ,10 ,12 ,8 ,13 ,21 ,7 ,9 ,0 ,0 ,16 ,1 ,50 
01,北海道,01604,新冠町,0 ,1 ,32 ,33 ,7 ,13 ,20 ,7 ,8 ,0 ,0 ,15 ,0 ,69 
01,北海道,01607,浦河町,16 ,2 ,71 ,89 ,27 ,35 ,62 ,15 ,18 ,1 ,2 ,36 ,1 ,188 
01,北海道,01608,様似町,32 ,1 ,14 ,47 ,6 ,12 ,18 ,6 ,7 ,0 ,0 ,13 ,0 ,77 
01,北海道,01609,えりも町,9 ,0 ,18 ,27 ,7 ,11 ,18 ,5 ,9 ,0 ,1 ,16 ,0 ,61 
01,北海道,01610,新ひだか町,28 ,4 ,66 ,98 ,43 ,61 ,105 ,28 ,26 ,2 ,0 ,56 ,4 ,262 
01,北海道,01631,音更町,121 ,4 ,34 ,159 ,63 ,97 ,160 ,52 ,39 ,3 ,0 ,94 ,2 ,416 
01,北海道,01632,士幌町,25 ,1 ,22 ,48 ,8 ,13 ,21 ,9 ,12 ,0 ,0 ,21 ,0 ,90 
01,北海道,01633,上士幌町,2 ,1 ,16 ,19 ,8 ,12 ,19 ,6 ,8 ,0 ,0 ,15 ,0 ,54 
01,北海道,01634,鹿追町,1 ,0 ,13 ,14 ,10 ,12 ,22 ,7 ,9 ,0 ,0 ,17 ,0 ,53 
01,北海道,01635,新得町,12 ,1 ,22 ,35 ,12 ,17 ,29 ,8 ,7 ,0 ,0 ,15 ,0 ,79 
01,北海道,01636,清水町,55 ,1 ,21 ,77 ,16 ,23 ,39 ,12 ,12 ,1 ,0 ,25 ,1 ,143 
01,北海道,01637,芽室町,181 ,2 ,34 ,217 ,33 ,39 ,71 ,24 ,35 ,1 ,0 ,61 ,1 ,350 
01,北海道,01638,中札内村,28 ,0 ,24 ,52 ,6 ,9 ,15 ,5 ,6 ,0 ,0 ,12 ,0 ,80 
01,北海道,01639,更別村,0 ,0 ,5 ,5 ,4 ,6 ,11 ,4 ,7 ,0 ,0 ,11 ,0 ,27 
01,北海道,01641,大樹町,41 ,1 ,21 ,63 ,9 ,13 ,22 ,8 ,10 ,0 ,0 ,18 ,0 ,103 
01,北海道,01642,広尾町,16 ,1 ,18 ,35 ,12 ,18 ,30 ,9 ,11 ,1 ,3 ,24 ,0 ,88 
01,北海道,01643,幕別町,49 ,3 ,41 ,93 ,31 ,59 ,90 ,33 ,29 ,2 ,0 ,64 ,2 ,248 
01,北海道,01644,池田町,22 ,1 ,3 ,25 ,10 ,17 ,28 ,9 ,7 ,1 ,0 ,17 ,0 ,70 
01,北海道,01645,豊頃町,2 ,0 ,11 ,14 ,4 ,7 ,12 ,5 ,7 ,0 ,0 ,13 ,0 ,38 
01,北海道,01646,本別町,98 ,1 ,9 ,109 ,13 ,19 ,32 ,10 ,13 ,1 ,0 ,24 ,0 ,165 
01,北海道,01647,足寄町,11 ,1 ,17 ,30 ,13 ,18 ,31 ,9 ,10 ,1 ,0 ,20 ,0 ,80 
01,北海道,01648,陸別町,3 ,0 ,13 ,16 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,34 
01,北海道,01649,浦幌町,25 ,1 ,16 ,42 ,8 ,12 ,21 ,7 ,9 ,0 ,0 ,17 ,0 ,80 
01,北海道,01661,釧路町,25 ,5 ,7 ,37 ,43 ,46 ,89 ,26 ,21 ,1 ,0 ,49 ,3 ,178 
01,北海道,01662,厚岸町,49 ,1 ,16 ,66 ,15 ,22 ,38 ,12 ,13 ,1 ,0 ,26 ,1 ,130 
01,北海道,01663,浜中町,63 ,1 ,11 ,75 ,8 ,12 ,20 ,8 ,10 ,0 ,0 ,19 ,0 ,115 
01,北海道,01664,標茶町,63 ,2 ,14 ,78 ,13 ,18 ,31 ,11 ,12 ,1 ,0 ,24 ,1 ,134 
01,北海道,01665,弟子屈町,4 ,2 ,6 ,11 ,16 ,20 ,36 ,9 ,10 ,1 ,0 ,20 ,2 ,69 
01,北海道,01667,鶴居村,1 ,0 ,13 ,15 ,5 ,5 ,10 ,4 ,4 ,0 ,0 ,8 ,1 ,33 
01,北海道,01668,白糠町,139 ,1 ,11 ,151 ,12 ,22 ,34 ,11 ,11 ,1 ,0 ,23 ,1 ,209 
01,北海道,01691,別海町,195 ,2 ,40 ,237 ,23 ,32 ,55 ,21 ,25 ,1 ,0 ,47 ,2 ,340 
01,北海道,01692,中標津町,39 ,5 ,20 ,64 ,49 ,54 ,103 ,31 ,29 ,2 ,0 ,61 ,3 ,231 
01,北海道,01693,標津町,19 ,1 ,17 ,37 ,9 ,12 ,21 ,7 ,9 ,0 ,0 ,16 ,1 ,75 
01,北海道,01694,羅臼町,48 ,0 ,42 ,90 ,8 ,11 ,19 ,7 ,8 ,0 ,0 ,15 ,1 ,125 
02,青森県,02201,青森市,251 ,34 ,24 ,309 ,667 ,855 ,"1,522 ",282 ,186 ,21 ,158 ,648 ,36 ,"2,515 "
02,青森県,02202,弘前市,428 ,16 ,29 ,473 ,391 ,491 ,882 ,177 ,154 ,13 ,0 ,344 ,24 ,"1,723 "
02,青森県,02203,八戸市,"1,187 ",31 ,70 ,"1,288 ",507 ,661 ,"1,167 ",246 ,175 ,17 ,73 ,511 ,10 ,"2,976 "
02,青森県,02204,黒石市,95 ,3 ,9 ,108 ,53 ,86 ,139 ,37 ,36 ,3 ,0 ,75 ,5 ,326 
02,青森県,02205,五所川原市,53 ,8 ,19 ,80 ,106 ,159 ,265 ,61 ,58 ,4 ,0 ,124 ,2 ,471 
02,青森県,02206,十和田市,121 ,11 ,45 ,176 ,127 ,171 ,298 ,72 ,72 ,5 ,21 ,170 ,7 ,652 
02,青森県,02207,三沢市,133 ,5 ,18 ,156 ,88 ,118 ,206 ,47 ,30 ,3 ,0 ,81 ,4 ,448 
02,青森県,02208,むつ市,45 ,8 ,24 ,77 ,113 ,185 ,299 ,63 ,46 ,4 ,0 ,114 ,7 ,497 
02,青森県,02209,つがる市,14 ,4 ,10 ,28 ,46 ,86 ,132 ,37 ,52 ,3 ,0 ,92 ,1 ,252 
02,青森県,02210,平川市,121 ,3 ,22 ,146 ,39 ,72 ,111 ,32 ,37 ,2 ,0 ,71 ,3 ,331 
02,青森県,02301,平内町,18 ,1 ,3 ,22 ,15 ,33 ,48 ,11 ,12 ,1 ,0 ,24 ,1 ,95 
02,青森県,02303,今別町,0 ,0 ,1 ,2 ,4 ,10 ,13 ,3 ,3 ,0 ,0 ,6 ,0 ,21 
02,青森県,02304,蓬田村,0 ,0 ,1 ,2 ,3 ,7 ,10 ,3 ,4 ,0 ,0 ,7 ,0 ,19 
02,青森県,02307,外ヶ浜町,5 ,1 ,3 ,10 ,9 ,20 ,29 ,6 ,7 ,1 ,0 ,14 ,1 ,53 
02,青森県,02321,鰺ヶ沢町,5 ,1 ,5 ,11 ,18 ,30 ,48 ,11 ,14 ,1 ,0 ,26 ,0 ,85 
02,青森県,02323,深浦町,2 ,2 ,19 ,23 ,12 ,25 ,37 ,8 ,12 ,1 ,0 ,21 ,0 ,82 
02,青森県,02343,西目屋村,0 ,0 ,1 ,2 ,2 ,4 ,6 ,2 ,2 ,0 ,0 ,4 ,0 ,12 
02,青森県,02361,藤崎町,18 ,2 ,5 ,25 ,20 ,36 ,56 ,16 ,17 ,1 ,0 ,34 ,2 ,117 
