都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計
01,北海道,01220,士別市,47 ,3 ,29 ,79 ,42 ,49 ,91 ,24 ,23 ,1 ,0 ,48 ,0 ,218 
01,北海道,01221,名寄市,60 ,3 ,18 ,81 ,71 ,73 ,143 ,31 ,26 ,2 ,0 ,58 ,1 ,284 
01,北海道,01222,三笠市,46 ,1 ,7 ,55 ,18 ,28 ,46 ,10 ,7 ,1 ,0 ,17 ,0 ,118 
01,北海道,01223,根室市,178 ,2 ,28 ,209 ,55 ,65 ,120 ,32 ,31 ,2 ,6 ,71 ,2 ,402 
01,北海道,01224,千歳市,657 ,6 ,23 ,685 ,227 ,216 ,443 ,111 ,52 ,6 ,0 ,169 ,11 ,"1,308 "
01,北海道,01225,滝川市,39 ,6 ,9 ,53 ,90 ,105 ,194 ,45 ,32 ,3 ,0 ,80 ,0 ,328 
01,北海道,01226,砂川市,71 ,4 ,10 ,84 ,40 ,45 ,86 ,20 ,15 ,1 ,0 ,36 ,0 ,205 
01,北海道,01227,歌志内市,2 ,1 ,1 ,3 ,7 ,12 ,19 ,4 ,2 ,0 ,0 ,7 ,0 ,29 
01,北海道,01228,深川市,24 ,2 ,9 ,36 ,49 ,56 ,105 ,24 ,24 ,1 ,0 ,49 ,0 ,190 
01,北海道,01229,富良野市,26 ,3 ,67 ,95 ,49 ,54 ,103 ,26 ,27 ,1 ,0 ,54 ,0 ,252 
01,北海道,01230,登別市,41 ,5 ,5 ,50 ,77 ,123 ,200 ,54 ,29 ,3 ,0 ,86 ,14 ,350 
01,北海道,01231,恵庭市,391 ,4 ,22 ,418 ,104 ,147 ,251 ,70 ,36 ,4 ,0 ,110 ,0 ,779 
01,北海道,01233,伊達市,49 ,4 ,34 ,86 ,64 ,87 ,151 ,38 ,28 ,2 ,0 ,68 ,5 ,309 
01,北海道,01234,北広島市,190 ,4 ,13 ,208 ,96 ,127 ,222 ,61 ,42 ,4 ,0 ,107 ,0 ,537 
01,北海道,01235,石狩市,323 ,7 ,11 ,341 ,105 ,128 ,233 ,65 ,63 ,4 ,4 ,136 ,9 ,719 
01,北海道,01236,北斗市,168 ,5 ,8 ,181 ,68 ,104 ,172 ,51 ,40 ,3 ,0 ,94 ,3 ,450 
01,北海道,01303,当別町,57 ,2 ,28 ,88 ,27 ,38 ,65 ,19 ,18 ,1 ,0 ,38 ,0 ,191 
01,北海道,01304,新篠津村,0 ,0 ,9 ,9 ,5 ,7 ,13 ,5 ,7 ,0 ,0 ,12 ,0 ,34 
01,北海道,01331,松前町,11 ,1 ,5 ,17 ,11 ,22 ,33 ,8 ,6 ,1 ,0 ,15 ,1 ,66 
01,北海道,01332,福島町,11 ,1 ,2 ,13 ,7 ,12 ,19 ,5 ,4 ,0 ,0 ,9 ,1 ,42 
01,北海道,01333,知内町,15 ,1 ,6 ,22 ,7 ,10 ,17 ,6 ,6 ,0 ,0 ,12 ,0 ,51 
01,北海道,01334,木古内町,5 ,1 ,3 ,9 ,9 ,13 ,22 ,5 ,4 ,0 ,0 ,10 ,1 ,41 
01,北海道,01337,七飯町,92 ,2 ,6 ,100 ,33 ,61 ,94 ,31 ,23 ,2 ,0 ,56 ,2 ,252 
01,北海道,01343,鹿部町,19 ,0 ,2 ,21 ,5 ,9 ,14 ,5 ,6 ,0 ,0 ,11 ,0 ,47 
01,北海道,01345,森町,120 ,2 ,13 ,135 ,26 ,38 ,64 ,19 ,23 ,1 ,2 ,45 ,1 ,246 
01,北海道,01346,八雲町,79 ,2 ,14 ,95 ,35 ,43 ,78 ,19 ,21 ,1 ,0 ,42 ,2 ,217 
01,北海道,01347,長万部町,16 ,1 ,1 ,18 ,11 ,16 ,26 ,6 ,6 ,0 ,0 ,12 ,1 ,57 
01,北海道,01361,江差町,6 ,1 ,2 ,9 ,22 ,23 ,45 ,9 ,8 ,1 ,8 ,26 ,1 ,80 
01,北海道,01362,上ノ国町,7 ,1 ,7 ,15 ,6 ,13 ,19 ,6 ,6 ,0 ,0 ,11 ,1 ,46 
01,北海道,01363,厚沢部町,5 ,1 ,7 ,13 ,7 ,10 ,17 ,5 ,9 ,0 ,0 ,14 ,0 ,45 
01,北海道,01364,乙部町,13 ,1 ,0 ,14 ,5 ,10 ,15 ,4 ,4 ,0 ,0 ,9 ,0 ,38 
01,北海道,01367,奥尻町,1 ,1 ,0 ,2 ,7 ,8 ,15 ,3 ,4 ,0 ,12 ,19 ,0 ,37 
01,北海道,01370,今金町,5 ,1 ,9 ,15 ,11 ,13 ,24 ,6 ,8 ,0 ,0 ,14 ,0 ,54 
01,北海道,01371,せたな町,5 ,2 ,4 ,11 ,16 ,23 ,39 ,9 ,11 ,1 ,5 ,26 ,0 ,76 
01,北海道,01391,島牧村,0 ,0 ,1 ,1 ,3 ,5 ,7 ,2 ,2 ,0 ,0 ,4 ,0 ,13 
01,北海道,01392,寿都町,10 ,1 ,4 ,15 ,6 ,9 ,15 ,3 ,3 ,0 ,0 ,7 ,0 ,37 
01,北海道,01393,黒松内町,5 ,0 ,3 ,9 ,6 ,8 ,14 ,3 ,3 ,0 ,0 ,6 ,0 ,29 
01,北海道,01394,蘭越町,1 ,1 ,10 ,11 ,9 ,12 ,21 ,5 ,8 ,0 ,0 ,14 ,0 ,46 
01,北海道,01395,ニセコ町,2 ,0 ,1 ,3 ,10 ,11 ,20 ,5 ,6 ,0 ,0 ,11 ,0 ,35 
01,北海道,01396,真狩村,0 ,0 ,3 ,4 ,3 ,5 ,8 ,3 ,5 ,0 ,0 ,8 ,0 ,19 
01,北海道,01397,留寿都村,3 ,0 ,3 ,6 ,6 ,4 ,10 ,2 ,3 ,0 ,0 ,6 ,0 ,22 
01,北海道,01398,喜茂別町,3 ,0 ,1 ,4 ,4 ,6 ,10 ,3 ,3 ,0 ,0 ,6 ,0 ,20 
01,北海道,01399,京極町,11 ,1 ,3 ,15 ,9 ,7 ,16 ,4 ,4 ,0 ,0 ,8 ,0 ,39 
01,北海道,01400,倶知安町,15 ,2 ,13 ,30 ,39 ,36 ,75 ,17 ,16 ,1 ,0 ,34 ,1 ,139 
01,北海道,01401,共和町,15 ,2 ,6 ,23 ,10 ,14 ,25 ,7 ,10 ,0 ,0 ,18 ,1 ,66 
01,北海道,01402,岩内町,43 ,3 ,1 ,47 ,26 ,37 ,63 ,14 ,9 ,1 ,1 ,25 ,1 ,136 
01,北海道,01403,泊村,0 ,2 ,0 ,2 ,6 ,5 ,11 ,2 ,1 ,0 ,0 ,4 ,0 ,17 
01,北海道,01404,神恵内村,0 ,0 ,0 ,0 ,2 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01405,積丹町,0 ,0 ,1 ,2 ,5 ,6 ,11 ,2 ,2 ,0 ,0 ,5 ,0 ,18 
01,北海道,01406,古平町,24 ,1 ,1 ,26 ,6 ,10 ,15 ,3 ,3 ,0 ,0 ,6 ,0 ,48 
01,北海道,01407,仁木町,9 ,0 ,3 ,12 ,6 ,9 ,15 ,3 ,5 ,0 ,0 ,8 ,0 ,35 
01,北海道,01408,余市町,30 ,2 ,2 ,34 ,37 ,50 ,87 ,19 ,15 ,1 ,0 ,36 ,2 ,159 
01,北海道,01409,赤井川村,1 ,0 ,3 ,4 ,4 ,3 ,7 ,1 ,2 ,0 ,0 ,4 ,0 ,14 
01,北海道,01423,南幌町,14 ,1 ,20 ,35 ,11 ,17 ,27 ,10 ,10 ,1 ,0 ,20 ,0 ,83 
01,北海道,01424,奈井江町,71 ,2 ,7 ,79 ,9 ,15 ,24 ,7 ,6 ,0 ,0 ,13 ,0 ,116 
01,北海道,01425,上砂川町,6 ,1 ,2 ,9 ,4 ,11 ,16 ,4 ,2 ,0 ,0 ,6 ,0 ,30 
01,北海道,01427,由仁町,18 ,1 ,15 ,34 ,11 ,13 ,23 ,7 ,9 ,0 ,0 ,16 ,0 ,73 
01,北海道,01428,長沼町,6 ,1 ,20 ,27 ,20 ,25 ,44 ,14 ,18 ,1 ,0 ,32 ,0 ,104 
01,北海道,01429,栗山町,100 ,2 ,21 ,123 ,26 ,30 ,56 ,14 ,14 ,1 ,0 ,29 ,0 ,208 
01,北海道,01430,月形町,3 ,1 ,3 ,6 ,9 ,9 ,18 ,4 ,5 ,0 ,0 ,9 ,0 ,33 
01,北海道,01431,浦臼町,1 ,0 ,9 ,11 ,2 ,5 ,7 ,2 ,4 ,0 ,0 ,6 ,0 ,24 
01,北海道,01432,新十津川町,1 ,1 ,2 ,4 ,11 ,15 ,26 ,8 ,9 ,0 ,0 ,17 ,0 ,47 
01,北海道,01433,妹背牛町,13 ,1 ,2 ,16 ,5 ,8 ,12 ,4 ,5 ,0 ,0 ,9 ,0 ,37 
01,北海道,01434,秩父別町,3 ,0 ,9 ,12 ,4 ,6 ,10 ,3 ,4 ,0 ,0 ,8 ,0 ,29 
01,北海道,01436,雨竜町,0 ,0 ,4 ,5 ,5 ,6 ,12 ,3 ,4 ,0 ,0 ,7 ,0 ,24 
01,北海道,01437,北竜町,0 ,1 ,6 ,7 ,3 ,4 ,7 ,2 ,3 ,0 ,0 ,6 ,0 ,20 
01,北海道,01438,沼田町,4 ,1 ,3 ,8 ,7 ,8 ,15 ,4 ,5 ,0 ,0 ,9 ,0 ,32 
01,北海道,01452,鷹栖町,12 ,1 ,10 ,24 ,10 ,15 ,25 ,8 ,9 ,0 ,0 ,18 ,0 ,66 
01,北海道,01453,東神楽町,10 ,1 ,10 ,21 ,14 ,17 ,32 ,11 ,7 ,1 ,0 ,19 ,1 ,72 
01,北海道,01454,当麻町,7 ,1 ,17 ,25 ,10 ,15 ,25 ,8 ,10 ,0 ,0 ,18 ,1 ,69 
01,北海道,01455,比布町,5 ,0 ,9 ,15 ,5 ,9 ,14 ,4 ,5 ,0 ,0 ,10 ,1 ,40 
01,北海道,01456,愛別町,7 ,0 ,2 ,9 ,5 ,7 ,12 ,4 ,4 ,0 ,0 ,8 ,1 ,30 
01,北海道,01457,上川町,3 ,1 ,7 ,11 ,11 ,11 ,22 ,4 ,4 ,0 ,0 ,9 ,1 ,44 
01,北海道,01458,東川町,34 ,1 ,15 ,50 ,11 ,16 ,27 ,8 ,8 ,0 ,0 ,17 ,1 ,94 
01,北海道,01459,美瑛町,18 ,1 ,17 ,36 ,18 ,23 ,41 ,12 ,14 ,1 ,0 ,27 ,1 ,105 
01,北海道,01460,上富良野町,28 ,1 ,14 ,43 ,28 ,26 ,55 ,12 ,10 ,1 ,0 ,23 ,1 ,121 
01,北海道,01461,中富良野町,0 ,0 ,9 ,9 ,8 ,11 ,18 ,6 ,7 ,0 ,0 ,13 ,0 ,40 
01,北海道,01462,南富良野町,3 ,0 ,10 ,14 ,5 ,7 ,13 ,3 ,3 ,0 ,0 ,6 ,0 ,33 
01,北海道,01463,占冠村,0 ,0 ,1 ,1 ,4 ,3 ,7 ,2 ,2 ,0 ,0 ,3 ,0 ,12 
01,北海道,01464,和寒町,4 ,1 ,11 ,16 ,6 ,9 ,14 ,4 ,6 ,0 ,0 ,10 ,0 ,40 
01,北海道,01465,剣淵町,2 ,0 ,0 ,3 ,5 ,8 ,13 ,4 ,6 ,0 ,0 ,10 ,0 ,26 
01,北海道,01468,下川町,10 ,1 ,4 ,15 ,6 ,9 ,15 ,4 ,4 ,0 ,0 ,7 ,0 ,38 
01,北海道,01469,美深町,2 ,1 ,7 ,9 ,9 ,12 ,21 ,5 ,6 ,0 ,0 ,12 ,0 ,43 
01,北海道,01470,音威子府村,0 ,0 ,0 ,0 ,2 ,2 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,7 
01,北海道,01471,中川町,0 ,1 ,5 ,6 ,4 ,5 ,8 ,2 ,3 ,0 ,0 ,5 ,0 ,19 
01,北海道,01472,幌加内町,2 ,0 ,4 ,6 ,4 ,4 ,8 ,2 ,3 ,0 ,0 ,5 ,0 ,19 
01,北海道,01481,増毛町,32 ,1 ,3 ,36 ,7 ,13 ,19 ,5 ,4 ,0 ,1 ,10 ,0 ,65 
01,北海道,01482,小平町,1 ,1 ,6 ,8 ,5 ,9 ,13 ,3 ,4 ,0 ,0 ,7 ,0 ,28 
01,北海道,01483,苫前町,2 ,1 ,4 ,7 ,5 ,8 ,13 ,3 ,4 ,0 ,0 ,8 ,0 ,28 
01,北海道,01484,羽幌町,7 ,1 ,21 ,29 ,17 ,20 ,36 ,7 ,9 ,1 ,6 ,23 ,0 ,89 
01,北海道,01485,初山別村,0 ,0 ,5 ,5 ,2 ,3 ,5 ,1 ,2 ,0 ,0 ,3 ,0 ,13 
01,北海道,01486,遠別町,4 ,1 ,10 ,14 ,6 ,7 ,13 ,3 ,4 ,0 ,0 ,8 ,0 ,35 
01,北海道,01487,天塩町,1 ,1 ,5 ,7 ,7 ,8 ,15 ,4 ,5 ,0 ,1 ,10 ,0 ,32 
01,北海道,01511,猿払村,16 ,1 ,28 ,45 ,4 ,6 ,10 ,3 ,4 ,0 ,0 ,8 ,2 ,64 
01,北海道,01512,浜頓別町,27 ,1 ,7 ,35 ,8 ,10 ,18 ,5 ,5 ,0 ,0 ,10 ,1 ,63 
01,北海道,01513,中頓別町,0 ,0 ,1 ,1 ,4 ,5 ,9 ,2 ,3 ,0 ,0 ,5 ,0 ,15 
01,北海道,01514,枝幸町,37 ,1 ,18 ,56 ,16 ,20 ,36 ,10 ,12 ,1 ,1 ,24 ,0 ,116 
01,北海道,01516,豊富町,16 ,1 ,2 ,19 ,9 ,10 ,19 ,5 ,5 ,0 ,0 ,11 ,0 ,48 
01,北海道,01517,礼文町,11 ,1 ,0 ,11 ,7 ,7 ,14 ,3 ,4 ,0 ,38 ,45 ,0 ,70 
01,北海道,01518,利尻町,2 ,1 ,1 ,3 ,6 ,6 ,12 ,2 ,3 ,0 ,7 ,12 ,0 ,28 
01,北海道,01519,利尻富士町,7 ,1 ,0 ,8 ,6 ,7 ,13 ,2 ,4 ,0 ,33 ,39 ,0 ,61 
01,北海道,01520,幌延町,0 ,0 ,3 ,4 ,6 ,6 ,12 ,3 ,3 ,0 ,0 ,6 ,0 ,22 
01,北海道,01543,美幌町,66 ,2 ,15 ,83 ,41 ,49 ,90 ,25 ,22 ,1 ,0 ,49 ,0 ,221 
01,北海道,01544,津別町,57 ,0 ,13 ,71 ,8 ,13 ,21 ,6 ,8 ,0 ,0 ,14 ,0 ,106 
01,北海道,01545,斜里町,118 ,2 ,27 ,146 ,28 ,26 ,54 ,15 ,16 ,1 ,0 ,32 ,0 ,233 
01,北海道,01546,清里町,12 ,0 ,6 ,19 ,6 ,9 ,16 ,5 ,6 ,0 ,0 ,12 ,0 ,46 
01,北海道,01547,小清水町,3 ,0 ,41 ,44 ,9 ,11 ,20 ,7 ,10 ,0 ,0 ,17 ,0 ,81 
01,北海道,01549,訓子府町,24 ,1 ,1 ,26 ,7 ,11 ,18 ,7 ,9 ,0 ,0 ,16 ,0 ,59 
01,北海道,01550,置戸町,2 ,0 ,10 ,13 ,5 ,8 ,13 ,4 ,5 ,0 ,0 ,9 ,0 ,35 
01,北海道,01552,佐呂間町,121 ,1 ,4 ,125 ,9 ,12 ,21 ,7 ,10 ,0 ,0 ,17 ,0 ,163 
01,北海道,01555,遠軽町,27 ,3 ,26 ,56 ,44 ,54 ,98 ,24 ,19 ,1 ,0 ,44 ,0 ,199 
01,北海道,01559,湧別町,49 ,2 ,24 ,75 ,14 ,21 ,35 ,11 ,16 ,1 ,0 ,28 ,0 ,137 
01,北海道,01560,滝上町,3 ,1 ,9 ,12 ,5 ,8 ,13 ,3 ,5 ,0 ,0 ,8 ,0 ,34 
01,北海道,01561,興部町,37 ,1 ,10 ,48 ,6 ,9 ,16 ,5 ,6 ,0 ,0 ,12 ,0 ,75 
01,北海道,01562,西興部村,0 ,0 ,3 ,3 ,2 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,0 ,11 
01,北海道,01563,雄武町,44 ,1 ,7 ,51 ,7 ,11 ,18 ,6 ,8 ,0 ,0 ,14 ,0 ,83 
01,北海道,01564,大空町,7 ,1 ,9 ,17 ,14 ,16 ,30 ,11 ,14 ,1 ,0 ,26 ,0 ,72 
01,北海道,01571,豊浦町,1 ,1 ,8 ,10 ,8 ,12 ,19 ,5 ,5 ,0 ,0 ,10 ,1 ,39 
01,北海道,01575,壮瞥町,0 ,0 ,2 ,3 ,9 ,7 ,16 ,3 ,4 ,0 ,0 ,7 ,1 ,26 
01,北海道,01578,白老町,196 ,2 ,26 ,223 ,30 ,48 ,78 ,21 ,17 ,1 ,2 ,42 ,0 ,344 
01,北海道,01581,厚真町,22 ,1 ,18 ,42 ,8 ,10 ,18 ,6 ,11 ,0 ,162 ,179 ,0 ,239 
01,北海道,01584,洞爺湖町,26 ,1 ,9 ,36 ,23 ,26 ,49 ,11 ,10 ,1 ,0 ,22 ,2 ,108 
01,北海道,01585,安平町,49 ,1 ,18 ,68 ,17 ,21 ,37 ,10 ,10 ,1 ,0 ,21 ,0 ,127 
01,北海道,01586,むかわ町,14 ,2 ,14 ,30 ,16 ,22 ,39 ,11 ,15 ,1 ,0 ,26 ,1 ,96 
01,北海道,01601,日高町,42 ,2 ,60 ,103 ,25 ,33 ,58 ,16 ,18 ,1 ,0 ,35 ,1 ,197 
01,北海道,01602,平取町,4 ,1 ,28 ,33 ,10 ,13 ,23 ,7 ,10 ,0 ,0 ,17 ,1 ,73 
01,北海道,01604,新冠町,4 ,1 ,43 ,49 ,7 ,13 ,20 ,6 ,9 ,0 ,0 ,15 ,0 ,85 
01,北海道,01607,浦河町,12 ,2 ,82 ,96 ,29 ,35 ,64 ,15 ,19 ,1 ,2 ,37 ,1 ,199 
01,北海道,01608,様似町,28 ,1 ,14 ,43 ,7 ,12 ,19 ,6 ,7 ,0 ,0 ,13 ,0 ,76 
01,北海道,01609,えりも町,8 ,1 ,15 ,23 ,8 ,11 ,19 ,5 ,9 ,0 ,1 ,16 ,1 ,59 
01,北海道,01610,新ひだか町,13 ,4 ,86 ,103 ,48 ,61 ,109 ,28 ,29 ,2 ,0 ,58 ,4 ,274 
01,北海道,01631,音更町,167 ,4 ,38 ,209 ,58 ,92 ,150 ,50 ,40 ,3 ,0 ,93 ,3 ,454 
01,北海道,01632,士幌町,57 ,0 ,26 ,83 ,9 ,13 ,22 ,9 ,12 ,0 ,0 ,21 ,0 ,126 
01,北海道,01633,上士幌町,3 ,1 ,23 ,27 ,8 ,11 ,20 ,6 ,9 ,0 ,0 ,15 ,0 ,62 
01,北海道,01634,鹿追町,1 ,0 ,15 ,16 ,12 ,12 ,23 ,7 ,9 ,0 ,0 ,17 ,0 ,56 
01,北海道,01635,新得町,12 ,1 ,26 ,39 ,13 ,17 ,30 ,8 ,8 ,0 ,0 ,17 ,0 ,85 
01,北海道,01636,清水町,40 ,1 ,25 ,67 ,17 ,22 ,40 ,12 ,14 ,1 ,0 ,27 ,1 ,134 
01,北海道,01637,芽室町,202 ,2 ,19 ,223 ,36 ,37 ,73 ,23 ,36 ,1 ,0 ,60 ,1 ,358 
01,北海道,01638,中札内村,51 ,0 ,28 ,80 ,7 ,9 ,16 ,5 ,7 ,0 ,0 ,12 ,0 ,108 
01,北海道,01639,更別村,0 ,0 ,3 ,3 ,5 ,6 ,11 ,4 ,7 ,0 ,0 ,11 ,0 ,26 
01,北海道,01641,大樹町,47 ,1 ,23 ,70 ,11 ,13 ,24 ,8 ,10 ,0 ,0 ,18 ,1 ,113 
01,北海道,01642,広尾町,19 ,1 ,24 ,44 ,14 ,17 ,31 ,9 ,12 ,0 ,3 ,24 ,1 ,101 
01,北海道,01643,幕別町,61 ,3 ,40 ,104 ,34 ,56 ,90 ,32 ,31 ,2 ,0 ,65 ,2 ,262 
01,北海道,01644,池田町,24 ,1 ,7 ,32 ,12 ,18 ,30 ,9 ,9 ,0 ,0 ,19 ,1 ,81 
01,北海道,01645,豊頃町,1 ,1 ,10 ,12 ,5 ,7 ,12 ,5 ,8 ,0 ,0 ,13 ,0 ,38 
01,北海道,01646,本別町,103 ,1 ,9 ,113 ,15 ,19 ,34 ,10 ,14 ,1 ,0 ,24 ,0 ,171 
01,北海道,01647,足寄町,10 ,1 ,20 ,32 ,15 ,18 ,33 ,10 ,11 ,0 ,0 ,21 ,0 ,86 
01,北海道,01648,陸別町,2 ,0 ,13 ,15 ,4 ,7 ,11 ,3 ,4 ,0 ,0 ,7 ,0 ,33 
01,北海道,01649,浦幌町,26 ,1 ,18 ,45 ,9 ,12 ,21 ,7 ,10 ,0 ,0 ,17 ,0 ,84 
01,北海道,01661,釧路町,39 ,4 ,7 ,50 ,46 ,45 ,91 ,26 ,23 ,1 ,0 ,50 ,3 ,195 
01,北海道,01662,厚岸町,49 ,1 ,17 ,67 ,18 ,22 ,40 ,12 ,13 ,1 ,0 ,26 ,1 ,134 
01,北海道,01663,浜中町,76 ,1 ,17 ,94 ,9 ,12 ,21 ,8 ,10 ,0 ,0 ,19 ,0 ,134 
01,北海道,01664,標茶町,69 ,2 ,10 ,81 ,15 ,18 ,33 ,11 ,14 ,1 ,0 ,25 ,1 ,140 
01,北海道,01665,弟子屈町,8 ,1 ,7 ,17 ,19 ,20 ,39 ,10 ,11 ,1 ,0 ,22 ,0 ,78 
01,北海道,01667,鶴居村,1 ,0 ,12 ,13 ,6 ,5 ,11 ,3 ,4 ,0 ,0 ,8 ,0 ,33 
01,北海道,01668,白糠町,175 ,1 ,19 ,195 ,14 ,22 ,36 ,11 ,12 ,1 ,0 ,24 ,1 ,256 
01,北海道,01691,別海町,180 ,2 ,39 ,221 ,26 ,31 ,56 ,21 ,26 ,1 ,0 ,48 ,1 ,326 
01,北海道,01692,中標津町,41 ,4 ,22 ,67 ,55 ,51 ,106 ,30 ,30 ,1 ,0 ,61 ,2 ,237 
01,北海道,01693,標津町,25 ,1 ,32 ,58 ,10 ,12 ,21 ,7 ,9 ,0 ,0 ,17 ,1 ,97 
01,北海道,01694,羅臼町,48 ,1 ,54 ,102 ,10 ,11 ,20 ,7 ,9 ,0 ,0 ,16 ,1 ,139 
02,青森県,02201,青森市,253 ,27 ,30 ,310 ,577 ,708 ,"1,285 ",280 ,203 ,19 ,186 ,688 ,41 ,"2,323 "
02,青森県,02202,弘前市,443 ,12 ,34 ,489 ,326 ,404 ,730 ,174 ,166 ,11 ,0 ,351 ,24 ,"1,594 "
02,青森県,02203,八戸市,"1,384 ",22 ,75 ,"1,481 ",421 ,546 ,966 ,243 ,188 ,15 ,88 ,535 ,39 ,"3,022 "
02,青森県,02204,黒石市,85 ,3 ,10 ,98 ,48 ,71 ,119 ,37 ,38 ,2 ,0 ,77 ,3 ,297 
02,青森県,02205,五所川原市,73 ,7 ,11 ,91 ,90 ,131 ,222 ,61 ,64 ,4 ,0 ,129 ,2 ,444 
02,青森県,02206,十和田市,138 ,9 ,40 ,186 ,113 ,142 ,254 ,71 ,78 ,4 ,23 ,176 ,7 ,624 
02,青森県,02207,三沢市,127 ,4 ,13 ,144 ,77 ,98 ,176 ,45 ,34 ,3 ,0 ,81 ,6 ,407 
02,青森県,02208,むつ市,31 ,7 ,28 ,65 ,102 ,153 ,256 ,62 ,50 ,4 ,1 ,117 ,7 ,445 
02,青森県,02209,つがる市,15 ,3 ,12 ,30 ,42 ,72 ,114 ,37 ,57 ,2 ,0 ,96 ,1 ,242 
02,青森県,02210,平川市,126 ,3 ,27 ,156 ,33 ,59 ,92 ,32 ,39 ,2 ,0 ,73 ,3 ,324 
02,青森県,02301,平内町,20 ,1 ,3 ,24 ,13 ,28 ,42 ,11 ,13 ,1 ,0 ,25 ,1 ,92 
02,青森県,02303,今別町,0 ,0 ,1 ,1 ,3 ,9 ,12 ,3 ,4 ,0 ,0 ,7 ,0 ,20 
02,青森県,02304,蓬田村,1 ,0 ,1 ,3 ,2 ,6 ,9 ,3 ,4 ,0 ,0 ,7 ,0 ,19 
02,青森県,02307,外ヶ浜町,4 ,1 ,4 ,9 ,9 ,17 ,26 ,6 ,7 ,0 ,0 ,14 ,0 ,49 
02,青森県,02321,鰺ヶ沢町,5 ,1 ,8 ,15 ,16 ,26 ,42 ,11 ,15 ,1 ,0 ,27 ,1 ,85 
02,青森県,02323,深浦町,2 ,2 ,16 ,20 ,11 ,22 ,33 ,9 ,13 ,1 ,0 ,22 ,1 ,76 
02,青森県,02343,西目屋村,0 ,0 ,1 ,2 ,3 ,3 ,6 ,2 ,3 ,0 ,0 ,4 ,0 ,12 
02,青森県,02361,藤崎町,16 ,2 ,5 ,23 ,19 ,30 ,49 ,16 ,18 ,1 ,0 ,35 ,2 ,108 
